Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00536,3305,ASPIRIN,325,,,1316184.12,32340
00067,0016,SENNOSIDES,25,,,528,13
00299,5950,"FLUOCINOLONE ACETONIDE, HYDROQUINONE, AND TRETINOIN",.1; 40; .5,,,193670,6187
45802,0061,"BACITRACIN, NEOMYCIN, POLYMYXIN B",400; 3.5; 5000,,,145968.842,4687
00591,5381,METHOCARBAMOL,500,,,6286881.652,96838
49348,0888,ACETAMINOPHEN,160,,,333172.58400000003,2141
55513,0126,EPOETIN ALFA,2000,,,2546029.84,723470
00832,1082,BENZTROPINE MESYLATE,2,,,8839661,172175
00002,4112,OLANZAPINE,2.5,,,80706545.17,2298098
50419,0402,DROSPIRENONE AND ETHINYL ESTRADIOL,NA,,,13059365.96,399398
00087,6073,GLYBURIDE AND METFORMIN HYDROCHLORIDE,2.5; 500,,,51177070.12,710829
00185,0939,CHOLESTYRAMINE LIGHT,4,,,10166689.953,43756
55513,0144,EPOETIN ALFA,10000,,,329381.658,64084
60505,0033,PENTOXIFYLLINE,400,,,11588126.6,139612
00487,9501,ALBUTEROL SULFATE,2.5,,,12755689.41,47798
00536,4534,SIMETHICONE,125,,,564712,6802
63304,0534,LISINOPRIL,20,,,7978936.248,213591
00002,3228,ATOMOXETINE HYDROCHLORIDE,25,,,14928709.924,478266
51079,0574,TRIFLUOPERAZINE HYDROCHLORIDE,5,,,17802,316
37205,0031,ACETAMINOPHEN,325,,,1253807,13288
00832,0300,CHLORPROMAZINE HYDROCHLORIDE,10,,,852902,11855
00603,0179,IRON SUPPLEMENT,325,,,1586835.2,22374
51672,4026,KETOCONAZOLE,200,,,557323.42,21130
00472,5242,PERMETHRIN,1,,,10425219.306,137912
51672,1279,FLUOCINONIDE,0.5,,,309000.004,6783
50111,0648,FLUOXETINE,20,,,10040022.48,225872
00172,4097,BACLOFEN,20,,,30586749.342,280594
00185,0771,BISOPROLOL FUMARATE,5,,,3639116.807,108526
00051,8450,TESTOSTERONE,10,CIII,,17676307.805999998,102492
00007,4892,ROPINIROLE,1,,,5437881,53553
00172,5033,LISINOPRIL AND HYDROCHLOROTHIAZIDE,10; 12.5,,,1725751.4,51944
00310,0130,LISINOPRIL,5,,,2337742,58627
00378,2012,LISINOPRIL AND HYDROCHLOROTHIAZIDE,20; 12.5,,,5353146.82,137451
00085,0370,MOMETASONE FUROATE,1,,,1144223,1948854
00904,1748,IBUPROFEN,400,,,1153460.6,26893
24208,0411,BRIMONIDINE TARTRATE,2,,,115417,13317
00085,0962,BETAMETHASONE DIPROPIONATE,0.5,,,1484273,2685597
00781,5017,DICLOFENAC POTASSIUM,50,,,1998358.2,37623
00024,5421,ZOLPIDEM TARTRATE,10,CIV,,136515481.154,4834629
24385,0278,ASPIRIN,81,,,18023,514
24385,0432,PSEUDOEPHEDRINE HCL,30,,,481728.49199999997,9785
00456,2020,ESCITALOPRAM OXALATE,20,,,35028073.665,1130844
00603,7781,HYDROCORTISONE,25,,,164181.85,4232
00168,0080,HYDROCORTISONE,25,,,20150999.311,505690
00091,3707,MOEXIPRIL HYDROCHLORIDE,7.5,,,3793510.208,113560
00075,2451,DESMOPRESSIN ACETATE,4,,,70760.52,2684
51672,1275,CLOTRIMAZOLE,10,,,38673195.888,1012717
00173,0633,LAMOTRIGINE,25,,,49148065.03,503860
00555,0886,ESTRADIOL,1,,,4776329.848,135337
00093,3107,AMOXICILLIN,250,,,9883028.958,359777
00591,5438,QUINIDINE SULFATE,200,,,419863.5,4745
00469,3051,AMPHOTERICIN B,50,,,34403.1,1906
58468,4663,IMIGLUCERASE,40,,,24555.05,3575
00591,0395,PENTAZOCINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE,50; .5,CIV,,4054204.6,67067
51079,0438,DOXEPIN HYDROCHLORIDE,50,,,80943,2418
49348,0262,SENNOSIDES,8.6,,,464270,6141
00781,1695,ISOSORBIDE DINITRATE,20,,,10891522.656,121104
00781,2053,TERAZOSIN HYDROCHLORIDE,5,,,10740477.502,274493
00093,0129,ESTAZOLAM,1,CIV,,409544,13219
51079,0759,ATENOLOL,25,,,2482957.16,79017
00003,0293,TRIAMCINOLONE ACETONIDE,40,,,673362.063,50906
00378,1053,ENALAPRIL MALEATE,10,,,7731350.454,168660
00186,0743,OMEPRAZOLE MAGNESIUM,40,,,11624752.752,344622
61748,0044,AMINOCAPROIC ACID,0.25,,,245241.84,680
00069,3130,AZITHROMYCIN DIHYDRATE,200,,,16212165.175999999,1913724
24385,0296,RANITIDINE,75,,,56654,888
00013,2656,SOMATROPIN,NA,,,3493,136
00591,0372,LOXAPINE,50,,,2011295,29437
00456,0461,"THYROID, PORCINE",120,,,1258753.58,32385
00056,0474,EFAVIRENZ,200,,,10528121,126177
00065,0627,RIMEXOLONE,10,,,152770,23868
00591,0409,LISINOPRIL,40,,,5665189.81,153883
00378,3205,PRAZOSIN HYDROCHLORIDE,5,,,1813798.2,25318
00781,1077,ALPRAZOLAM,0.5,CIV,,65563630.902,1033044
00078,0183,OCTREOTIDE ACETATE,200,,,172578.76,905792
00093,2238,CEPHALEXIN,250,,,140721,4474
00378,0415,DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE,2.5; .025,CV,,25433965.724,508613
00168,0204,LIDOCAINE,50,,,3096465.89,54760
00378,5105,PROCHLORPERAZINE MALEATE,5,,,1499133.46,41118
00168,0015,HYDROCORTISONE,10,,,18146149.296,460791
00093,0757,PIROXICAM,20,,,1559538.12,49646
00310,0271,QUETIAPINE FUMARATE,100,,,152413556.652,2530573
00172,4358,RANITIDINE,300,,,44804,956
00006,0749,SIMVASTATIN,40,,,79856636.266,2448762
00456,4010,CITALOPRAM HYDROBROMIDE,10,,,15385057.486,446706
00904,1985,ACETAMINOPHEN,160,,,17047009.928,99324
00517,3950,CALCIUM GLUCONATE,98,,,554944.64,3430
00517,1130,EPINEPHRINE,1,,,6626.3,625
00378,1700,NITROFURANTOIN (MACROCRYSTALS),100,,,217801.2,7595
00186,5040,ESOMEPRAZOLE MAGNESIUM,40,,,126458615.325,3860174
60505,3438,SELEGILINE HYDROCHLORIDE,5,,,474949,8748
00378,0160,METHYCLOTHIAZIDE,5,,,473887.6,14844
00555,0874,WARFARIN SODIUM,4,,,14410950.85,531550
44087,1005,SOMATROPIN,NA,,,20151,2623
00378,0092,MAPROTILINE HYDROCHLORIDE,75,,,71102,1422
51672,4034,WARFARIN SODIUM,7.5,,,913730,39565
00172,2908,FUROSEMIDE,20,,,50964479.168,1384650
00536,4092,BENZOYL PEROXIDE,100,,,358950.068,7415
00245,0036,CHOLESTYRAMINE,4,,,2697468.708,22964
00121,0721,FLUOXETINE HYDROCHLORIDE,20,,,1290437,9589
61314,0355,TROPICAMIDE,10,,,12759.5,1020
00573,2620,LORATADINE,10,,,2955156.888,96643
00185,0117,LABETALOL HCL,200,,,12417872.8,145384
00378,2073,LISINOPRIL,5,,,12786359.62,394620
00009,0260,COLESTIPOL HYDROCHLORIDE,5,,,1404495.66,8023
00054,8739,PREDNISONE,1,,,602889,9225
00591,5442,PREDNISONE,10,,,41385581.614,1168292
52544,0913,HYDROCODONE BITARTATE AND ACETAMINOPHEN,5; 325,CII,YES,1284608,25686
00378,3545,MIRTAZAPINE,45,,,740735,25864
00378,1150,BUSPIRONE HYDROCHLORIDE,10,,,1540424.98,18343
00002,3238,ATOMOXETINE HYDROCHLORIDE,18,,,5053932.4,173903
00378,2474,DICLOFENAC POTASSIUM,50,,,1973865.4,37084
63304,0774,LORAZEPAM,2,CIV,,5587972.68,94064
00093,3109,AMOXICILLIN,500,,,48930398.092,1877220
00378,0437,SPIRONOLACTONE,100,,,342164,6926
00904,3990,TRAZODONE HYDROCHLORIDE,50,,,956755,29404
00591,5787,NORTRIPTYLINE HYDROCHLORIDE,25,,,13280570.168,270490
00591,5714,AMOXAPINE,50,,,815740,11641
49884,0054,IMIPRAMINE HYDROCHLORIDE,10,,,2706052.18,42620
00904,5367,PSEUDOEPHEDRINE HYDROCHLORIDE,15,,,1047168,6863
24385,0361,IBUPROFEN,100,,,59563.032999999996,314
00527,1282,DICYCLOMINE HYDROCHLORIDE,20,,,2238688,31849
00777,3104,FLUOXETINE HYDROCHLORIDE,10,,,1183289,24788
45802,0119,MOMETASONE FUROATE,1,,,7414873.96,198632
00009,5014,MIGLITOL,100,,,655657,7656
00025,1451,MISOPROSTOL,100,,,1728025.42,22645
00093,9660,ETHOSUXIMIDE,250,,,824919.16,1997
00591,5544,ALLOPURINOL,300,,,6157531,185864
00591,0780,SUCRALFATE,1,,,14376026.624,154414
00173,0643,LAMOTRIGINE,150,,,9834489.926,146810
53014,0594,METHYLPHENIDATE HYDROCHLORIDE,20,CII,,1330902.86,28966
00472,0166,NYSTATIN,100000,,,5722815.648,164588
00378,5340,DILTIAZEM HYDROCHLORIDE,240,,,9280540.588,268184
49884,0459,FENTANYL CITRATE,200,CII,YES,3870,34
00121,0489,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,159954.4,1034
00591,5553,DOXYCYCLINE HYCLATE,100,,,1816993.44,76241
00093,0756,PIROXICAM,10,,,191361,4763
60432,0604,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE,15; 6.25,,,58592446.44,340078
00378,2100,LOPERAMIDE HYDROCHLORIDE,2,,,26760444.192,583994
00555,0344,NORETHINDRONE,0.35,,,4827507.6,119861
00172,4357,RANITIDINE,150,,,682981.08,13650
00186,1989,BUDESONIDE,0.5,,,60115204.96,745661
50242,0100,DORNASE ALFA,1,,,5158995.724,61712
00049,0520,PENICILLIN G POTASSIUM,5000000,,,6281,359
00049,0520,PENICILLIN G POTASSIUM,5000000,,,6281,359
51672,1270,DESOXIMETASONE,2.5,,,7515881.164,146648
00615,4554,ACETAMINOPHEN,325,,,892725,10188
37205,0565,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,702355.56,4598
00527,1374,LEVOTHYROXINE SODIUM,0.1,,,61281,1786
00781,1036,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,4310007,60452
00603,2582,CARISOPRODOL,350,CIV,,43665263.68,639817
00378,0612,THIORIDAZINE HYDROCHLORIDE,10,,,3095925,40069
00187,3204,FLUOROURACIL,2,,,858810.05,32427
00143,1765,ISOSORBIDE DINITRATE,2.5,,,611041.1,7397
00904,3006,DEXAMETHASONE SODIUM PHOSPHATE,1,,,1175,217
00005,2500,CALCIUM POLYCARBOPHIL,625,,,2206328.6,27346
00781,1391,HALOPERIDOL,0.5,,,2256004,47939
00555,0285,DIPYRIDAMOLE,50,,,8496544.05,102748
51672,4023,ACETAZOLAMIDE,250,,,6870339.468,105030
51672,4052,ETODOLAC,500,,,27513,532
00615,1318,POTASSIUM,750,,,2298711.2,32281
00406,3243,HYDROMORPHONE HYDROCHLORIDE,2,CII,YES,4363698.94,71229
63304,0652,ACYCLOVIR,200,,,395526.05,7172
63653,1171,CLOPIDOGREL BISULFATE,75,,,220131761.006,7072082
59572,0210,THALIDOMIDE,100,,,152194,2699
00172,4364,LABETALOL HYDROCHLORIDE,100,,,5140368,81571
00259,4126,NAFTIFINE HYDROCHLORIDE,10,,,1709849.004,42227
00078,0241,CYCLOSPORINE,100,,,1307081,37632
00121,0658,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,2846261.645,6264
00378,2625,AMITRIPTYLINE HYDROCHLORIDE,25,,,33128399.778,747052
00591,5052,PREDNISONE,5,,,44435795.192,970519
00832,1081,BENZTROPINE MESYLATE,1,,,14875196.544,281581
51079,0107,AMITRIPTYLINE HYDROCHLORIDE,25,,,465724,14887
00591,5335,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,20160507.3,325219
00406,3244,HYDROMORPHONE HYDROCHLORIDE,4,CII,YES,8057221.68,69083
63323,0186,SODIUM CHLORIDE,9,,,1351559.24,10009
63323,0186,SODIUM CHLORIDE,9,,,1351559.24,10009
49348,0233,"ACETAMINOPHEN, DIPHENHYDRAMINE HCL",500; 25,,,1585028,23157
00093,5116,PENTOXIFYLLINE,400,,,27833869.698,326428
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,162824916.094,6709640
00009,5013,MIGLITOL,50,,,2277108,24079
00406,0358,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,7.5; 500,CII,YES,67728005.32,1441284
00004,0259,MYCOPHENOLATE MOFETIL,250,,,23228305.88,2232900
63323,0295,VANCOMYCIN HYDROCHLORIDE,5,,,98716.81,5555
63323,0295,VANCOMYCIN HYDROCHLORIDE,5,,,98716.81,5555
00054,3068,ALPRAZOLAM,1,CIV,,2130,61
00168,0243,DIFLORASONE DIACETATE,0.5,,,822121,13893
00087,6671,DIDANOSINE,125,,,190216,5785
00378,6380,VERAPAMIL HYDROCHLORIDE,180,,,1764341.24,43502
00591,5321,PRIMIDONE,250,,,15002531.6,203453
00378,1650,NITROFURANTOIN (MACROCRYSTALS),50,,,263084,7900
00173,0665,ATOVAQUONE,750,,,12117553.42,44719
00904,5307,DIPHENHYDRAMINE HCL,50,,,1945589,42629
61314,0227,TIMOLOL MALEATE,5,,,3414760.69,362541
24385,0416,ASPIRIN,325,,,261509.06,5262
49614,0332,MAGNESIUM HYDROXIDE,1200,,,6360,16
00006,0267,RIZATRIPTAN BENZOATE,10,,,1176123.03,123576
00009,5135,LINEZOLID,600,,,877371.852,37100
63304,0533,LISINOPRIL,10,,,7317694.022,209721
00074,6214,DIVALPROEX SODIUM,250,,,240570125.9,2834542
54838,0512,DOXEPIN HYDROCHLORIDE,10,,,3830,25
00074,5182,LEVOTHYROXINE SODIUM,75,,,19257850.836,592856
61314,0224,TIMOLOL MALEATE,2.5,,,162769,30985
00168,0312,ECONAZOLE NITRATE,10,,,14065692.098,269120
00093,8940,ACYCLOVIR,200,,,2239359.144,39261
00075,7700,RILUZOLE,50,,,653376.048,11281
00378,6410,DOXEPIN HYDROCHLORIDE,100,,,5550374.72,118930
16837,0872,FAMOTIDINE,10,,,1219871.662,18559
00185,0401,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",5; 5; 5; 5,CII,,2074974.92,35696
00378,1809,LEVOTHYROXINE SODIUM,100,,,1425355,43984
00603,3508,POTASSIUM BICARBONATE AND POTASSIUM CHLORIDE EFFERVESCENT TABLETS FOR ORAL SOLUTION,1.25; 1.5; .7,,,138500,3081
00496,0748,PRAMOXINE HYDROCHLORIDE,10,,,10210.24,70
00603,2212,AMITRIPTYLINE HYDROCHLORIDE,10,,,15746056.84,330042
00536,3313,ASPIRIN,325,,,24984403.48,646242
00023,0313,SULFACETAMIDE SODIUM AND PREDNISOLONE ACETATE,100; 2,,,141226.41,37527
00093,0834,CLONAZEPAM,2,CIV,,23531786.136,348181
00143,1333,ISOSORBIDE MONONITRATE,20,,,81297,1500
59730,4203,HUMAN HEPATITIS B VIRUS IMMUNE GLOBULIN,1560,,,7217,631
00603,2214,AMITRIPTYLINE HYDROCHLORIDE,50,,,23572141.43,509080
00378,5010,THIOTHIXENE,10,,,5702005.604,78472
00517,6110,ZINC SULFATE,1,,,270763.44,3365
00781,2048,AMANTADINE HYDROCHLORIDE,100,,,8747318.67,194176
51079,0566,THIORIDAZINE HYDROCHLORIDE,25,,,357389,10002
45802,0710,BISACODYL,10,,,384223,28504
00054,4497,LEUCOVORIN CALCIUM,10,,,98805.4,3288
63323,0924,SODIUM CHLORIDE,9,,,1446641.6,5858
00378,1160,GUANFACINE HYDROCHLORIDE,1,,,14348082.478,254653
50458,0320,RISPERIDONE,2,,,105306216.192,2248015
00054,3555,METHADONE HYDROCHLORIDE,5,CII,,2613944.27,5592
51672,2001,MICONAZOLE NITRATE,20,,,524657.974,15346
00338,0673,"POTASSIUM CHLORIDE, DEXTROSE MONOHYDRATE AND SODIUM CHLORIDE",224; 5; 450,,,452012,96
00093,0928,LOVASTATIN,40,,,4036125.86,118460
00781,1397,HALOPERIDOL,10,,,19539978.624,351367
00574,2008,NYSTATIN,100000,,,9894099.318,508708
37205,0273,"BACITRACIN, NEOMYCIN SULFATE, POLYMYXIN-B SULFATE",400; 3.5; 5000,,,105596.114,3176
61314,0229,LEVOBUNOLOL HYDROCHLORIDE,5,,,317850,32944
00002,4454,OLANZAPINE,10,,,8597920.11,207681
00172,4096,BACLOFEN,10,,,71003067.314,733508
00472,0735,MICONAZOLE NITRATE,20,,,891707.857,23713
00555,0873,MEDROXYPROGESTERONE ACETATE,5,,,1512552.526,56191
00781,1883,RANITIDINE HYDROCHLORIDE,150,,,51667293.964,1064912
50111,0433,TRAZODONE HYDROCHLORIDE,50,,,69996846.105,1824239
00172,5034,LISINOPRIL AND HYDROCHLOROTHIAZIDE,20; 12.5,,,2808747.26,73576
00168,0040,BETAMETHASONE VALERATE,1,,,2081829.638,47046
00517,7201,TRACE ELEMENTS 4,22; 3.93; 1.54; 51.3,,,1493,368
00378,4151,TRAMADOL HYDROCHLORIDE,50,CIV,YES,30975828.35,423523
00143,1480,PROPYLTHIOURACIL,50,,,7482704.68,64659
00310,0133,LISINOPRIL,30,,,105258,3057
00093,4160,AMOXICILLIN,200,,,8901392,77767
00591,0790,METHYLPREDNISOLONE,4,,,135768,5573
00087,6673,DIDANOSINE,250,,,3402157,113852
00603,1075,CODEINE PHOSPHATE AND GUAIFENESIN,10; 100,CV,YES,59107343.757,309030
51079,0980,SPIRONOLACTONE,100,,,41372,1108
00469,5202,TACROLIMUS,1,,,10117521.608,184680
00006,0207,LISINOPRIL,20,,,1313145.008,33017
00009,7376,MEDROXYPROGESTERONE ACETATE,150,,,414438.46,401693
61314,0447,METIPRANOLOL,3,,,131504.77,15200
00186,1088,METOPROLOL SUCCINATE,25,,,42056005.392,1282261
00378,1352,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,37.5; 25,,,14821913.452,484051
00591,5713,AMOXAPINE,25,,,21214,373
00185,0933,CYCLOSPORINE,100,,,1359130.72,19878
00078,0346,ESTRADIOL,0.1,,,320452.396,2815575
00517,7604,ACETYLCYSTEINE,200,,,137070,1939
00517,5610,HYDROXYZINE HYDROCHLORIDE,50,,,53214.992,1928
59762,3740,MEDROXYPROGESTERONE ACETATE,2.5,,,4685379.03,1007757
51672,1254,FLUOCINONIDE,0.5,,,1291591.744,25034
66685,1012,AMOXICILLIN AND CLAVULANATE POTASSIUM,400; 57,,,49995325.472,477888
24208,0910,ERYTHROMYCIN,5,,,702134.076,176327
62856,0245,DONEPEZIL HYDROCHLORIDE,5,,,35967868.422,1167266
00172,3927,DIAZEPAM,10,CIV,,13623911.022,204583
59762,3742,MEDROXYPROGESTERONE ACETATE,10,,,3766197.942,726313
00781,5077,LORATADINE,10,,,53480843.4,1833321
00264,7802,SODIUM CHLORIDE,0.45,,,26284969.658,6535
51672,4048,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,57747811.82,1442062
00781,1506,ATENOLOL,50,,,93300901.448,2236676
00781,1490,AMITRIPTYLINE HYDROCHLORIDE,100,,,3958892.298,100786
00009,3116,CLINDAMYCIN PHOSPHATE,10,,,121319,2067
63323,0738,FAMOTIDINE,10,,,65205.8,2054
00603,0855,DEXTROMETHORPHAN HBR AND GUAIFENESIN,10; 100,,,30614906.574,162038
00378,0261,KETOCONAZOLE,200,,,230614.332,9466
00472,0337,HYDROCORTISONE,25,,,3791538.592,107252
00781,1966,FUROSEMIDE,40,,,91967029.506,2082420
00075,0623,ENOXAPARIN SODIUM,100,,,737084.7,46349
00075,0623,ENOXAPARIN SODIUM,100,,,737084.7,46349
00378,1355,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,11454757.988,355924
00406,9911,NORTRIPTYLINE HYDROCHLORIDE,25,,,104101,1607
00093,4155,AMOXICILLIN,250,,,369722503.466,2305389
58468,1849,THYROTROPIN ALFA,NA,,,252.5,167
00904,2720,POTASSIUM BICARBONATE,25,,,264189,5688
