Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00065,0665,APRACLONIDINE,5,,,1711234.88,260382
49884,0021,ISOSORBIDE DINITRATE,10,,,9403930.836,97641
00264,7850,WATER,1,,,7894605.354,3644
00327,0001,CHLORINE,0.16,,,708,106
00378,3007,CAPTOPRIL,12.5,,,7492006.126,116967
51672,1274,BETAMETHASONE DIPROPIONATE,0.64,,,290216.125,6193
51079,0130,CHLORPROMAZINE HYDROCHLORIDE,50,,,225898.87,4237
60432,0606,PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATE,6.25; 10,,YES,2701661.12,13898
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,113754809.686,3426925
00054,4721,PROPANTHELINE BROMIDE,15,,,5260912.954,58657
00603,5166,PHENOBARBITAL,32.4,CIV,,4398477.9,49686
00085,3315,NITROGLYCERIN,60,,,3537356.622,128092
00904,3892,"BULTABITAL, ASPIRIN AND CAFFEINE",325; 50; 40,CIII,,327963.368,8373
00904,3991,TRAZODONE HYDROCHLORIDE,100,,,1750432.04,35243
00172,2908,FUROSEMIDE,20,,,8776435.916,231075
00054,2527,LITHIUM CARBONATE,300,,,48976839.106,552368
53489,0144,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,25; 25,,,436133.745,9438
00093,0661,ALBUTEROL SULFATE,2,,,238355018.692,1507195
11980,0174,PREDNISOLONE ACETATE,1.2,,,126695.61,17837
00603,5167,PHENOBARBITAL,64.8,CIV,,6194610.254,97214
00781,1397,HALOPERIDOL,10,,,7631456.931,119319
49348,0013,DOCUSATE SODIUM AND SENNOSIDES,50; 8.6,,,436074,2669
00264,7800,SODIUM CHLORIDE,0.9,,,70025508,29961
00264,7800,SODIUM CHLORIDE,0.9,,,70025508,29961
00378,3012,CAPTOPRIL,25,,,9433217.36,121991
00093,0811,NORTRIPTYLINE HYDROCHLORIDE,25,,,3286507.12,63534
00054,4182,DEXAMETHASONE,1.5,,,40343,744
51079,0589,THIOTHIXENE,10,,,241365.982,4196
00777,3104,FLUOXETINE HYDROCHLORIDE,10,,,26091406.22,786559
00378,2002,THIOTHIXENE,2,,,6783612.18,113668
17478,0238,BACITRACIN ZINC AND POLYMYXIN B SULFATE,500; 10000,,,26119.512,6484
00009,3449,GLYBURIDE,6,,,22820626.416,403875
24208,0910,ERYTHROMYCIN,5,,,639334.056,159124
00378,0471,FENOPROFEN CALCIUM,600,,,1948540.32,29199
00781,2613,AMOXICILLIN,500,,,450414.217,16213
00682,1400,BUTALBITAL AND ACETAMINOPHEN,50; 325,,,7994.5,257
00781,1556,ISOSORBIDE DINITRATE,10,,,32001028.558,326563
00904,1055,BENZTROPINE MESYLATE,0.5,,,1763030.12,31964
00006,0952,LOSARTAN POTASSIUM,50,,,14174755.68,373594
00023,8694,AZELAIC ACID,0.2,,,32220,1053
00054,8297,FUROSEMIDE,20,,,6320887,197421
00009,0352,GLYBURIDE,3,,,11505846.026,219342
51079,0433,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,200866,7028
00006,0726,SIMVASTATIN,5,,,3885919.562,115824
00378,2302,PRAZOSIN HYDROCHLORIDE,2,,,2705288.64,34294
00143,1767,ISOSORBIDE DINITRATE,5,,,80181,786
00168,0059,FLUOCINOLONE ACETONIDE,0.1,,,2647320.58,39443
00378,4003,ALPRAZOLAM,0.5,CIV,,9591642.678,160176
00009,0044,HYDROCORTISONE,20,,,162467.095,2926
00093,0319,DILTIAZEM HYDROCHLORIDE,60,,,365678.75,4012
00074,6215,DIVALPROEX SODIUM,500,,,144721601.79,1610352
00054,8299,FUROSEMIDE,40,,,7974005.66,243921
00904,2728,SULFACCETAMIDE SODIUM,100,,,541366.02,35809
00781,1506,ATENOLOL,50,,,11631268.942,280686
59762,3719,ALPRAZOLAM,0.25,CIV,,14844804.118,279174
00085,0962,BETAMETHASONE DIPROPIONATE,0.5,,,1485093.12,33611
00378,0614,THIORIDAZINE HYDROCHLORIDE,25,,,23236602.284,333153
00054,4180,DEXAMETHASONE,0.75,,,109663.1,4500
00378,1049,DOXEPIN HYDROCHLORIDE,10,,,3846072.04,73045
00378,0141,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,25; 25,,,2555593.43,54042
00781,1972,DESIPRAMINE HYDROCHLORIDE,25,,,3331485.942,50309
00071,0535,QUINAPRIL HYDROCHLORIDE,40,,,5895892.098,148258
00536,0825,GUAIFENESIN,100,,,14762710.06,78241
00615,3549,DILTIAZEM HYDROCHLORIDE,60,,,150484,1785
00781,1391,HALOPERIDOL,0.5,,,6333899.642,135669
60432,0608,PROMETHAZINE HYDROCHLORIDE,6.25,,,1627783.96,9741
00781,1123,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,37.5; 25,,,15856882.904,500241
00069,4380,PRAZOSIN HYDROCHLORIDE,5,,,6220,59
00025,2752,DISOPYRAMIDE PHOSPHATE,100,,,244268.3,2532
24208,0715,PREDNISOLONE SODIUM PHOSPHATE,10,,,196172.42,22293
59676,0302,ERYTHROPOIETIN,2000,,,176415.474,13586
00025,2742,DISOPYRAMIDE PHOSPHATE,150,,,1631799.16,19870
00378,0255,ALBUTEROL SULFATE,2,,,3177144.812,44760
53489,0157,ALLOPURINOL,300,,,963286.623,24432
00781,2325,INDOMETHACIN,25,,,1689931.401,27272
00472,0882,HYDORCORTISONE AND ACETIC ACID,1.1; 2.41,,,708133.23,67834
00071,0527,QUINAPRIL HYDROCHLORIDE,5,,,3491624.242,92077
59762,3742,MEDROXYPROGESTERONE ACETATE,10,,,2345275.396,109394
00781,1446,FUROSEMIDE,80,,,5088136.354,94898
00074,6114,DIVALPROEX SODIUM,125,,,63763838.924,334109
50111,0397,HYDRALAZINE HYDROCHLORIDE,100,,,86112,952
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,2045167.1,29535
00071,0805,GABAPENTIN,300,,,72836379.816,540100
00264,1800,SODIUM CHLORIDE,9,,,45550622.102,42848
51672,1275,CLOTRIMAZOLE,10,,,26335965.548,753574
00781,1830,PROMETHAZINE HYDROCHLORIDE,25,,,6159479.85,212053
00603,4593,METHYLPREDNISOLONE,4,,,401396.701,16378
00054,3185,DIAZEPAM INTENSOL,5,CIV,,246003,6425
49348,0187,DOCUSATE SODIUM AND SENNOSIDES,50; 8.6,,,768,35
00054,3527,LITHIUM,8,,,17463806.88,44575
49884,0096,MINOCYCLINE HYDROCHLORIDE,50,,,18444,293
00172,3927,DIAZEPAM,10,CIV,,7748746.326,124156
00029,1526,MUPIROCIN CALCIUM,20,,,10700,968
00378,4415,FLURAZEPAM HYDROCHLORIDE,15,CIV,,2539860.226,85375
51079,0651,DOXEPIN HYDROCHLORIDE,100,,,1e4,276
00536,4444,PSYLLIUM,3.4,,,19266340.8,44351
00003,5178,PRAVASTATIN SODIUM,20,,,25418583.946,638855
00781,1818,FUROSEMIDE,20,,,9614832.777999999,248466
00378,0185,PROPRANOLOL HYDROCHLORIDE,80,,,471579.58,5994
00025,2762,DISOPYRAMIDE PHOSPHATE,150,,,201178.12,2212
00121,0576,METOCLOPRAMIDE HYDROCHLORIDE,5,,,11713503.94,23498
00074,7804,POTASSIUM CHLORIDE,750,,,6599172.934,104420
00486,1125,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",852; 155; 130,,,1538856.9,14234
00641,1495,PROMETHAZINE HYDROCHLORIDE,25,,,559568.092,70910
00603,2212,AMITRIPTYLINE HYDROCHLORIDE,10,,,3041887.62,59643
00904,2920,VERAPAMIL HYDROCHLORIDE,80,,,853509.1,10634
00054,4497,LEUCOVORIN CALCIUM,10,,,7936.15,291
00536,3222,ACETAMINOPHEN,325,,,15598055.2,183207
00003,1966,STAVUDINE,30,,,2356832.652,39427
00228,2027,ALPRAZOLAM,0.25,CIV,,7891164.711,158763
00378,5200,TOLMETIN SODIUM,400,,,636101,8244
00132,0079,GLYCERIN,2,,,6519,307
00132,0079,GLYCERIN,2,,,6519,307
00132,0079,GLYCERIN,2,,,6519,307
00054,4741,PREDNISONE,1,,,7872725.688,79755
00023,7824,POLYMYXIN B SULFATE AND TRIMETHOPRIM SULFATE,100000; 1,,,4055148.612,405292
00378,5010,THIOTHIXENE,10,,,11092678.546,154398
00085,3310,NITROGLYCERIN,40,,,12109568.1,445816
00228,2077,TEMAZEPAM,30,CIV,,2608526.882,89151
00573,2871,"MINERAL OIL, PETROLATUM, PHENYLEPHRINE HCL",2.5; 140; 749,,,19884,468
00071,0737,GEMFIBROZIL,600,,,1736043.8,29306
00172,4097,BACLOFEN,20,,,11922197.532,101217
00378,4430,FLURAZEPAM HYDROCHLORIDE,30,CIV,,4889202.76,162479
00378,0217,TOLAZAMIDE,250,,,600161.42,9230
00781,1078,ATENOLOL,25,,,9970515.24,263288
00007,3650,HYDROCHLOROTHIAZIDE AND TRIAMTERENE,25; 37.5,,,6992933.518,199858
00904,2970,TOBRAMYCIN,3,,,35391.07,6713
00264,7802,SODIUM CHLORIDE,0.45,,,11582855,2736
00074,5681,VALPROIC ACID,250,,,4384376.916,27625
00904,1982,ACETAMINOPHEN,325,,,5911075,70120
00456,0462,"THYROID, PORCINE",180,,,1053713.83,22578
00054,3486,LACTULOSE,10,,,32850616.18,42171
00071,2214,PHENYTOIN,125,,,245407549.646,880621
24208,0830,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND DEXAMETHASONE",3.5; 10000; 1,,,49245.075,9546
00781,1032,TRIFLUOPERAZINE HYDROCHLORIDE,2,,,10479924.764,178476
00069,2600,NIFEDIPINE,10,,,1273016.17,19507
00264,7634,"DEXTROSE, SODIUM CHLORIDE, AND POTASSIUM CHLORIDE",5; .45; .075,,,831012,163
00904,2154,ISOSORBIDE DINITRATE,20,,,2969720.74,29431
55566,5020,DESMOPRESSIN ACETATE,0.1,,,23769.436,4780
00615,2548,BENZTROPINE MESYLATE,1,,,151408,3061
59762,3728,CLINDAMYCIN PHOSPHATE,10,,,2268995.94,41542
00777,3105,FLUOXETINE HYDROCHLORIDE,20,,,170190215.446,4104625
00904,7809,CYCLOBENZAPRINE HYDROCHLORIDE,10,,,884525.589,19046
49348,0097,IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE,200; 30,,,25023,209
00264,7635,"DEXTROSE, SODIUM CHLORIDE, AND POTASSIUM CHLORIDE",5; .45; .15,,,9784504,1903
00054,4742,PREDNISONE,2.5,,,2261309.802,48392
00536,0770,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,34687759.067999996,221287
00378,3000,MECLOFENAMATE SODIUM,100,,,1853599.46,28969
00781,1975,DESIPRAMINE HYDROCHLORIDE,100,,,1756776.814,39699
00168,0080,HYDROCORTISONE,25,,,8334450.226,230930
55513,0283,EPOETIN ALFA,10000,,,30932.686,2371
00264,7520,DEXTROSE,10,,,285325.024,110
00003,5194,PRAVASTATIN SODIUM,40,,,3560371.458,92979
00054,8650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,899591,26665
00074,6212,DIVALPROEX SODIUM,125,,,21077936.988,241735
00536,1011,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, SIMETHICONE",200; 200; 25,,,975763.16,6505
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,8274781.41,168351
00641,1496,PROMETHAZINE HYDROCHLORIDE,50,,,103290.138,11044
00025,2732,DISOPYRAMIDE PHOSPHATE,100,,,1676442.755,18628
00536,3218,ACETAMINOPHEN,500,,,5783191,62335
00185,0940,CHOLESTYRAMINE,4,,,615928,1407
00904,2013,ASPIRIN,325,,,6036326,113734
51672,1253,FLUOCINONIDE,0.5,,,3255226.35,69486
00132,0704,BISACODYL,5,,,4718,139
00187,3010,PYRIDOSTIGMINE BROMIDE,60,,,6405230.598,43837
59762,3720,ALPRAZOLAM,0.5,CIV,,19868094.304,326878
00781,1507,ATENOLOL,100,,,1998828.5,47686
00781,1345,MECLIZINE HYDROCHLORIDE,12.5,,,2749583.606,45575
00228,2551,DICLOFENAC SODIUM,75,,,1823252.276,30906
00075,2450,DESMOPRESSIN ACETATE,0.1,,,2312331.518,411440
00641,2460,HEPARIN SODIUM,5000,,,748598.95,32024
51672,1269,BETAMETHASONE VALERATE,1,,,1081381.423,25388
15127,0228,ASPIRIN,81,,,90177,906
00069,1520,AMLODIPINE BESYLATE,2.5,,,9768797.314,266159
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,49151,123
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,49151,123
00378,0772,VERAPAMIL HYDROCHLORIDE,120,,,1400027.52,19645
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,1646174,21955
51079,0567,THIORIDAZINE HYDROCHLORIDE,50,,,324773,5655
00536,3231,ACETAMINOPHEN,500,,,21801822,245282
00054,3556,METHADONE HYDROCHLORIDE,10,CII,,881420.4,2646
00603,2217,AMITRIPTYLINE HYDROCHLORIDE,150,,,179153,5211
00054,3686,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,3374028.03,9947
00228,2029,ALPRAZOLAM,0.5,CIV,,8675603.234,145883
00228,2031,ALPRAZOLAM,1,CIV,,4787877.38,68983
00517,5601,HYDROXYZINE HYDROCHLORIDE,50,,,24610,3431
00904,2051,DIMENHYDRINATE,50,,,17778,542
00781,1453,GLIPIZIDE,10,,,5066491.456,57373
00781,1036,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,15757490.18,208105
00228,2497,NIFEDIPINE,10,,,11737479.188,155479
00781,1599,SPIRONOLACTONE,25,,,4778141.042,60002
00536,3086,ASPIRIN,81,,,904707,18092
00049,3430,FLUCONAZOLE,200,,,4906674.066,225877
00052,0261,DESOGESTREL AND ETHINYL ESTRADIOL,NA,,,16552592.31,465466
00781,1205,PENICILLIN V POTASIUM,250,,,156198.64,4400
51079,0585,NITROFURANTOIN (MACROCRYSTALS),100,,,224106,7974
17478,0620,WATER,929,,,1994.54,473
00536,1355,BISACODYL,10,,,828795,56798
00378,2695,AMITRIPTYLINE HYDROCHLORIDE,150,,,1127155.47,32687
59762,3717,TRIAZOLAM,0.125,CIV,,763682,32526
00781,1375,MECLIZINE HYDROCHLORIDE,25,,,5701135.926,99085
00781,1437,FLUPHENAZINE HYDROCHLORIDE,2.5,,,1387448.404,26713
00781,1396,HALOPERIDOL,5,,,6509149.408,113151
00002,8715,INSULIN HUMAN,100,,,44717862.75,2346092
00378,6004,FLUPHENAZINE HYDROCHLORIDE,1,,,3136593.242,44576
00054,3545,MEPERIDINE HYDROCHLORIDE,50,CII,,353651.85,5451
00378,1105,GLIPIZIDE,5,,,40064175.7,697561
00378,6410,DOXEPIN HYDROCHLORIDE,100,,,5849103.532,129375
00025,1861,VERAPAMIL HYDROCHLORIDE,120,,,114364.24,1664
00781,1766,IMIPRAMINE HYDROCHLORIDE,50,,,15103104.852,221192
00591,5335,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,386729,6083
00904,5017,POLYVINYL ALCOHOL,14,,,3407,219
00054,8740,PREDNISONE,2.5,,,338817,10234
00009,3701,ALPROSTADIL,20.5,,,30923.249,5154
00781,1047,PERPHENAZINE,4,,,5784807.014,91352
00087,6633,DIDANOSINE,10,,,5477716,16368
00378,5375,DOXEPIN HYDROCHLORIDE,75,,,2430618.366,57027
00904,2151,ISOSORBIDE DINITRATE,10,,,3121010.72,31603
00781,1393,HALOPERIDOL,2,,,5367026.218,93792
00574,7112,MORPHINE SULFATE,10,CII,YES,6240.12,403
00781,2715,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,50; 25,,,25962464.29,569641
00378,3205,PRAZOSIN HYDROCHLORIDE,5,,,1833857.15,22552
00603,4998,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,1937705.935,42133
00904,1088,DIPYRIDAMOLE,75,,,288465.159,3823
00002,4115,OLANZAPINE,5,,,1022374.12,31913
00049,3410,FLUCONAZOLE,50,,,339650.048,18055
00781,1439,FLUPHENAZINE HYDROCHLORIDE,10,,,5779961.004,82597
00904,1087,DIPYRIDAMOLE,50,,,509388.64,6268
08880,9505,SILVER SULFADIAZINE,10,,,19048578.2,128706
00054,2526,LITHIUM CARBONATE,150,,,2717557.98,50095
00378,2625,AMITRIPTYLINE HYDROCHLORIDE,25,,,30787915.292,595826
00054,8528,LITHIUM CARBONATE,300,,,434171,6860
00049,2780,DOXAZOSIN MESYLATE,8,,,3521760.118,89781
00054,3567,MILK OF MAGNESIA,2400,,,637334,2771
00591,5660,SULINDAC,200,,,143169,2253
00603,2215,AMITRIPTYLINE HYDROCHLORIDE,75,,,608633.12,15484
00069,5410,HYDROXYZINE PAMOATE,25,,,442874.338,8195
00904,3003,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE,3.5; 10000; 1,,,48368.045,9291
00093,0983,NYSTATIN,500000,,,733720.461,10246
00904,7720,CARBIDOPA AND LEVODOPA,25; 250,,,428133.735,4642
00069,3120,AZITHROMYCIN DIHYDRATE,200,,,4969371.54,352051
00264,1940,POTASSIUM CHLORIDE,14.9,,,6649,64
00591,5544,ALLOPURINOL,300,,,6133,189
00049,2760,DOXAZOSIN MESYLATE,2,,,16253540.57,395663
00054,3188,DIAZEPAM,5,CIV,,8192454.62,38604
00264,2101,WATER,1,,,57918158.2,8281
59762,3721,ALPRAZOLAM,1,CIV,,12504066.518,186231
00378,4005,ALPRAZOLAM,1,CIV,,5468286.686,77754
51079,0745,DILTIAZEM HYDROCHLORIDE,30,,,2177272.26,26688
00002,8215,INSULIN HUMAN,100,,,18041415.012000002,1288802
00904,3379,SULINDAC,200,,,531607.444,8898
00904,5186,IBUPROFEN,600,,,178891.655,2909
00054,3117,CALCIUM CARBONATE,1250,,,7276197,17397
00224,1801,PSYLLIUM HUSK,6,,,448096,1326
51079,0563,AMITRIPTYLINE HYDROCHLORIDE,100,,,48590,1664
00536,1850,PSEUDOEPHEDRINE HYDROCHLORIDE,30,,,7225574.24,47293
00069,5420,HYDROXYZINE PAMOATE,50,,,338756.042,6383
00087,6632,DIDANOSINE,10,,,3378465.8,13964
