Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00781,1089,ALPRAZOLAM,2,CIV,,22222411.056,1308027
00228,2069,OXAZEPAM,15,CIV,,1859671,1028905
00023,9321,BRIMONIDINE TARTRATE,1,,,331829.02,576598
00781,1643,AMOXICILLIN AND CLAVULANATE POTASSIUM,400; 57,,,545139,581460
00093,0752,ATENOLOL,50,,,5640777.4,376160
00002,7597,OLANZAPINE,10,,,18890,1445060
00228,2067,OXAZEPAM,10,CIV,,1588654,229169
60432,0537,NYSTATIN,100000,,,44257933.092,2903574
00024,5401,ZOLPIDEM TARTRATE,5,CIV,,4154675.79,1473386
63459,0412,TIAGABINE HYDROCHLORIDE,12,,,595440,9302
00904,5017,POLYVINYL ALCOHOL,14,,,250735,16049
00527,1282,DICYCLOMINE HYDROCHLORIDE,20,,,1146259,17531
65862,0050,SIMVASTATIN,5,,,18689.08,593
00641,0410,HEPARIN SODIUM,10000,,,173736,486213
00002,8031,GLUCAGON,NA,,,148986.204,1376131
00456,0458,"THYROID, PORCINE",30,,,589324,371988
00093,0308,CLEMASTINE FUMARATE,2.68,,,566626,11892
61314,0143,BRIMONIDINE TARTRATE,2,,,85855,11737
00093,2277,AMOXICILLIN AND CLAVULANATE POTASSIUM,200; 28.5,,,4282217,40391
00378,9102,NITROGLYCERIN,0.1,,,281452,1169266
51672,4054,AMCINONIDE,1,,,95041,1441791
00173,0633,LAMOTRIGINE,25,,,48101973.036,1729610
00904,5559,PRIMIDONE,50,,,39196,372
59762,3718,TRIAZOLAM,0.25,CIV,,4868113.598,3784233
00074,6215,DIVALPROEX SODIUM,500,,,88660514.48,4564057
51672,1254,FLUOCINONIDE,0.5,,,345232,1106143
00054,4299,FUROSEMIDE,40,,,4874227,1600085
00143,1171,CAPTOPRIL,12.5,,,1310718.478,841476
00002,3229,ATOMOXETINE HYDROCHLORIDE,40,,,23517021.22,1278958
59148,0641,ARIPIPRAZOLE,15,,,128178,2881
49884,0465,CHOLESTYRAMINE,4,,,2032359.868,7722
51672,1267,TRIAMCINOLONE ACETONIDE,1,,,442721.018,536990
00603,2950,CLONAZEPAM,2,CIV,,746783,10706
00904,2728,SULFACCETAMIDE SODIUM,100,,,20753,1385
00187,0659,DIAZEPAM,20,CIV,,91727.5,344928
00603,2544,"BUTALBITAL, ACETAMINOPHEN, AND CAFFEINE",50; 325; 40,,,15486807,2794195
00472,0155,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,870058.5,824947
00591,0240,LORAZEPAM,0.5,CIV,,51686099.266,5458334
00074,6214,DIVALPROEX SODIUM,250,,,69102124.98,2379949
00703,3343,OCTREOTIDE ACETATE,1000,,,2105,101
00088,1090,FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDE,60; 120,,,5605718.222,2348777
53489,0149,THIORIDAZINE HYDROCHLORIDE,25,,,763221,9431
00555,0777,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",3.75; 3.75; 3.75; 3.75,CII,,2780708,1561369
00185,0084,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",1.25; 1.25; 1.25; 1.25,CII,,1771233.5,1100248
00172,7313,CYCLOSPORINE,100,,,13862,220
54092,0004,MIDODRINE HYDROCHLORIDE,5,,,54568,504
00406,8960,DEXTROAMPHETAMINE SULFATE,5,CII,,200023,1323894
00603,5801,SULFASALAZINE,500,,,162284,1412
63323,0010,GENTAMICIN SULFATE,40,,,584605.177,33876
63323,0010,GENTAMICIN SULFATE,40,,,584605.177,33876
63323,0010,GENTAMICIN SULFATE,40,,,584605.177,33876
00603,0268,ACETAMINOPHEN,500,,,19978012,221308
57664,0500,MIRTAZAPINE,30,,,3210481.36,1001942
00536,5150,TOLNAFTATE,1,,,217159,4320
00536,2525,CAPSAICIN,0.025,,,584000.9,9286
11523,7157,LORATADINE,10,,,1034941.222,1635554
00603,5337,PREDNISONE,5,,,2609431.6,544499
00527,1343,LEVOTHYROXINE SODIUM,0.075,,,4997650,2511606
00603,2948,CLONAZEPAM,0.5,CIV,,3041424.48,50783
00006,0072,FINASTERIDE,5,,,337865.5,10576
51672,2073,LORATADINE,5,,,114345099.514,2450411
54092,0003,MIDODRINE HYDROCHLORIDE,2.5,,,7990,92
00093,1048,METFORMIN HYDROCHLORIDE,500,,,1184833,576852
50111,0334,METRONIDAZOLE,500,,,8944362.212,1612976
49348,0706,IBUPROFEN,200,,,599909,9267
63020,0049,BORTEZOMIB,3.5,,,15847.41,11356
00085,1323,PEGINTERFERON ALFA-2B,50,,,2788,735
00143,9581,SERTRALINE HYDROCHLORIDE,50,,,146649,1164080
00904,0061,GUAIFENESIN,100,,,12115279.806,66175
52544,0936,NORETHINDRONE AND ETHINYL ESTRADIOL,NA,,,3284114.21,523360
00093,7304,MIRTAZAPINE,30,,,71151,2167
51672,1253,FLUOCINONIDE,0.5,,,7066303.366,3614301
00603,0241,DIPHENHYDRAMINE HYDROCHLORIDE,25,,,136136.33299999998,3579
00093,7169,AZITHROMYCIN,500,,,723181.794,5323772
00517,7504,ACETYLCYSTEINE,100,,,317672,2570
51672,1293,CLOBETASOL PROPIONATE,0.5,,,464843,568653
51672,1321,HALOBETASOL PROPIONATE,0.5,,,50770,969
49348,0035,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, SIMETHICONE",400; 400; 40,,,1377729.122,2316
51672,4011,CLOMIPRAMINE HYDROCHLORIDE,25,,,1099103.62,1596582
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,200432.373,15541
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,200432.373,15541
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,200432.373,15541
00555,0286,DIPYRIDAMOLE,75,,,426309,5859
00264,7850,WATER,1,,,31230500.678999998,597477
00065,0647,TOBRAMYCIN AND DEXAMETHASONE,3; 1,,,1064934.326,3094322
00093,0734,METOPROLOL TARTRATE,100,,,617865,10591
00093,0073,ZOLPIDEM TARTRATE,5,CIV,,980787,202428
00067,4345,SCOPOLAMINE,1,,,457347,63446
00832,1211,WARFARIN SODIUM,1,,,398976.5,1652363
00115,2611,TERBUTALINE SULFATE,2.5,,,3111780.22,1529216
00093,0661,ALBUTEROL SULFATE,2,,,33326649.146,260862
00169,1834,HUMAN INSULIN,100,,,4827427.286,1392618
00093,4125,PENICILLIN V POTASSIUM,125,,,7732226,1642801
00173,0712,DUTASTERIDE,0.5,,,3661596.6,1350949
00093,3195,KETOPROFEN,75,,,1198262,2462147
00378,0274,TAMOXIFEN CITRATE,20,,,726734,21872
66685,1001,AMOXICILLIN AND CLAVULANATE POTASSIUM,875; 125,,,2048024,1063562
00143,3141,DOXYCYCLINE HYCLATE,50,,,134181,3174
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,176225,2490
00904,7651,"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE",500; 25,,,138010,3623
51079,0723,OXYBUTYNIN CHLORIDE,10,,,3724,107
60758,0866,BRIMONIDINE TARTRATE,2,,,17e3,2189
51672,1316,ALCLOMETASONE DIPROPIONATE,0.5,,,395142.5,809361
11523,7162,LORATADINE AND PSEUDOEPHEDRINE SULFATE,5; 120,,,2365949,2435763
00054,4497,LEUCOVORIN CALCIUM,10,,,119567,3425
00603,4486,METHOCARBAMOL,750,,,11467515,542586
00093,1006,NAPROXEN,500,,,2894172.91,59997
00781,2176,CEFDINIR,300,,,886799,828111
49884,0511,MINOCYCLINE,50,,,5978,124
00555,9123,LEVONORGESTREL / ETHINYL ESTRADIOL,NA,,,4905743.252,194064
00168,0006,TRIAMCINOLONE ACETONIDE,1,,,19910518.355,3637607
51672,4038,ENALAPRIL MALEATE,5,,,986878.784,21398
00603,1075,CODEINE PHOSPHATE AND GUAIFENESIN,10; 100,CV,YES,92348387.748,3102129
00409,1162,BUPIVACAINE HYDROCHLORIDE,5,,,1732.5,15
00409,1162,BUPIVACAINE HYDROCHLORIDE,5,,,1732.5,15
00781,6023,CLARITHROMYCIN,250,,,23570,235
00456,0045,"LIOTHYRONINE SODIUM, LEVOTHYROXINE SODIUM",6.25; 25,,,8790,161
00591,5884,METHYLPHENIDATE HYDROCHLORIDE,20,CII,,4424153.6,803658
60505,0251,TIZANIDINE,2,,,866661,11213
00378,0069,INDAPAMIDE,1.25,,,388286,911426
59762,3720,ALPRAZOLAM,0.5,CIV,,59514805.88,3036397
00409,6533,VANCOMYCIN HYDROCHLORIDE,1,,,909289.965,3377821
00168,0020,HYDROCORTISONE,10,,,3564544.038,86518
63304,0711,CIPROFLOXACIN,750,,,240461.9,11028
00591,5319,PROMETHAZINE HYDROCHLORIDE,50,,,546094.598,6704
00603,0179,IRON SUPPLEMENT,325,,,11941,461
64764,0304,PIOGLITAZONE AND GLIMEPIRIDE,30; 4,,,63378,701912
00172,2908,FUROSEMIDE,20,,,6921210.6,1523263
00472,1270,IBUPROFEN,100,,,404063181.162,4645436
00299,3848,CLOBETASOL PROPIONATE,0.05,,,670064.758,926977
00172,4365,LABETALOL HYDROCHLORIDE,200,,,5315488.5,2421670
00378,3005,THIOTHIXENE,5,,,1456489.03,22834
00904,5230,NAPROXEN SODIUM,220,,,210983,3583
00093,9133,AMIODARONE HYDROCHLORIDE,200,,,1411260.196,1434296
00904,7704,ASPIRIN,81,,,32591871.388,831239
45802,0129,HALOBETASOL PROPIONATE,0.5,,,295362.856,5950
00185,0939,CHOLESTYRAMINE LIGHT,4,,,2856474.161,2356724
00067,0949,MICONAZOLE NITRATE,2,,,234535,2640
00168,0336,TRIAMCINOLONE ACETONIDE,0.25,,,120460,1719
00781,1764,IMIPRAMINE HYDROCHLORIDE,25,,,3974582.444,3815515
00781,1785,DICLOFENAC SODIUM,25,,,108166,1825
51672,4069,PHENYTOIN,125,,,3390406.176,11182
00168,0089,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,773787.225,897808
15127,0288,DOCUSATE SODIUM,100,,,22675,323
57664,0437,DIGOXIN,125,,,1447248.006,3443071
68382,0099,PAROXETINE,30,,,208287,1645671
51285,0063,ESTRADIOL/NORGESTIMATE,NA,,,39149,1222
00065,0275,BRINZOLAMIDE,10,,,335301,936786
00591,5554,PROPRANOLOL HYDROCHLORIDE,10,,,4023725.088,2575870
54838,0135,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,14958417.874,97953
51672,4023,ACETAZOLAMIDE,250,,,3189699.15,288201
49348,0888,ACETAMINOPHEN,160,,,1304386,8391
57664,0435,METFORMIN HYDROCHLORIDE,850,,,2975981,261481
00299,3847,CLOBETASOL PROPIONATE,0.05,,,760514,25683
59011,0260,MORPHINE SULFATE,15,CII,YES,15230,180
00074,6624,LEVOTHYROXINE SODIUM,100,,,3688320.98,1289193
50111,0990,ERGOCALCIFEROL,1.25,,,2583052.97,1023921
63323,0187,SODIUM CHLORIDE,234,,,417082.16000000003,962585
00591,5620,DIAZEPAM,10,CIV,,32524962.84,2362000
00074,6799,LOPINAVIR AND RITONAVIR,200; 50,,,37230346.088,790146
55513,0924,FILGRASTIM,300,,,47909.087,12643
00378,3007,CAPTOPRIL,12.5,,,658089.36,11444
61570,0075,ESTERIFIED ESTROGENS,2.5,,,27456,597
00185,0615,HYDROXYZINE PAMOATE,50,,,17049326.01,285281
00185,5600,METOLAZONE,10,,,129172.6,3547
00603,2212,AMITRIPTYLINE HYDROCHLORIDE,10,,,6167685.2,2568235
00406,5771,METHADONE HYDROCHLORIDE,10,CII,,43395039.52,658001
00378,2074,LISINOPRIL,10,,,8789408,917416
00781,5187,LEVOTHYROXINE SODIUM,150,,,1101788,711256
00536,3414,CALCIUM CARBONATE,648,,,18300858,190136
00143,9887,AMOXICILLIN,400,,,553800,4206
