Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00781,3103,OXACILLIN,10,,,15874.04,618
51672,1267,TRIAMCINOLONE ACETONIDE,1,,,464346.752,2721814
24208,0580,GENTAMICIN SULFATE,3,,,1328606.8,4127036
00378,0512,VERAPAMIL HYDROCHLORIDE,80,,,1042264,1495514
00264,2101,WATER,1,,,78449791.838,9350
49348,0729,GUAIFENESIN,400,,,2119,39
00002,3229,ATOMOXETINE HYDROCHLORIDE,40,,,33437292.235999998,4184410
00603,3887,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,10; 325,CII,YES,17487830.02,1045833
00054,3090,BUTORPHANOL TARTRATE,10,CIV,YES,43909.332,1413226
68180,0516,LISINOPRIL,30,,,123802.5,1383509
00409,7983,SODIUM CHLORIDE,900,,,43347124.532,5750795
00409,7983,SODIUM CHLORIDE,900,,,43347124.532,5750795
00093,0900,KETOCONAZOLE,200,,,493841.938,2944447
00469,5202,TACROLIMUS,1,,,6312689,4209083
00069,2270,AMLODIPINE BESYLATE AND ATORVASTATIN CALCIUM,10; 80,,,139172,1664374
51672,1304,TERCONAZOLE,4,,,6843876.48,2530530
00781,2145,AMPICILLIN,500,,,1806836,2197612
00264,7802,SODIUM CHLORIDE,0.45,,,12764852.2,1755
50383,0079,ACETAMINOPHEN AND CODEINE PHOSPHATE,120; 12,CV,YES,16718338.396,2399113
00054,0045,IPRATROPIUM BROMIDE,21,,,365309.6,1131873
00555,0877,FLUOXETINE HYDROCHLORIDE,20,,,25924918.12,651121
00029,1527,MUPIROCIN CALCIUM,20,,,16438303.05,5575117
50111,0334,METRONIDAZOLE,500,,,7736499.01,7417368
00172,3761,LISINOPRIL,40,,,7638844.4,1216909
24208,0299,LOTEPREDNOL ETABONATE,5,,,414785,1133294
62037,0571,METFORMIN HYDROCHLORIDE,500,,,5944793,1873856
62037,0698,DILTIAZEM HYDROCHLORIDE,240,,,582470,3076569
24385,0404,SENNOSIDES,8.6,,,884909,1651574
00143,1767,ISOSORBIDE DINITRATE,5,,,28534,680346
00378,0715,TIMOLOL MALEATE,20,,,10148,430196
00093,7113,NEFAZODONE HYDROCHLORIDE,150,,,858468,952056
00039,0067,FUROSEMIDE,20,,,68787,1489
49884,0545,RANITIDINE,300,,,7138289.932,5572269
51672,4028,WARFARIN SODIUM,2,,,2763749,648519
00172,5729,FAMOTIDINE,40,,,2592408.6,1100295
00069,0970,DOXYCYCLINE,25,,,175087,908
00186,0702,BUDESONIDE,3,,,439681,145345
50580,0895,KETOCONAZOLE,10,,,205470,1345
00054,4146,CLOTRIMAZOLE,10,,,2372503,3196811
00832,1008,VALPROIC ACID,250,,,6016202,2021321
00832,1008,VALPROIC ACID,250,,,6016202,2021321
00071,0156,ATORVASTATIN CALCIUM,20,,,64434291.712,2841504
00173,0393,RANITIDINE HYDROCHLORIDE,300,,,21740,435
61314,0396,CYCLOPENTOLATE HYDROCHLORIDE,10,,,30099,922632
00378,6320,VERAPAMIL HYDROCHLORIDE,120,,,467600,1772557
00378,0618,THIORIDAZINE HYDROCHLORIDE,100,,,2420957.536,628459
60432,0608,PROMETHAZINE HYDROCHLORIDE,6.25,,,51291260.377000004,2798982
49614,0170,LORATADINE,10,,,652266,22268
50111,0788,AZITHROMYCIN,500,,,72225.003,1859336
50111,0333,METRONIDAZOLE,250,,,2602298.039,4193862
00168,0258,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,9040483.782,1037372
00378,0231,ATENOLOL,50,,,21183698.498,4455858
51672,4005,CARBAMAZEPINE,200,,,51917057.384,3899554
00093,3109,AMOXICILLIN,500,,,36438071.046,3367607
60758,0880,FLUOROMETHOLONE,1,,,177410,4143232
00591,5787,NORTRIPTYLINE HYDROCHLORIDE,25,,,6566631.92,7187162
62037,0999,POTASSIUM CHLORIDE,20,,,4979283,5103717
60505,0025,RANITIDINE HYDROCHLORIDE,150,,,25987917.87,5544873
00472,5242,PERMETHRIN,1,,,27394305.326,6733469
00832,1219,WARFARIN SODIUM,10,,,113455.291,2764932
00703,7021,HALOPERIDOL DECANOATE,100,,,20442,1410968
00185,0749,"CARISOPRODOL, ASPIRIN AND CODEINE PHOSPHATE",200; 325; 16,CIII,YES,155843,2328
00781,2051,TERAZOSIN HYDROCHLORIDE,1,,,945946,1764162
00527,1351,LEVOTHYROXINE SODIUM,0.2,,,818146.82,25102
00087,6063,METFORMIN HYDROCHLORIDE,500,,,986638,1649980
00555,0874,WARFARIN SODIUM,4,,,4568428.93,3733252
00781,2043,RIBAVIRIN,200,,,3115164,3539950
51672,4012,CLOMIPRAMINE HYDROCHLORIDE,50,,,2514463,2191958
63304,0738,BENAZEPRIL HYDROCHLORIDE,20,,,577100,13527
00187,3013,PYRIDOSTIGMINE BROMIDE,180,,,288747,1205847
00185,0072,LOVASTATIN,20,,,1621556,7743908
00013,2652,SOMATROPIN,NA,,,17582,140693
00185,0017,FLUVOXAMINE MALEATE,25,,,245922,304287
63402,0193,ESZOPICLONE,3,CIV,,12919531,1562738
00406,8961,DEXTROAMPHETAMINE SULFATE,10,CII,,989326,416007
00143,1171,CAPTOPRIL,12.5,,,1643444.528,2508018
00378,0751,CYCLOBENZAPRINE HYDROCHLORIDE,10,,,36645495.26,4526206
00054,4183,DEXAMETHASONE,2,,,512039.833,2754489
00781,5187,LEVOTHYROXINE SODIUM,150,,,5000320.18,5202466
00527,1282,DICYCLOMINE HYDROCHLORIDE,20,,,1407831,21310
00009,5181,ALPROSTADIL,10,,,74,14
68180,0202,CEFIXIME,100,,,15295701.39,5461168
00456,0461,"THYROID, PORCINE",120,,,312720,1867760
00378,0088,CARBIDOPA AND LEVODOPA,25; 100,,,1561486,80565
57664,0507,CITALOPRAM HYDROBROMIDE,10,,,385189,571326
00781,5044,CEFPROZIL,500,,,192590,1270421
00378,1110,GLIPIZIDE,10,,,9757612.858,2156778
00378,0531,SULINDAC,200,,,892087,376137
00093,0833,CLONAZEPAM,1,CIV,,94091996.664,5455965
00573,0160,IBUPROFEN,200,,,13921,200
60505,0114,GABAPENTIN,400,,,1381077,14274
60505,1309,CIPROFLOXACIN HYDROCHLORIDE,500,,,482894,308769
00173,0739,SUMATRIPTAN SUCCINATE,4,,,850,520385
00573,2883,"COCOA BUTTER, PHENYLEPHRINE HYDROCHLORIDE",2211; 6.25,,,13283,528
59762,3743,CLINDAMYCIN PHOSPHATE,10,,,1797273.6,1375302
00185,0065,CLONAZEPAM,2,CIV,,7920868.3,3360431
00023,2181,KETOROLAC TROMETHAMINE,5,,,416318.4,3288121
00603,3856,HYDROCHLOROTHIAZIDE,25,,,33415084.176,5797713
63868,0089,ACETAMINOPHEN,650,,,173461,1911
00299,3847,CLOBETASOL PROPIONATE,0.05,,,808083,286581
60505,0055,SELEGILINE HYDROCHLORIDE,5,,,123355,62300
24208,0277,SODIUM CHLORIDE,50,,,188379.5,1270852
00078,0381,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,CII,,6318420,970930
51672,1271,DESOXIMETASONE,0.5,,,2056868.676,3206357
00143,9983,CEFAZOLIN,10,,,953,128
00143,1292,METHOCARBAMOL,750,,,12943346.24,197305
00378,6410,DOXEPIN HYDROCHLORIDE,100,,,2189214,2186587
60505,0083,PAROXETINE HYDROCHLORIDE,20,,,23676318.082,4993010
00069,3060,AZITHROMYCIN DIHYDRATE,250,,,2386117.778,4182668
00591,0408,LISINOPRIL,20,,,2429958,2059484
00023,9155,TAZAROTENE,0.5,,,2036855.292,1667314
00143,1458,PHENOBARBITAL,100,CIV,,348008,348242
50458,0315,RISPERIDONE,1,,,3742245.768,2051593
00087,6070,METFORMIN HYDROCHLORIDE,850,,,152916,1661821
00002,4453,OLANZAPINE,5,,,2511080.6,1464069
50111,0397,HYDRALAZINE HYDROCHLORIDE,100,,,1524794.018,1017779
51672,1306,ALCLOMETASONE DIPROPIONATE,0.5,,,1358952,5016032
54092,0172,CARBAMAZEPINE,200,,,17074028,574700
00023,8694,AZELAIC ACID,0.2,,,352321,1729769
00093,4150,AMOXICILLIN,125,,,112536554.32,8447715
00185,0704,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,5; 6.25,,,778118,1582580
60432,0466,DEXAMETHASONE,0.5,,,5147978.146,296962
00781,2811,OXAZEPAM,30,CIV,,473715,107378
00573,2660,"LORATADINE, PSEUDOEPHEDRINE SULFATE",5; 120,,,5293160,1646775
00591,5443,PREDNISONE,20,,,13924901.31,5733492
00591,0658,BUSPIRONE HYDROCHLORIDE,10,,,14521748.012,4635328
51672,4048,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,14512183.058,3188883
00310,0141,LISINOPRIL AND HYDROCHLOROTHIAZIDE,10; 12.5,,,6999,173
61958,0601,EMTRICITABINE,200,,,627393,1541807
00093,0149,NAPROXEN,500,,,31645570.886,2705395
51079,0419,TEMAZEPAM,30,CIV,,34447,1622
00185,0757,SULFADIAZINE,500,,,832091,1185176
00781,2248,DICLOXACILLIN SODIUM,250,,,313346,1907450
24208,0920,TETRACAINE HYDROCHLORIDE,5,,,1930.6,162
00378,2076,LISINOPRIL,40,,,6333864.716,2975938
00186,5020,ESOMEPRAZOLE MAGNESIUM,20,,,8678380,3433935
59762,5027,GABAPENTIN,300,,,46597509.066,506093
59762,3719,ALPRAZOLAM,0.25,CIV,,29839441.78,2703785
00536,3414,CALCIUM CARBONATE,648,,,19432823,254392
00121,1762,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, AND DIMETHICONE",400; 400; 40,,,4897,27
59572,0220,THALIDOMIDE,200,,,44187,2461322
60505,0190,METFORMIN HYDROCHLORIDE,500,,,8029847.48,909479
63459,0502,FENTANYL CITRATE,200,CII,YES,114950,1801858
37205,0213,CALCIUM POLYCARBOPHIL,625,,,477641,86266
00781,5180,LEVOTHYROXINE SODIUM,25,,,5785908,4646818
63323,0471,HALOPERIDOL DECANOATE,100,,,77028.32,3909945
00074,7148,LEVOTHYROXINE SODIUM,200,,,1572737.8,1547252
00178,0320,METHYL SALICYLATE,150; 10,,,5249588.12,31065
00085,1370,PEGINTERFERON ALFA-2B,150,,,62128,3754608
24208,0411,BRIMONIDINE TARTRATE,2,,,136261,3895730
00781,1496,AZITHROMYCIN,250,,,2898040.039,6233087
00143,1346,NAPROXEN,250,,,124234,2713
00078,0180,OCTREOTIDE ACETATE,50,,,15746.92,429
45802,0059,NYSTATIN,100000,,,4097449.912,1640073
00832,1215,WARFARIN SODIUM,4,,,421804.382,3399530
00703,7011,HALOPERIDOL DECANOATE,50,,,8863,164778
00172,3758,LISINOPRIL,5,,,6040474.798,6205068
45802,0758,PROMETHAZINE HYDROCHLORIDE,12.5,,,882855.2,1283311
00087,6071,METFORMIN HYDROCHLORIDE,1000,,,294837,524347
00536,4092,BENZOYL PEROXIDE,100,,,289543.26,1026290
60432,0455,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,5; 1.5,CII,YES,7952216.134,684573
67108,3565,MESNA,400,,,776,97
00093,8739,MEXILETINE HYDROCHLORIDE,150,,,490780.556,225869
00517,0032,CYANOCOBALAMIN,1000,,,621835.8,1850329
00527,1344,LEVOTHYROXINE SODIUM,0.088,,,816466,25384
00781,1034,TRIFLUOPERAZINE HYDROCHLORIDE,5,,,1335368.466,1839861
00074,7069,LEVOTHYROXINE SODIUM,150,,,2398401,2592904
64679,0925,ENALAPRIL MALEATE,10,,,3193418.316,4475168
00002,4115,OLANZAPINE,5,,,23627149.256,7605372
00009,0090,ALPRAZOLAM,1,CIV,,1780901,197091
37205,0717,ACETAMINOPHEN,160,,,837396.5,1725647
00049,3410,FLUCONAZOLE,50,,,255,14
00409,6535,VANCOMYCIN HYDROCHLORIDE,1,,,39849.8,2906732
00603,1481,NYSTATIN,100000,,,11821171.014,980631
00378,6173,METOLAZONE,5,,,570417,397202
00591,5239,MEPROBAMATE,200,CIV,,150145.5,1302258
52544,0847,NORGESTREL AND ETHINYL ESTRADIOL,NA,,,8343190.399999999,1354518
50383,0779,LACTULOSE,10,,,24045748.92,2591477
00025,1411,DICLOFENAC SODIUM AND MISOPROSTOL,50; 200,,,3108211,3369050
00409,7138,SODIUM CHLORIDE,900,,,39650627.058,1010251
00054,3722,PREDNISONE,5,,,3542004.062,4249473
00517,3005,WATER,1,,,124604.77,81608
51672,1254,FLUOCINONIDE,0.5,,,456581,2108548
00406,8960,DEXTROAMPHETAMINE SULFATE,5,CII,,202088.72,524052
00406,1170,NALTREXONE HYDROCHLORIDE,50,,,407658.6,3449109
00185,5050,METOLAZONE,2.5,,,1150932.108,2821665
49884,0290,MEGESTROL ACETATE,40,,,2498395.986,5053610
51672,4027,WARFARIN SODIUM,1,,,3181091.406,3035963
24385,0429,ASPIRIN,325,,,2564257,1169594
57664,0103,SALSALATE,500,,,546027,1506750
24385,0364,ASPIRIN,81,,,120573,683660
00904,1056,BENZTROPINE MESYLATE,1,,,477505,709826
00378,0503,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,5; 6.25,,,1285746.06,1857329
00085,0962,BETAMETHASONE DIPROPIONATE,0.5,,,487984,1028156
50111,0482,THEOPHYLLINE,200,,,4421583,5785255
00093,0661,ALBUTEROL SULFATE,2,,,36538852.73,3383491
00009,7667,CLINDAMYCIN PHOSPHATE,100,,,74895.198,1983029
46287,0010,TRIAMCINOLONE ACETONIDE,0.5,,,46336.202,210
00409,4900,SODIUM BICARBONATE,84,,,28035.962,150178
50111,0325,BETHANECHOL CHLORIDE,25,,,1441154.188,3896831
00009,0450,COLESTIPOL HYDROCHLORIDE,1,,,1583183,1218151
00025,1011,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,25; 25,,,3451,940076
00054,4741,PREDNISONE,1,,,6805738.238,1968288
00904,5229,NAPROXEN SODIUM,220,,,374570,3446407
00185,0122,NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS),75; 25,,,6240208.52,3172000
00185,0939,CHOLESTYRAMINE LIGHT,4,,,3322795.406,3258189
00172,3759,LISINOPRIL,10,,,11610598.7,8864831
00143,3126,DICYCLOMINE HYDROCHLORIDE,10,,,752079,1090987
68180,0403,CEFPROZIL,250,,,383702,1737718
00409,4276,LIDOCAINE HYDROCHLORIDE,10,,,395700.5,3490910
00378,2610,AMITRIPTYLINE HYDROCHLORIDE,10,,,7203015,3107440
00121,0676,POTASSIUM CITRATE AND CITRIC ACID MONOHYDRATE,1100; 334,,,617688.76,920596
00002,8715,INSULIN HUMAN,100,,,8521666.506000001,2330910
50580,0134,LOPERAMIDE HYDROCHLORIDE,1,,,329075,2062468
51079,0086,MIRTAZAPINE,15,,,114989.8,2403924
00904,3854,CARBAMAZEPINE,100,,,5079,43
00456,3205,MEMANTINE HYDROCHLORIDE,5,,,2802245.66,5341202
00781,3206,CEFTRIAXONE SODIUM,250,,,12226.12,1195
00517,7604,ACETYLCYSTEINE,200,,,209662.5,962172
