Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00054,8554,METHADONE HYDROCHLORIDE,10,CII,,361013.4,2823
49884,0549,ZAFIRLUKAST,10,,,92440,2590
45802,0065,TRIAMCINOLONE ACETONIDE,5,,,828954.38,23477
00074,6214,DIVALPROEX SODIUM,250,,,264700368.63,3119580
61314,0238,CARTEOLOL HYDROCHLORIDE,10,,,133157,15775
00591,5643,MINOXIDIL,10,,,3430217,59863
00173,0526,LAMOTRIGINE,5,,,3449548,24135
00781,1883,RANITIDINE HYDROCHLORIDE,150,,,60793342.426,1279409
00126,0271,CHLORHEXIDINE GLUCONATE,1.2,,,40250090.066,73127
00065,0656,CIPROFLOXACIN HYDROCHLORIDE,3,,,3468036.06,686161
00378,1355,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,10136433.6,312293
00186,0162,CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE,16; 12.5,,,1814744,52417
00013,2626,SOMATROPIN,NA,,,43296.16,7130
00781,1392,HALOPERIDOL,1,,,3955958,72382
00004,0800,OSELTAMIVIR PHOSPHATE,75,,,1069919.196,106565
53489,0511,TRAZODONE HYDROCHLORIDE,100,,,5653243.4,127746
51672,1260,CLOTRIMAZOLE,10,,,1128931.88,34460
00555,0285,DIPYRIDAMOLE,50,,,9112254,109945
51079,0746,DILTIAZEM HYDROCHLORIDE,60,,,1092004,15034
51672,4054,AMCINONIDE,1,,,99289,1834
00536,4444,PSYLLIUM,3.4,,,38167087,82842
00173,0556,BUPROPION HYDROCHLORIDE,150,,,5653082,98990
00054,4550,METHOTREXATE SODIUM,2.5,,,497499.96,22020
63481,0629,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,10; 325,CII,YES,10596240.784,128641
00185,0707,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,10; 6.25,,,1132155,32359
00406,1170,NALTREXONE HYDROCHLORIDE,50,,,310979,9724
00904,2920,VERAPAMIL HYDROCHLORIDE,80,,,275446.5,3988
00002,4116,OLANZAPINE,7.5,,,25635197.28,685904
00904,3017,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,10; 3.5; 10000,,,118717.2,11837
00085,3315,NITROGLYCERIN,60,,,3215018.478,107715
00591,0348,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,1540521,43584
00168,0243,DIFLORASONE DIACETATE,0.5,,,772842,13021
00143,3189,LITHIUM CARBONATE,300,,,80880,935
51672,1292,HYDROCORTISONE VALERATE,2,,,3132600,74998
00603,5167,PHENOBARBITAL,64.8,CIV,,22072618.456,362201
00074,6114,DIVALPROEX SODIUM,125,,,153151590.24199998,853517
00299,5770,DESONIDE,0.5,,,100034,2276
10267,0835,DIPHENHYDRAMINE HCL,25,,,250272,5025
00555,0071,ISONIAZID,300,,,4075428.72,116137
00093,2210,SUCRALFATE,1,,,21021102.064,231964
00025,1011,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,25; 25,,,102572,2347
63323,0272,FLUPHENAZINE DECANOATE,25,,,286897.64,51464
00054,4721,PROPANTHELINE BROMIDE,15,,,1822440,20301
51079,0903,LOXAPINE,50,,,47034,712
00178,0500,ACETOHYDROXAMIC ACID,250,,,147059,2049
00093,0812,NORTRIPTYLINE HYDROCHLORIDE,50,,,2755365.77,56218
00054,3298,FUROSEMIDE,40,,,445305.664,1909
00025,1891,VERAPAMIL HYDROCHLORIDE,240,,,818019,19360
51079,0206,ALLOPURINOL,300,,,228290,8676
50383,0823,SULFAMETHOXAZOLE AND TRIMETHOPRIM,200; 40,,,20829889.773,133193
00054,3722,PREDNISONE,5,,,7571565.4,46691
49884,0733,TETRACYCLINE HYDROCHLORIDE,500,,,10971626,258679
00904,2500,CALCIUM POLYCARBOPHIL,500,,,392083,5036
00536,3222,ACETAMINOPHEN,325,,,12347297.2,141633
51079,0572,TRIFLUOPERAZINE HYDROCHLORIDE,1,,,11876,276
49884,0087,DEXAMETHASONE,4,,,3552447.142,105207
60758,0801,TIMOLOL MALEATE,5,,,136854,13507
00378,0712,ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDE,5; 12.5,,,487952.06,13806
00781,1884,RANITIDINE HYDROCHLORIDE,300,,,3088251.884,72403
37205,0251,"DOCUSATE SODIUM, SENNOSIDES",50; 8.6,,,194215,2554
00054,3555,METHADONE HYDROCHLORIDE,5,CII,,1928728,4691
00487,9901,ALBUTEROL SULFATE,2.5,,,126313.99,124
00781,1047,PERPHENAZINE,4,,,5423971.234,81522
00065,0665,APRACLONIDINE,5,,,198e3,27938
00781,2715,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,50; 25,,,18724241,382962
00025,2732,DISOPYRAMIDE PHOSPHATE,100,,,953008,11522
00591,5440,DOXYCYCLINE HYCLATE,100,,,4287181.1,188319
00013,2646,SOMATROPIN,NA,,,48098,10107
00093,3123,DICLOXACILLIN SODIUM,250,,,1104935,27466
51672,1294,CLOBETASOL PROPIONATE,0.5,,,229163.4,4541
50580,0449,ACETAMINOPHEN,500,,,2353788,20527
00009,0094,ALPRAZOLAM,2,CIV,,3578275,39022
00904,7704,ASPIRIN,81,,,15601400.712,347169
00781,1078,ATENOLOL,25,,,82324671.866,2145624
45802,0014,HYDROCORTISONE,25,,,741264.6,21336
00310,0107,ATENOLOL,25,,,367368,8205
00378,4430,FLURAZEPAM HYDROCHLORIDE,30,CIV,,6303456.06,201944
00075,2912,ENOXAPARIN SODIUM,120,,,47885.25,3223
00075,2912,ENOXAPARIN SODIUM,120,,,47885.25,3223
11980,0211,FLUOROMETHOLONE,1,,,37564,4887
00603,2582,CARISOPRODOL,350,CIV,,34613263.68,518623
55513,0283,EPOETIN ALFA,10000,,,94827.6,20277
00091,3707,MOEXIPRIL HYDROCHLORIDE,7.5,,,5785164.382,173029
00088,2160,LEFLUNOMIDE,10,,,736670,22478
00574,7112,MORPHINE SULFATE,10,CII,YES,32268,2174
00093,3125,DICLOXACILLIN SODIUM,500,,,1867276,49841
15127,0312,IBUPROFEN,200,,,43271,611
63304,0561,ACETAMINOPHEN AND CODEINE PHOSPHATE,60; 300,CIII,YES,725027,9906
00904,1228,DIPHENHYDRAMINE HCL,12.5,,,1882318,13411
00054,8650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,985429,32215
00029,1527,MUPIROCIN CALCIUM,20,,,35090136.702,1376238
51079,0935,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,25; 37.5,,,363610,13300
00536,1995,SELENIUM SULFIDE,10,,,356244,1722
00781,1397,HALOPERIDOL,10,,,20459513.598,363035
62037,0720,POTASSIUM CHLORIDE,20,,,8578336.804,184782
00126,0131,SODIUM FLUORIDE,11,,,77227,1282
57664,0274,CLONAZEPAM,1,CIV,,915850,13757
00536,1850,PSEUDOEPHEDRINE HYDROCHLORIDE,30,,,5725070.38,38857
00517,6110,ZINC SULFATE,1,,,102626.9,1988
11980,0180,PREDNISOLONE ACETATE,10,,,394472.1,40745
00054,8724,PREDNISONE,5,,,1041922,36878
00378,1160,GUANFACINE HYDROCHLORIDE,1,,,14374261,255867
00781,1635,ISOSORBIDE DINITRATE,5,,,4360029,50362
00006,3801,RIZATRIPTAN BENZOATE,10,,,1052004,118269
00013,2652,SOMATROPIN,NA,,,9232,409
00378,6097,FLUPHENAZINE HYDROCHLORIDE,10,,,4994080,77589
00002,4455,OLANZAPINE,15,,,807410,23547
45802,0054,TRIAMCINOLONE ACETONIDE,0.25,,,360391.908,10122
00777,3105,FLUOXETINE HYDROCHLORIDE,20,,,37124214.83,712573
00378,1105,GLIPIZIDE,5,,,20925706,403139
63304,0524,ENALAPRIL MALEATE,10,,,7678550,165808
00085,3305,NITROGLYCERIN,20,,,758804,24571
52544,0695,DILTIAZEM HYDROCHLORIDE,420,,,34035,691
00173,0642,LAMOTRIGINE,100,,,44985693.262,528506
00078,0360,VALSARTAN,320,,,1980816,61432
00378,2264,TERAZOSIN HYDROCHLORIDE ANHYDROUS,2,,,1385189,33584
00378,1458,ESTRADIOL,2,,,1374264.12,38168
00904,1258,CALCIUM CARBONATE,500,,,2815102.484,25391
00172,2908,FUROSEMIDE,20,,,44521737.626,1203557
37205,0834,MAGNESIUM HYDROXIDE,1200,,,266784,589
00904,3990,TRAZODONE HYDROCHLORIDE,50,,,1560848.506,42136
00338,0003,WATER,100,,,10924483,1233
63304,0535,LISINOPRIL,40,,,1433646.2,42988
00037,4401,PENICILLAMINE,250,,,119584,1673
00591,5381,METHOCARBAMOL,500,,,4662435,71844
00007,4140,CARVEDILOL,6.25,,,28909300.17,482192
00527,1552,"BUTALBITAL, ASPIRIN, AND CAFFEINE",50; 325; 40,CIII,,1730440.216,36435
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,25125331.783999998,561438
00456,2010,ESCITALOPRAM OXALATE,10,,,7677624.52,248125
00378,6380,VERAPAMIL HYDROCHLORIDE,180,,,1500420,35513
00378,0512,VERAPAMIL HYDROCHLORIDE,80,,,2955776.12,40093
45802,0710,BISACODYL,10,,,358559.16,26646
00904,1983,ACETAMINOPHEN,500,,,9876398,108581
00186,5040,ESOMEPRAZOLE MAGNESIUM,40,,,84212386.6,2624765
00781,1452,GLIPIZIDE,5,,,21773090.56,396786
00904,2720,POTASSIUM BICARBONATE,25,,,275497,6366
00591,5335,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,12695863,202440
59762,3717,TRIAZOLAM,0.125,CIV,,641173.5,25989
00172,3926,DIAZEPAM,5,CIV,,17123920.64,301513
00228,2029,ALPRAZOLAM,0.5,CIV,,25991033.072,429907
00615,2548,BENZTROPINE MESYLATE,1,,,332632,6045
00603,2216,AMITRIPTYLINE HYDROCHLORIDE,100,,,3412356,84877
00378,0407,FLUVOXAMINE MALEATE,25,,,810796,14409
00378,0232,FUROSEMIDE,80,,,66815504.834,1370850
00574,2008,NYSTATIN,100000,,,8086533.836,432457
00049,4120,GLIPIZIDE,10,,,442136,6058
00603,2214,AMITRIPTYLINE HYDROCHLORIDE,50,,,11284139.86,244249
51672,4040,ENALAPRIL MALEATE,20,,,1989733,34713
24385,0379,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,2524996.006,16185
00186,0322,CANDESARTAN CILEXETIL AND HYDROCHLOROTHIAZIDE,32; 12.5,,,3234402,95587
00904,7889,DOCUSATE SODIUM,100,,,8656591.2,141157
57664,0273,CLONAZEPAM,0.5,CIV,,1043483.4,17710
00023,2181,KETOROLAC TROMETHAMINE,5,,,2112901.536,336716
00406,9917,TEMAZEPAM,30,CIV,,112809,3456
00536,4742,CALGEST,500,,,6888970,54701
51672,4043,CLORAZEPATE DIPOTASSIUM,7.5,CIV,,2520270.12,38392
49884,0907,MEGESTROL ACETATE,40,,,207190585.252,687456
51672,4031,WARFARIN SODIUM,4,,,1509859,58323
00781,1789,DICLOFENAC SODIUM,75,,,10718570.72,183847
51079,0890,RIFAMPIN,300,,,90732,2485
00093,1060,SOTALOL HYDROCHLORIDE,120,,,747560,12534
00781,1049,PERPHENAZINE,16,,,1602188,27395
50844,0157,ASPIRIN,325,,,352847,9209
51079,0584,NITROFURANTOIN (MACROCRYSTALS),50,,,352160,13374
00054,4183,DEXAMETHASONE,2,,,498994.6,12229
00338,0644,"LEUCINE, PHENYLALANINE, LYSINE HYDROCHLORIDE, METHIONINE, ISOLEUCINE, VALINE, HISTIDINE, THREONINE, TRYPTOPHAN, ALANINE, GLYCINE, ARGININE, PROLINE, TYROSINE, SERINE",730; 560; 580; 400; 600; 580; 480; 420; 180; 2.07; 1.03; 1.15; 680; 40; 500,,,28753672,9766
57664,0391,OXAPROZIN,600,,,92944,1732
00781,1972,DESIPRAMINE HYDROCHLORIDE,25,,,2588436.03,44415
51672,4042,CLORAZEPATE DIPOTASSIUM,3.75,CIV,,1676595.4,26889
51079,0385,CARBAMAZEPINE,200,,,3120603,45094
00168,0309,DESONIDE,0.5,,,5970,100
63323,0185,WATER,NA,,,1826885.108,46468
63323,0185,WATER,NA,,,1826885.108,46468
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,1066378.18,23425
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,1066378.18,23425
63323,0284,VANCOMYCIN HYDROCHLORIDE,1,,,1066378.18,23425
00378,5340,DILTIAZEM HYDROCHLORIDE,240,,,9221379.040000001,267039
