Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00781,1507,ATENOLOL,100,,,7318995.68,182994
00378,6004,FLUPHENAZINE HYDROCHLORIDE,1,,,2560162,35970
00173,0642,LAMOTRIGINE,100,,,28151457.144,297680
51672,1253,FLUOCINONIDE,0.5,,,5535594,106109
63868,0855,"DEXTROMETHORPHAN HBR, GUAIFENESIN",10; 100,,,83864,435
53489,0120,DOXYCYCLINE HYCLATE,100,,,2273437.6,109628
00143,1292,METHOCARBAMOL,750,,,2996331.946,49779
00944,2620,HUMAN IMMUNOGLOBULIN G,NA,,,466675.2,9224
00944,2620,HUMAN IMMUNOGLOBULIN G,NA,,,466675.2,9224
00944,2620,HUMAN IMMUNOGLOBULIN G,NA,,,466675.2,9224
00944,2620,HUMAN IMMUNOGLOBULIN G,NA,,,466675.2,9224
49348,0035,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, SIMETHICONE",400; 400; 40,,,5242930.6,7248
00065,0654,CIPROFLOXACIN HYDROCHLORIDE,3,,,103270.985,26674
00603,1450,"VITAMIN A PALMITATE AND ASCORBIC ACID AND CHOLECALCIFEROL AND .ALPHA.-TOCOPHEROL ACETATE, DL- AND THIAMINE HYDROCHLORIDE AND RIBOFLAVIN AND NIACINAMIDE AND PYRIDOXINE HYDROCHLORIDE AND CYANOCOBALAMIN AND SODIUM FLUORIDE",1500; 35; 400; 5; .5; .6; 8; .4; 2; .5,,,124673,2459
00615,3595,GLIPIZIDE,5,,,501560.5,13403
00615,2549,BENZTROPINE MESYLATE,2,,,585576,10945
00006,0735,SIMVASTATIN,10,,,28409788.919999998,816361
00781,1047,PERPHENAZINE,4,,,4969954,78361
00536,0091,ALUMINUM HYDROXIDE,320,,,4643503.08,5820
00456,0461,"THYROID, PORCINE",120,,,1097081,24638
00185,0613,HYDROXYZINE PAMOATE,25,,,2689881.8,48268
51079,0487,FLUPHENAZINE HYDROCHLORIDE,5,,,89876,1711
00087,6070,METFORMIN HYDROCHLORIDE,850,,,66733727.76,886792
51079,0374,CHLORDIAZEPOXIDE HYDROCHLORIDE,5,CIV,,66076,1612
00555,0484,LEUCOVORIN CALCIUM,5,,,942790,23127
55513,0144,EPOETIN ALFA,10000,,,406791.00800000003,56477
37205,0137,POLYVINYL ALCOHOL,14,,,15776,1010
00781,1818,FUROSEMIDE,20,,,18816982.3,468160
60432,0741,ACETIC ACID,20,,,105163,6848
00093,0149,NAPROXEN,500,,,31120324.6,613755
00069,3150,AZITHROMYCIN DIHYDRATE,500,,,15592.21,3066
00173,0643,LAMOTRIGINE,150,,,3012081.6,43794
00085,1110,INTERFERON ALFA-2B,NA,,,3611,478
00378,0147,INDOMETHACIN,50,,,3979047,71651
00904,2924,VERAPAMIL HYDROCHLORIDE,120,,,95292,1771
00472,0337,HYDROCORTISONE,25,,,2912360.73,86958
00054,4538,METHADONE HYDROCHLORIDE,40,CII,,515135,3565
00168,0204,LIDOCAINE,50,,,660608.109,11031
00615,2596,HALOPERIDOL,2,,,426709,7895
00049,0032,AMPICILLIN SODIUM AND SULBACTAM SODIUM,2; 1,,,57436,2389
00781,1599,SPIRONOLACTONE,25,,,6382150.24,83202
00093,4155,AMOXICILLIN,250,,,174204743.52,1139557
00039,0067,FUROSEMIDE,20,,,1686049,39992
00472,0400,CLOBETASOL PROPIONATE,0.5,,,1630374.4,39336
00904,7704,ASPIRIN,81,,,5772316.2,109385
00378,1160,GUANFACINE HYDROCHLORIDE,1,,,7049009,130150
00085,3310,NITROGLYCERIN,40,,,5854861.18,190343
00054,8175,DEXAMETHASONE,4,,,93194,1934
16837,0872,FAMOTIDINE,10,,,6339653.494,91648
00603,1329,CODEINE PHOSPHATE AND GUAIFENESIN,10; 100,CV,YES,2046414.352,12219
00472,0150,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,4507140.4,136162
00006,0740,SIMVASTATIN,20,,,44659092.74,1256347
51672,1275,CLOTRIMAZOLE,10,,,17209839.058,467781
00006,3551,IMIPENEM AND CILASTATIN SODIUM,250; 250,,,6742,450
00093,0832,CLONAZEPAM,0.5,CIV,,83977911.174,1452327
00781,2809,OXAZEPAM,10,CIV,,171189,2534
50458,0350,RISPERIDONE,4,,,20392307.6,422104
59762,3719,ALPRAZOLAM,0.25,CIV,,28817511.932,515943
00555,0285,DIPYRIDAMOLE,50,,,9817401,117988
00904,7725,LOPERAMIDE HYDROCHLORIDE,2,,,22193,1035
59762,3717,TRIAZOLAM,0.125,CIV,,692256.06,30251
00054,3545,MEPERIDINE HYDROCHLORIDE,50,CII,,757294.04,8516
50242,0100,DORNASE ALFA,1,,,3479441.844,41325
00143,1202,CORTISONE ACETATE,25,,,350914,6719
24208,0353,LOTEPREDNOL ETABONATE,2,,,231200.5,34379
00093,3109,AMOXICILLIN,500,,,26225915.94,968599
51672,1270,DESOXIMETASONE,2.5,,,6502707.04,135679
60432,0621,VALPROIC ACID,250,,,75441510.03,132026
00456,0458,"THYROID, PORCINE",30,,,1045e3,20207
00245,0041,POTASSIUM CHLORIDE,750,,,55025165.41,914873
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,16063162.56,339406
00781,1762,IMIPRAMINE HYDROCHLORIDE,10,,,7590486.76,110827
00378,3075,CLOMIPRAMINE HYDROCHLORIDE,75,,,85293,1430
00615,4536,BUMETANIDE,1,,,170041,5035
00378,4430,FLURAZEPAM HYDROCHLORIDE,30,CIV,,6790553,219741
00085,0924,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,94679438.13,2418668
00264,7800,SODIUM CHLORIDE,0.9,,,93707589.8,44418
00264,7800,SODIUM CHLORIDE,0.9,,,93707589.8,44418
00085,3315,NITROGLYCERIN,60,,,2925589.06,96512
00009,0352,GLYBURIDE,3,,,2017609.5,39528
00904,0560,PRIMIDONE,250,,,410302.32,5229
00703,9503,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,1507,18
00641,1495,PROMETHAZINE HYDROCHLORIDE,25,,,963332.65,103988
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,1725804,25456
51672,1258,CLOBETASOL PROPIONATE,0.5,,,1165339.868,25672
00904,3892,"BULTABITAL, ASPIRIN AND CAFFEINE",325; 50; 40,CIII,,107160,2709
00087,6632,DIDANOSINE,10,,,4044549.992,10828
53489,0531,ATENOLOL AND CHLORTHALIDONE,50; 25,,,1429433,40879
51079,0565,THIORIDAZINE HYDROCHLORIDE,10,,,709684,12266
53489,0161,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 60,CIII,YES,328368,4991
00143,3126,DICYCLOMINE HYDROCHLORIDE,10,,,1469863,20385
00093,2238,CEPHALEXIN,250,,,76229,2485
00781,1766,IMIPRAMINE HYDROCHLORIDE,50,,,18330980.24,282660
00904,3991,TRAZODONE HYDROCHLORIDE,100,,,638567,14882
00555,0635,DANAZOL,200,,,567417.94,7692
37205,0187,ACETAMINOPHEN,500,,,20247,242
00781,1884,RANITIDINE HYDROCHLORIDE,300,,,1488224.07,40241
00006,0571,INDINAVIR SULFATE,200,,,3324074.4,18690
00781,2229,THIOTHIXENE,10,,,1972899.06,25906
00085,3320,NITROGLYCERIN,80,,,5530407.12,178909
60432,0455,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,5; 1.5,CII,YES,4163049.554,24893
00832,1081,BENZTROPINE MESYLATE,1,,,7926590,153559
00093,1177,NEOMYCIN SULFATE,500,,,1729559,22963
00025,1831,METRONIDAZOLE,250,,,47004,1200
00682,0804,"BUTALBITAL, ACETAMINOPHEN AND CAFFEINE",50; 325; 40,,,23337,708
00121,0638,GUAIFENESIN AND DEXTROMETHORPHAN,100; 10,,,3916497,27198
00168,0081,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,8186367.42,201358
49348,0696,MAGNESIUM CITRATE,1.745,,,728975,1128
00029,1526,MUPIROCIN CALCIUM,20,,,116420.64,10658
00054,4297,FUROSEMIDE,20,,,19962191.518,548025
45802,0055,TRIAMCINOLONE ACETONIDE,1,,,962635,13725
00781,1061,ALPRAZOLAM,0.25,CIV,,27612655.812,527167
00143,1210,CHLOROTHIAZIDE,500,,,11420,320
00378,0214,HALOPERIDOL,2,,,12297802.62,218304
00054,3567,MILK OF MAGNESIA,2400,,,1236291,6688
00228,2127,CLONIDINE HYDROCHLORIDE,0.1,,,32993266.48,556267
51079,0190,INDOMETHACIN,25,,,105910,2073
00168,0058,FLUOCINOLONE ACETONIDE,0.1,,,1757420,31592
00378,0186,CLONIDINE HYDROCHLORIDE,0.2,,,27179569.82,395419
00713,0118,ACETAMINOPHEN,120,,,489356.92,34072
00075,7700,RILUZOLE,50,,,474390,8151
00054,8301,FUROSEMIDE,80,,,1535439,41236
00781,2865,RANITIDINE HYDROCHLORIDE,300,,,728751.06,18494
00781,1223,METOPROLOL TARTRATE,50,,,15856343.158,332713
00615,3559,GEMFIBROZIL,600,,,246261,4612
00781,1635,ISOSORBIDE DINITRATE,5,,,5332484.5,58125
00087,6633,DIDANOSINE,10,,,15145146.6,30319
00039,0066,FUROSEMIDE,80,,,1399766,23590
49884,0087,DEXAMETHASONE,4,,,2401957.928,70476
00615,4511,PERPHENAZINE,8,,,21598,396
00245,0003,POTASSIUM IODIDE,1,,,458273,9906
51079,0437,DOXEPIN HYDROCHLORIDE,25,,,241222,6779
00904,5199,PSYLLIUM HUSK,3.4,,,7124769.92,16479
00378,2146,SPIRONOLACTONE,25,,,35489719.066,443819
00093,0833,CLONAZEPAM,1,CIV,,66813775.242,1045748
00603,2338,ACETAMINOPHEN AND CODEINE PHOSPHATE,30; 300,CIII,YES,2939474,82129
00245,0242,POTASSIUM CHLORIDE,600,,,942798,17409
45802,0046,GENTAMICIN SULFATE,1,,,233414,7741
00378,3005,THIOTHIXENE,5,,,7357028.006,119685
17478,0283,GENTAMICIN SULFATE,3,,,346990.175,57214
00025,1031,SPIRONOLACTONE,100,,,3260070,61658
00054,2527,LITHIUM CARBONATE,300,,,94162760.324,1028209
37205,0445,PSEUDOEPHEDRINE HCL,30,,,27418,650
00536,2525,CAPSAICIN,0.025,,,170824.96,2674
00603,0268,ACETAMINOPHEN,500,,,9387783,111443
00067,4345,SCOPOLAMINE,1,,,244819.666,39816
00904,1056,BENZTROPINE MESYLATE,1,,,4280526,82364
00378,0213,CHLORTHALIDONE,50,,,707601,19029
00093,4125,PENICILLIN V POTASSIUM,125,,,8560270,52025
00173,0644,LAMOTRIGINE,200,,,5756002.6,72025
00009,7376,MEDROXYPROGESTERONE ACETATE,150,,,151985.2,144925
00074,5681,VALPROIC ACID,250,,,2645186,15611
53489,0141,QUINIDINE GLUCONATE,324,,,2544249,28376
00615,1561,HYDROCHLOROTHIAZIDE,25,,,209925,8207
00378,3017,CAPTOPRIL,50,,,8998570.84,104654
00378,0255,ALBUTEROL SULFATE,2,,,2078424,28566
00603,4975,OXYBUTYNIN CHLORIDE,5,,,5910241.392,85589
00006,0717,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,50; 12.5,,,26814497.7,641309
00378,1355,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,3588378.064,108395
00603,2213,AMITRIPTYLINE HYDROCHLORIDE,25,,,6954218.012,148014
00054,3505,LIDOCAINE HYDROCHLORIDE,40,,,177434,1849
00378,5220,DILTIAZEM HYDROCHLORIDE,120,,,1202128,33207
00781,1452,GLIPIZIDE,5,,,16291967.54,277525
00029,1527,MUPIROCIN CALCIUM,20,,,10589069.798,439381
00378,2302,PRAZOSIN HYDROCHLORIDE,2,,,2977017,38771
00615,3570,MEGESTROL ACETATE,40,,,487202,5671
00517,2810,SODIUM CHLORIDE,9,,,299705,3100
51672,1280,DESONIDE,0.5,,,3120666.78,72001
00054,3298,FUROSEMIDE,40,,,842012,4079
00228,2550,DICLOFENAC SODIUM,50,,,3888121.94,62766
00228,2128,CLONIDINE HYDROCHLORIDE,0.2,,,14280511.2,208838
53014,0548,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX,10; 8,CII,YES,24638648.278,178784
49502,0500,EPINEPHRINE,0.3,,,101943.012,64983
00025,1411,DICLOFENAC SODIUM AND MISOPROSTOL,50; 200,,,27727900.044,455827
00006,0951,LOSARTAN POTASSIUM,25,,,9066762.46,223477
00781,1345,MECLIZINE HYDROCHLORIDE,12.5,,,1614997,23537
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,128118612.878,3718060
00075,0016,DESMOPRESSIN ACETATE,0.1,,,1371847,27116
00093,0811,NORTRIPTYLINE HYDROCHLORIDE,25,,,4298766,79738
00056,0189,WARFARIN SODIUM,6,,,2315072.86,100374
00088,2160,LEFLUNOMIDE,10,,,200407,6154
00069,3130,AZITHROMYCIN DIHYDRATE,200,,,6979980.002,287402
00085,3305,NITROGLYCERIN,20,,,1948008.416,64345
00904,2151,ISOSORBIDE DINITRATE,10,,,1165684,12428
00603,4170,POTASSIUM BICARBONATE,25,,,269304.138,5729
00378,5280,DILTIAZEM HYDROCHLORIDE,180,,,2671652,70509
00025,2742,DISOPYRAMIDE PHOSPHATE,150,,,792311,9589
00781,1516,POTASSIUM CHLORIDE,600,,,625402,8348
00054,8526,LITHIUM CARBONATE,150,,,485286,11071
00264,7510,DEXTROSE,5,,,28569188.78,14847
00781,1228,METOPROLOL TARTRATE,100,,,3878319.3,62852
00025,1041,SPIRONOLACTONE,50,,,6529079.06,113290
00093,0752,ATENOLOL,50,,,4377145.48,109622
00904,3379,SULINDAC,200,,,158630,2645
50844,0227,ASPIRIN,325,,,4563123,105618
00781,1486,AMITRIPTYLINE HYDROCHLORIDE,10,,,8405508.2,170272
50458,0330,RISPERIDONE,3,,,68570362.17,1325383
00009,3331,CLINDAMYCIN PHOSPHATE,10,,,3831685.84,89027
00378,0231,ATENOLOL,50,,,31882091.72,755622
00264,7635,"DEXTROSE, SODIUM CHLORIDE, AND POTASSIUM CHLORIDE",5; .45; .15,,,10693422,2014
00904,5306,DIPHENHYDRAMINE HYDROCHLORIDE,25,,,447960,10141
00121,0658,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,332243,786
00143,1785,"BUTALBITAL, ASPIRIN AND CAFFEINE",50; 325; 40,CIII,,2928640,66645
00025,1520,CELECOXIB,100,,,91381479.34,1714937
00172,2907,FUROSEMIDE,40,,,38547834.86,964793
00069,3060,AZITHROMYCIN DIHYDRATE,250,,,18471343.656,2966445
00781,2228,THIOTHIXENE,5,,,1847875,28593
00078,0183,OCTREOTIDE ACETATE,200,,,146321,5543
00781,1396,HALOPERIDOL,5,,,3628452.909,64197
51672,1260,CLOTRIMAZOLE,10,,,576317.998,17169
00002,8501,INSULIN HUMAN,500,,,57627,2543
00378,1352,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,37.5; 25,,,8116698,250619
00093,3123,DICLOXACILLIN SODIUM,250,,,1535785.34,28641
00378,2625,AMITRIPTYLINE HYDROCHLORIDE,25,,,34699439.12,725244
49348,0599,BISACODYL,5,,,39558,1190
51672,1271,DESOXIMETASONE,0.5,,,1022934,22418
00054,8531,LITHIUM CARBONATE,600,,,68379,1627
00781,2613,AMOXICILLIN,500,,,30903,1114
00093,3195,KETOPROFEN,75,,,3929899.8,58705
51079,0883,CLONAZEPAM,2,CIV,,84906,1396
00023,8694,AZELAIC ACID,0.2,,,438030,13929
00069,1530,AMLODIPINE BESYLATE,5,,,150933899.248,3992223
00574,7050,BISACODYL,10,,,687706,63222
00025,2732,DISOPYRAMIDE PHOSPHATE,100,,,1303297,14693
15127,0738,ASPIRIN,325,,,23492,397
00338,0085,DEXTROSE AND SODIUM CHLORIDE,5; 450,,,229862405.88,58098
59762,3722,ALPRAZOLAM,2,CIV,,6463604,88435
00603,5166,PHENOBARBITAL,32.4,CIV,,15470193.32,179863
00228,2539,CARBIDOPA AND LEVODOPA,25; 100,,,13995298.58,152447
00049,2770,DOXAZOSIN MESYLATE,4,,,26744849.06,657536
51672,4012,CLOMIPRAMINE HYDROCHLORIDE,50,,,324736,3927
51672,2001,MICONAZOLE NITRATE,20,,,327524.45,9629
00574,2008,NYSTATIN,100000,,,4676960.45,259317
59762,3740,MEDROXYPROGESTERONE ACETATE,2.5,,,7274671.034,182889
00049,2780,DOXAZOSIN MESYLATE,8,,,8076519,204069
00228,2027,ALPRAZOLAM,0.25,CIV,,10528037,219164
00093,0778,CARBAMAZEPINE,100,,,53751758.68,484494
00054,4182,DEXAMETHASONE,1.5,,,18917,569
00904,0357,HYDROXYZINE HYDROCHLORIDE,10,,,460176,8387
49884,0084,DEXAMETHASONE,0.5,,,361243.136,9245
00615,2547,BENZTROPINE MESYLATE,0.5,,,625240,12710
00904,2920,VERAPAMIL HYDROCHLORIDE,80,,,328710,4648
00378,2100,LOPERAMIDE HYDROCHLORIDE,2,,,11739611.044,228601
00904,5154,GUAIFENESIN,200,,,30402,285
00904,3990,TRAZODONE HYDROCHLORIDE,50,,,2402475.64,56931
00023,0042,TAZAROTENE,1,,,925952,14464
00781,2037,CLOMIPRAMINE HYDROCHLORIDE,50,,,4044861,53614
00310,0705,BICALUTAMIDE,50,,,2127708,64615
00074,1658,PARICALCITOL,5,,,48643,4666
00615,3574,FLUPHENAZINE HYDROCHLORIDE,10,,,64760,939
00378,2402,TRIFLUOPERAZINE HYDROCHLORIDE,2,,,862510,14648
00378,0772,VERAPAMIL HYDROCHLORIDE,120,,,895284,13898
00185,0615,HYDROXYZINE PAMOATE,50,,,2696683,48764
00536,3756,DOCUSATE SODIUM,100,,,14401901,206786
00536,3218,ACETAMINOPHEN,500,,,5142937,53310
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,1035798,15191
00093,3193,KETOPROFEN,50,,,1371784,19835
00378,0317,CIMETIDINE,300,,,4380052.86,69002
00615,1325,VALPROIC ACID,250,,,452745,3094
00603,5168,PHENOBARBITAL,97.2,CIV,,3389597.18,74658
00054,4299,FUROSEMIDE,40,,,27308052.3,702578
00378,3025,CLOMIPRAMINE HYDROCHLORIDE,25,,,511929,7439
00228,2073,OXAZEPAM,30,CIV,,1022935,17554
00069,1540,AMLODIPINE BESYLATE,10,,,85698382.386,2403622
00228,2029,ALPRAZOLAM,0.5,CIV,,12650271,211899
00054,8299,FUROSEMIDE,40,,,7026355.32,207924
00615,1501,FLUPHENAZINE HYDROCHLORIDE,5,,,60366.938,1165
50844,0157,ASPIRIN,325,,,1565555,33373
00781,1488,AMITRIPTYLINE HYDROCHLORIDE,50,,,11679825.76,235444
52544,0690,DILTIAZEM HYDROCHLORIDE,120,,,2553031.808,30347
00781,1695,ISOSORBIDE DINITRATE,20,,,18771746.78,197930
00904,2019,ASPIRIN,325,,,200258,4424
00536,4742,CALGEST,500,,,6458552,49922
00378,0271,DIAZEPAM,2,CIV,,7596062,133078
00904,2009,ASPIRIN,325,,,444688,7455
00536,4534,SIMETHICONE,125,,,279393,3158
53489,0511,TRAZODONE HYDROCHLORIDE,100,,,2897024.462,65686
00904,1982,ACETAMINOPHEN,325,,,6909281,87034
00378,2610,AMITRIPTYLINE HYDROCHLORIDE,10,,,14736771.136,296036
00615,0675,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,593895.5,10378
00025,1381,OXAPROZIN,600,,,39184537.422,706501
00093,0318,DILTIAZEM HYDROCHLORIDE,30,,,1631012,18918
00069,2660,NIFEDIPINE,60,,,46547071.1,1215225
00121,0544,DOCUSATE SODIUM,50,,,17730747.828,39039
00378,2410,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,1073395,15768
00013,5301,RIFABUTIN,150,,,738768,15073
00378,3205,PRAZOSIN HYDROCHLORIDE,5,,,2019069,23035
00069,4310,PRAZOSIN HYDROCHLORIDE,1,,,63024,921
00378,9112,NITROGLYCERIN,0.4,,,10963149.66,353717
00075,0622,ENOXAPARIN SODIUM,80,,,155448.68,9375
00075,0622,ENOXAPARIN SODIUM,80,,,155448.68,9375
00378,4415,FLURAZEPAM HYDROCHLORIDE,15,CIV,,3842246,117382
00006,3800,RIZATRIPTAN BENZOATE,5,,,31918,3366
24385,0028,ASPIRIN,81,,,254157.56,6529
00186,1094,METOPROLOL SUCCINATE,200,,,3303436,90202
51079,0419,TEMAZEPAM,30,CIV,,62606,2945
00781,2227,THIOTHIXENE,2,,,1316898,22635
00093,0292,CARBIDOPA AND LEVODOPA,10; 100,,,8823358,104022
00781,1393,HALOPERIDOL,2,,,3446954.3,63049
00781,1077,ALPRAZOLAM,0.5,CIV,,37599417.228,605804
00641,0477,PHENOBARBITAL SODIUM,130,CIV,,4843,814
00054,3556,METHADONE HYDROCHLORIDE,10,CII,,1220153.5,2557
00003,6335,HYDROXYUREA,200,,,44016,826
60432,0528,SELENIUM SULFIDE,25,,,9607069.656,73597
00378,1200,ACEBUTOLOL HYDROCHLORIDE,200,,,1741856,33530
53489,0177,ALBUTEROL SULFATE,4,,,235727.1,3260
00904,5392,ATENOLOL,25,,,11666,318
00054,8180,DEXAMETHASONE,0.75,,,1855,91
63481,0623,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,525691,6120
00054,4527,LITHIUM CARBONATE,300,,,21946255.964,263312
00536,4391,PSEUDOEPHEDRINE HCL,30,,,2887189,50982
00781,1034,TRIFLUOPERAZINE HYDROCHLORIDE,5,,,7961823.6,125071
00069,0970,DOXYCYCLINE,25,,,253077,1383
