Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
49884,0097,MINOCYCLINE HYDROCHLORIDE,75,,,45928.084,737
00074,7804,POTASSIUM CHLORIDE,750,,,24445261.742,364020
00904,2614,ALLOPURINOL,300,,,1430421.665,42217
00591,5347,PROBENECID,500,,,389644.352,9747
00536,3757,DOCUSATE SODIUM,250,,,789445,12214
00054,4183,DEXAMETHASONE,2,,,70317.506,1161
00143,1292,METHOCARBAMOL,750,,,133789,2538
00536,3594,DIPHENHYDRAMINE HCL,25,,,1744528.344,48765
00591,5555,PROPRANOLOL HYDROCHLORIDE,20,,,2574472.966,31898
00904,1087,DIPYRIDAMOLE,50,,,417361.468,4994
51079,0563,AMITRIPTYLINE HYDROCHLORIDE,100,,,117447,2680
00071,0737,GEMFIBROZIL,600,,,58829482.7,1032480
00781,1439,FLUPHENAZINE HYDROCHLORIDE,10,,,4564186.308,61630
00591,5381,METHOCARBAMOL,500,,,632992.134,12475
00591,5556,PROPRANOLOL HYDROCHLORIDE,40,,,2099531.084,24688
00054,4184,DEXAMETHASONE,4,,,377036.588,7810
00904,2667,GLYCERIN,1.614,,,12004.16,666
00054,8528,LITHIUM CARBONATE,300,,,272861,3841
00054,8531,LITHIUM CARBONATE,600,,,20711.846,416
00615,2597,HALOPERIDOL,5,,,98660,1732
00536,3233,ACETAMINOPHEN,80,,,683443.34,17420
00615,2558,BETHANECHOL CHLORIDE,25,,,286547,3144
00378,2685,AMITRIPTYLINE HYDROCHLORIDE,100,,,2015574.172,50728
00536,3985,MECLIZINE HCL,12.5,,,617109.16,11319
00054,4571,METHADONE HYDROCHLORIDE,10,CII,,2027727.798,19829
00615,2563,PROPRANOLOL HYDROCHLORIDE,40,,,57050,957
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,152126,79
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,152126,79
00054,4596,MEPERIDINE HYDROCHLORIDE,100,CII,,34439.208,726
00536,4533,SIMETHICONE,80,,,1539934.621,15815
00049,2750,DOXAZOSIN MESYLATE,1,,,1421823.448,40289
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,231592,3764
00615,1569,FUROSEMIDE,20,,,843917,29125
00185,4351,ISONIAZID,100,,,3925,56
00054,8179,DEXAMETHASONE,0.5,,,23746,283
00054,3527,LITHIUM,8,,,13785530.646,35736
00615,2572,CLONIDINE HYDROCHLORIDE,0.1,,,249882,5039
00054,3298,FUROSEMIDE,40,,,594310.72,3012
00615,2574,CLONIDINE HYDROCHLORIDE,0.3,,,23118.21,348
00591,5319,PROMETHAZINE HYDROCHLORIDE,50,,,23283.87,609
00006,4681,"MEASLES, MUMPS, AND RUBELLA VIRUS VACCINE LIVE",1000; 12500; 1000,,,56513.023,58242
00591,5239,MEPROBAMATE,200,CIV,,288172,5063
00615,2594,HALOPERIDOL,0.5,,,301152,6270
00591,5543,ALLOPURINOL,100,,,1132736.92,23688
00536,1970,POLYVINYL ALCOHOL,14,,,199440,13037
00015,3080,MITOTANE,500,,,17683.167999999998,136
00115,4233,MIDODRINE HYDROCHLORIDE,10,,,10559,131
00904,2009,ASPIRIN,325,,,539290.611,5922
00615,2573,CLONIDINE HYDROCHLORIDE,0.2,,,144609.406,2359
00536,4089,BENZOYL PEROXIDE,50,,,97510.606,2163
00615,1593,ALLOPURINOL,300,,,69482.19,2535
00054,8181,DEXAMETHASONE,1.5,,,6863,62
00536,4544,SODIUM BICARBONATE,650,,,325245.421,2489
00002,1407,QUINIDINE GLUCONATE,80,,,2192.275,57
00904,2674,HYDROCORTISONE,20,,,24373,488
00264,7802,SODIUM CHLORIDE,0.45,,,66017,22
00904,2992,TETRAHYDROZOLINE HCL,0.5,,,690,45
00264,7751,"DEXTROSE, SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",5; .6; .31; .03; .02,,,35180,18
00904,2666,GLYCERIN,1.3,,,2282,226
