Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00046,0872,CONJUGATED ESTROGENS,0.625,,,7255599.073,198129
00046,1102,"ESTROGENS, CONJUGATED",0.625,,,9801020.846,311812
00046,1103,"ESTROGENS, CONJUGATED",0.9,,,1856516.182,58881
00046,1104,"ESTROGENS, CONJUGATED",1.25,,,5806250.812,167311
00046,1105,CONJUGATED ESTROGENS AND MEDROXYPROGESTERONE ACETATE,.3; 1.5,,,1921247.602,66620
00046,1106,CONJUGATED ESTROGENS AND MEDROXYPROGESTERONE ACETATE,.45; 1.5,,,917386.944,31460
00046,1107,CONJUGATED ESTROGENS AND MEDROXYPROGESTERONE ACETATE,.625; 2.5,,,2180685.376,73347
00049,0014,AMPICILLIN SODIUM AND SULBACTAM SODIUM,2; 1,,,8491.481,2150
00049,0520,PENICILLIN G POTASSIUM,5000000,,,14662.332,1374
00049,0520,PENICILLIN G POTASSIUM,5000000,,,14662.332,1374
00049,2330,ELETRIPTAN HYDROBROMIDE,20,,,207486.01,25953
00049,2340,ELETRIPTAN HYDROBROMIDE,40,,,733615.352,98593
00049,3170,VORICONAZOLE,50,,,13778.1,122
00049,3440,FLUCONAZOLE,350,,,580,15
00049,3500,FLUCONAZOLE,150,,,7405.168,4743
00049,3920,ZIPRASIDONE MESYLATE,20,,,37431.961,12209
00049,3960,ZIPRASIDONE HYDROCHLORIDE,20,,,6840786.092,145644
00049,3970,ZIPRASIDONE HYDROCHLORIDE,40,,,10292512.096,222828
00049,3980,ZIPRASIDONE HYDROCHLORIDE,60,,,9991488.318,200751
00049,3990,ZIPRASIDONE HYDROCHLORIDE,80,,,21723100.372,408776
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,159118.32,3940
00049,4910,SERTRALINE HYDROCHLORIDE,100,,,561166.13,11805
00049,4940,SERTRALINE HYDROCHLORIDE,20,,,56292,560
00049,4960,SERTRALINE HYDROCHLORIDE,25,,,38502,951
00051,8425,TESTOSTERONE,10,CIII,,709246.2,8116
00051,8450,TESTOSTERONE,10,CIII,,10075665.308,57701
00051,8462,TESTOSTERONE,16.2,CIII,,4414634.674,46874
00052,0105,MIRTAZAPINE,15,,,10035,366
00052,0118,ASENAPINE MALEATE,5,,,1718220.4,39051
00052,0119,ASENAPINE MALEATE,10,,,2514263.9,54492
00052,0272,ETONOGESTREL,68,,,134701.754,134147
00052,0273,ETONOGESTREL AND ETHINYL ESTRADIOL,.12; .015,,,2207339.358,1680653
00052,0602,BACILLUS CALMETTE-GUERIN,50,,,5101.9,4445
00052,2139,ASENAPINE MALEATE,5,,,2825836.59,64472
00052,2142,ASENAPINE MALEATE,10,,,4356700.042,94716
00053,6871,DESMOPRESSIN ACETATE,1.5,,,7276.0960000000005,6267
00053,7670,ALBUMIN (HUMAN),2.5,,,22750,74
00053,7680,ALBUMIN (HUMAN),25,,,303588.82,740
00054,0002,FLUCONAZOLE,10,,,338110.93,8058
00054,0003,FLUCONAZOLE,40,,,201656.194,5070
00054,0007,CALCITRIOL,0.25,,,2609220.26,74342
00054,0010,FLECAINIDE ACETATE,50,,,802083.531,12200
00054,0017,PREDNISONE,10,,,9656889.552,323665
00054,0020,LITHIUM CARBONATE,450,,,10713042.592,188705
00054,0021,LITHIUM CARBONATE,300,,,19904092.458,240884
00054,0025,MEFLOQUINE HYDROCHLORIDE,250,,,48325.506,11741
00054,0036,CLARITHROMYCIN,250,,,82458,3014
00054,0037,CLARITHROMYCIN,500,,,1206587.002,52061
00054,0045,IPRATROPIUM BROMIDE,21,,,429776.8,14272
00054,0046,IPRATROPIUM BROMIDE,42,,,221552.91,14020
00054,0062,CITALOPRAM,10,,,8162683.848,37596
00054,0064,ONDANSETRON HYDROCHLORIDE,4,,,7570752.73,181915
00054,0077,TORSEMIDE,20,,,110415.42,2101
00054,0079,BALSALAZIDE DISODIUM,750,,,1576950.782,7678
00054,0085,ZALEPLON,10,CIV,,506447.25,15946
00054,0088,CALCIUM ACETATE,667,,,19291254.962,116498
00054,0097,OXCARBAZEPINE,150,,,6189994.754,85146
00054,0099,OXCARBAZEPINE,600,,,7721105.664,112638
00054,0107,RAMIPRIL,2.5,,,298549.5,9563
00054,0109,RAMIPRIL,10,,,652868.374,18030
00054,0116,ROPINIROLE,0.25,,,466280.76,9084
00054,0120,ROPINIROLE,3,,,78119,1868
00054,0143,GRANISETRON HYDROCHLORIDE,1,,,9088,538
00054,0163,MYCOPHENOLATE MOFETIL,250,,,6324773.484,44985
00054,0166,MYCOPHENOLATE MOFETIL,500,,,6950227.444,67046
00054,0176,BUPRENORPHINE HCL,2,CIII,,526910.754,16948
00054,0177,BUPRENORPHINE HCL,8,CIII,,6015190.174,165685
00054,0197,FAMCICLOVIR,250,,,44603.06,936
00054,0198,FAMCICLOVIR,500,,,101804.662,3698
00054,0199,OXCARBAZEPINE,300,,,283411,783
00054,0211,PROTRIPTYLINE HYDROCHLORIDE,10,,,153862,2323
00054,0220,QUETIAPINE FUMARATE,25,,,2595400.502,52197
00054,0222,QUETIAPINE FUMARATE,200,,,3917805.486,92890
00054,0223,QUETIAPINE FUMARATE,300,,,3771492.23,91532
00054,0224,LEVETIRACETAM,100,,,198433473.522,631292
00054,0228,MELOXICAM,7.5,,,339065.604,3470
00054,0229,QUETIAPINE FUMARATE,50,,,3921012.504,87780
00054,0230,QUETIAPINE FUMARATE,400,,,2431983.004,59624
00054,0235,MORPHINE SULFATE,15,CII,YES,20463131.146,246643
00054,0236,MORPHINE SULFATE,30,CII,YES,16302118.374,143649
00054,0237,MORPHINE SULFATE,10,CII,YES,4891921.079,17783
00054,0244,CODEINE SULFATE,30,CII,YES,1101142.324,13395
00054,0245,CODEINE SULFATE,60,CII,YES,131829,1059
00054,0264,HYDROMORPHONE HYDROCHLORIDE,4,CII,YES,5624715.378,57135
00054,0265,HYDROMORPHONE HYDROCHLORIDE,8,CII,YES,2354958.362,18386
00054,0278,NARATRIPTAN,1,,,19955.982,2175
00054,0279,NARATRIPTAN,2.5,,,75897.2,8269
00054,0283,OXYMORPHONE HYDROCHLORIDE,5,CII,YES,411920.74,5019
00054,0284,OXYMORPHONE HYDROCHLORIDE,10,CII,YES,1252947.044,12809
00054,0348,TINIDAZOLE,500,,,53414.542,5776
00054,0404,MORPHINE SULFATE,100,CII,YES,2343385.799,26536
00054,0459,NEVIRAPINE,200,,,207890.94,3475
00054,2526,LITHIUM CARBONATE,150,,,3099158.33,53181
00054,2527,LITHIUM CARBONATE,300,,,45279275.272,554786
00054,2531,LITHIUM CARBONATE,600,,,1985658.828,39931
00054,3068,ALPRAZOLAM,1,CIV,,56263.5,1446
00054,3090,BUTORPHANOL TARTRATE,10,CIV,YES,56045.002,15067
00054,3117,CALCIUM CARBONATE,1250,,,19593851.292,68788
00054,3120,CALCITRIOL,1,,,368600.63,18200
00054,3176,DEXAMETHASONE INTENSOL,1,,,496594.98,16017
00054,3177,DEXAMETHASONE,0.5,,,2798121.366,29075
00054,3185,DIAZEPAM INTENSOL,5,CIV,,524376.62,10419
00054,3188,DIAZEPAM,5,CIV,,27130355.96,131633
00054,3194,DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE,2.5; .025,CV,,1928359.82,22176
00054,3294,FUROSEMIDE,10,,,5749951.454,86661
00054,3298,FUROSEMIDE,40,,,102238.125,832
00054,3486,LACTULOSE,10,,,3532223.1,4689
00054,3505,LIDOCAINE HYDROCHLORIDE,40,,,156713.552,3193
00054,3527,LITHIUM,8,,,2281112.4220000003,5993
00054,3532,LORAZEPAM,2,CIV,,2385342.592,68028
00054,3542,MEGESTROL ACETATE,40,,,33134777.39,97625
00054,3545,MEPERIDINE HYDROCHLORIDE,50,CII,,570770.715,42172
00054,3553,METHADONE HYDROCHLORIDE,10,CII,,135820.782,1154
00054,3555,METHADONE HYDROCHLORIDE,5,CII,,1946723.554,9942
00054,3556,METHADONE HYDROCHLORIDE,10,CII,,1096786.836,2652
00054,3566,MIDAZOLAM HYDROCHLORIDE,2,CIV,,590051.353,9089
00054,3567,MILK OF MAGNESIA,2400,,,236237.002,707
00054,3686,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,12382053.822,55368
00054,3721,PREDNISONE INTENSOL,5,,,147073.84,2646
00054,3722,PREDNISONE,5,,,6005887.283,62911
00054,3727,PROPRANOLOL HYDROCHLORIDE,20,,,10948470.987,59007
00054,3730,PROPRANOLOL HYDROCHLORIDE,40,,,467426.4,3538
00054,4146,CLOTRIMAZOLE,10,,,2034280.71,35089
00054,4179,DEXAMETHASONE,0.5,,,722173.48,25126
00054,4180,DEXAMETHASONE,0.75,,,510899.426,30955
00054,4181,DEXAMETHASONE,1,,,1114752.604,36680
00054,4182,DEXAMETHASONE,1.5,,,156074.968,6597
00054,4183,DEXAMETHASONE,2,,,1167708.282,41996
00054,4184,DEXAMETHASONE,4,,,5795142.294,276265
00054,4186,DEXAMETHASONE,6,,,47804.818,5217
00054,4297,FUROSEMIDE,20,,,18556529.424,455202
00054,4299,FUROSEMIDE,40,,,24576113.812,551548
00054,4301,FUROSEMIDE,80,,,3883390.93,73187
00054,4496,LEUCOVORIN CALCIUM,5,,,302284.561,6408
00054,4497,LEUCOVORIN CALCIUM,10,,,285525.06,6281
00054,4527,LITHIUM CARBONATE,300,,,10576826.796,132323
00054,4550,METHOTREXATE SODIUM,2.5,,,2879081.818,108887
00054,8179,DEXAMETHASONE,0.5,,,9633.285,474
00054,4570,METHADONE HYDROCHLORIDE,5,CII,,6191593.532,75954
00054,4571,METHADONE HYDROCHLORIDE,10,CII,,87037457.036,570171
00054,4581,MERCAPTOPURINE,50,,,2296923.588,54751
00054,4595,MEPERIDINE HYDROCHLORIDE,50,CII,,165128.5,4427
00054,4596,MEPERIDINE HYDROCHLORIDE,100,CII,,44761,412
00054,4603,MEGESTROL ACETATE,20,,,77400,1438
00054,4604,MEGESTROL ACETATE,40,,,400323.42,5975
00054,4650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,3472343.4359999998,70467
00054,4728,PREDNISONE,5,,,8970671.844,215359
00054,4741,PREDNISONE,1,,,5541004.4,59619
00054,4742,PREDNISONE,2.5,,,1945457.602,42627
00054,8175,DEXAMETHASONE,4,,,79556.212,10543
00054,8183,DEXAMETHASONE,6,,,1131.049,371
00054,8527,LITHIUM CARBONATE,300,,,51304.92,901
00054,8531,LITHIUM CARBONATE,600,,,38159,757
00054,8554,METHADONE HYDROCHLORIDE,10,CII,,96288.93,1239
