Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00185,0034,TIZANIDINE HYDROCHLORIDE,2,,,4740522.632,61406
00168,0035,VITAMIN A AND VITAMIN D,929.3,,,1733164.455,13222
67253,0901,ALPRAZOLAM,0.5,CIV,,17974734.802,291514
00074,4317,PARICALCITOL,1,,,784622.321,27978
24385,0357,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, SIMETHICONE",200; 200; 20,,,10779008.545,21386
68462,0126,GABAPENTIN,600,,,55179347.8,579406
60505,2606,CARVEDILOL,3.125,,,564011,9311
00093,0129,ESTAZOLAM,1,CIV,,63270,2117
51672,1260,CLOTRIMAZOLE,10,,,1250277.116,37641
55111,0695,GLYBURIDE AND METFORMIN HYDROCHLORIDE,1.25; 250,,,33863,569
68382,0019,VENLAFAXINE,37.5,,,1672560.6,33215
00085,1264,DESLORATADINE,5,,,2671006.002,88536
16714,0622,ZOLPIDEM TARTRATE,10,CIV,,12917562,471325
00378,4885,VENLAFAXINE HYDROCHLORIDE,100,,,547992,8679
63402,0712,CICLESONIDE,160,,,62232.808,9301
00713,0197,MICONAZOLE NITRATE,100,,,23717.365999999998,3356
00003,3624,ATAZANAVIR,150,,,1968155,33648
00046,1104,"ESTROGENS, CONJUGATED",1.25,,,7033693.004,195737
00409,3213,DIAZEPAM,5,CIV,,100907.71,6637
00409,3213,DIAZEPAM,5,CIV,,100907.71,6637
25021,0204,VINORELBINE,10,,,1219.2,234
49348,0532,DOCUSATE SODIUM AND SENNOSIDES,8.6; 50,,,275392,4274
00591,3197,TERCONAZOLE,8,,,2391324.714,119782
00378,0087,MAPROTILINE HYDROCHLORIDE,50,,,31792,480
00527,1414,HYDROCHLOROTHIAZIDE,50,,,30747,938
49884,0027,HYDRALAZINE HYDROCHLORIDE,25,,,6826625.92,71685
51672,1280,DESONIDE,0.5,,,8885152.947,192837
60505,0252,TIZANIDINE,4,,,992235,13349
00093,0832,CLONAZEPAM,0.5,CIV,,133777146.986,2295844
68382,0247,BENZONATATE,100,,,7309176.026,194978
51672,4057,AMIODARONE HYDROCHLORIDE,400,,,148961,3921
00456,4300,FOSFOMYCIN TROMETHAMINE,3,,,4405,2656
60505,2607,CARVEDILOL,6.25,,,868578.469,13945
00781,1789,DICLOFENAC SODIUM,75,,,16074323.522,295077
00378,6180,PROPRANOLOL HYDROCHLORIDE,80,,,1246394.001,36136
00378,0218,ATENOLOL,25,,,10240139.036,260406
00378,0023,DILTIAZEM HYDROCHLORIDE,30,,,1948078.302,25449
00603,2582,CARISOPRODOL,350,CIV,,77835764.224,1080802
50111,0918,TORSEMIDE,100,,,339761,9153
65862,0062,METOPROLOL TARTRATE,25,,,1165601,21928
51079,0776,HYDROCHLOROTHIAZIDE,12.5,,,3832,201
00597,0042,TELMISARTAN AND HYDROCHLOROTHIAZIDE,80; 25,,,2703206,81591
00781,1961,CLARITHROMYCIN,250,,,209074,8989
00487,9901,ALBUTEROL SULFATE,2.5,,,371569.62799999997,33006
00006,0461,APREPITANT,80,,,67522.849,26869
00078,0433,DEXMETHYLPHENIDATE HYDROCHLORIDE,30,CII,,2981738,92793
00259,4770,NAFTIFINE HYDROCHLORIDE,10,,,2391638.05,38035
54458,0966,GLIMEPIRIDE,4,,,2198817,44922
00054,4728,PREDNISONE,5,,,4959979.25,113438
00168,0216,ERYTHROMYCIN,20,,,2008263.8,42158
55111,0684,IBUPROFEN,800,,,77565289.95,1485176
54458,0988,PAROXETINE HYDROCHLORIDE,30,,,695163,18975
40042,0048,BETAMETHASONE SODIUM PHOSPHATE AND BETAMETHASONE ACETATE,3; 3,,,14581.258,5789
00172,5241,ANAGRELIDE HYDROCHLORIDE,0.5,,,295979,3074
00338,0499,"VALINE, LYSINE, HISTIDINE, ISOLEUCINE, LEUCINE, PHENYLALANINE, THREONINE, METHIONINE, TRYPTOPHAN, ALANINE, GLYCINE, ARGININE, PROLINE, GLUTAMIC ACID, SERINE, ASPARTIC ACID AND TYROSINE",1.44; 1.35; 1.18; 1.08; 1.08; 1; 980; 760; 320; 2.76; 2.06; 1.96; 1.34; 1.02; 1.02; 600; 50,,,8742453.542,3411
55111,0199,SIMVASTATIN,20,,,18004116.404,559607
00555,9131,DROSPIRENONE AND ETHINYL ESTRADIOL,NA,,,22636803.53,634213
64376,0603,METHSCOPOLAMINE BROMIDE,2.5,,,118868,1732
24385,0604,IBUPROFEN,200,,,283496,4801
00378,9121,FENTANYL,25,CII,YES,667669,74082
00093,0771,PRAVASTATIN SODIUM,10,,,2388710,72774
00093,2203,METOCLOPRAMIDE,10,,,11350115.002,169449
65862,0155,PAROXETINE HYDROCHLORIDE,20,,,3448521,102234
50419,0523,INTERFERON BETA-1B,NA,,,477216.8,34102
00378,1454,ESTRADIOL,1,,,2151013.5239999997,62648
00781,6041,AMOXICILLIN,250,,,159552278.278,971402
00115,1911,RIMANTADINE HYDROCHLORIDE,100,,,17046.5,768
65862,0146,SUMATRIPTAN SUCCINATE,25,,,1191,91
65862,0146,SUMATRIPTAN SUCCINATE,25,,,1191,91
60505,5306,ACYCLOVIR,400,,,289652.925,7247
00555,0097,CLONAZEPAM,1,CIV,,456706,7062
57664,0506,METOPROLOL TARTRATE,25,,,12810527.122,236172
57664,0506,METOPROLOL TARTRATE,25,,,12810527.122,236172
62037,0571,METFORMIN HYDROCHLORIDE,500,,,1678346,22613
00310,0325,MEROPENEM,500,,,36595.922,2869
65862,0159,ZOLPIDEM TARTRATE,5,CIV,,157492,5640
49884,0065,GLYCOPYRROLATE,1,,,550482.052,5308
45802,0453,ADAPALENE,0.1,,,3615,78
65862,0050,SIMVASTATIN,5,,,91902.4,2666
50111,0789,AZITHROMYCIN,600,,,46878,4956
00527,1324,DIGOXIN,125,,,10512294.18,303337
00603,2213,AMITRIPTYLINE HYDROCHLORIDE,25,,,13594896.416,323012
00002,7597,OLANZAPINE,10,,,18589.96,6299
00052,0119,ASENAPINE MALEATE,10,,,1952688,39781
00378,3351,ESTRADIOL,0.075,,,17636,4094
00074,3289,TRANDOLAPRIL AND VERAPAMIL HYDROCHLORIDE,2; 240,,,171938,4859
00904,7704,ASPIRIN,81,,,48361741.593,1314191
24385,0165,TROLAMINE SALICYLATE,10,,,34685.058,387
65162,0536,BENZONATATE,100,,,3995057.268,100474
16714,0613,SERTRALINE HYDROCHLORIDE,100,,,14275149.004,360840
60505,0232,TORSEMIDE,5,,,3473,100
00052,0602,BACILLUS CALMETTE-GUERIN,50,,,1535.32,1222
53489,0144,SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE,25; 25,,,470185.634,12552
00009,3449,GLYBURIDE,6,,,720,11
46987,0326,MORPHINE SULFATE,60,CII,YES,1534477,25248
00409,7121,"ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, HISTIDINE, PROLINE, SERINE, N-ACETYLTYROSINE, AND GLYCINE",660; 1000; 1050; 172; 298; 400; 200; 500; 993; 1018; 700; 738; 300; 722; 530; 270; 500,,,29550990.07,1507
24385,0975,NICOTINE POLACRILEX,2,,,30886,375
00527,1374,LEVOTHYROXINE SODIUM,0.1,,,18566,554
00603,4170,POTASSIUM BICARBONATE,25,,,147602,3265
51079,0387,LORAZEPAM,2,CIV,,50303,1956
51672,4031,WARFARIN SODIUM,4,,,3827306.02,124856
00172,3761,LISINOPRIL,40,,,13008819.956,357148
62175,0262,NIFEDIPINE,90,,,2321805.062,70006
53014,0582,METHYLPHENIDATE HYDROCHLORIDE,40,CII,,3407059.002,105841
55111,0268,SIMVASTATIN,80,,,5424089.802,174888
51079,0418,TEMAZEPAM,15,CIV,,34708.225,2626
59762,1530,AMLODIPINE BESYLATE,5,,,29059299.428,831710
00173,0933,VALACYCLOVIR HYDROCHLORIDE,500,,,15140931.964,489626
00093,7383,VENLAFAXINE HYDROCHLORIDE,100,,,939090,15142
00703,4182,VINORELBINE,10,,,20761.22,4752
63739,0284,DILTIAZEM HYDROCHLORIDE,180,,,70899,1908
63739,0284,DILTIAZEM HYDROCHLORIDE,180,,,70899,1908
00002,7335,SOMATROPIN,NA,,,9706.6,1336
50383,0855,PAREGORIC,2,CIII,,1186467.844,4982
00904,5679,PAROXETINE HYDROCHLORIDE,40,,,4785,165
00006,0717,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,50; 12.5,,,3897436,108286
00245,0057,POTASSIUM CHLORIDE,750,,,8162330.58,192702
00527,1313,PILOCARPINE HYDROCHLORIDE,5,,,868071,9381
00832,1212,WARFARIN SODIUM,2,,,359568,10660
00378,2009,BUPROPION HYDROCHLORIDE,300,,,486146,15851
11701,0045,MICONAZOLE NITRATE,20,,,3381222.15,26168
61314,0647,TOBRAMYCIN AND DEXAMETHASONE,3; 1,,,646963.67,121042
59630,0450,NITROFURANTOIN,25,,,15332802.416,86811
60432,0560,TRIAMCINOLONE ACETONIDE,0.25,,,760241,11381
65162,0668,"VITAMIN A ACETATE, .BETA.-CAROTENE, ASCORBIC ACID, CHOLECALCIFEROL, .ALPHA.-TOCOPHEROL ACETATE, DL-, THIAMINE MONONITRATE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, CYANOCOBALAMIN, CALCIUM CARBONATE, FERROUS FUMARATE, ZINC OXIDE, CUPRIC OXIDE",3080; 920; 120; 400; 22; 1.84; 3; 20; 10; 1; 12; 200; 27; 25; 2,,,53004049.922,1461380
68382,0224,BICALUTAMIDE,50,,,48381,1472
16252,0515,CIPROFLOXACIN,500,,,17981074.064,1112677
00054,3722,PREDNISONE,5,,,5183302.804,48644
45802,0660,CLINDAMYCIN PHOSPHATE,10,,,760560,8767
53746,0272,SULFAMETHOXAZOLE AND TRIMETHOPRIM,800; 160,,,64943027.792,3302575
00093,0026,ENALAPRIL MALEATE,2.5,,,1171435.9,27959
24208,0457,DICLOFENAC SODIUM,1,,,52251.74,10893
55111,0649,GLYCOPYRROLATE,1,,,877666.202,12860
00143,9130,GEMFIBROZIL,600,,,4058112.94,66851
00113,0478,CALCIUM CARBONATE,500,,,294152,3431
00054,4650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,14971864,254828
00781,1077,ALPRAZOLAM,0.5,CIV,,64675831.938,1051090
00603,1393,LIDOCAINE HYDROCHLORIDE,20,,,13741183.588,107858
00115,6811,BUPROPION HYDROCHLORIDE,150,,,1084955,28338
00527,1301,PRIMIDONE,50,,,2246510.5,25577
00641,0391,HEPARIN SODIUM,1000,,,24927.6,1494
00904,5553,FAMOTIDINE,20,,,14039.1,1574
24208,0299,LOTEPREDNOL ETABONATE,5,,,760459.834,98603
00172,4097,BACLOFEN,20,,,18623342.606,193201
51660,0724,LORATADINE AND PSEUDOEPHEDRINE,10; 240,,,2663035.02,99913
00206,8852,PIPERACILLIN SODIUM AND TAZOBACTAM SODIUM,.25; 2,,,16822.013,1778
55111,0231,PRAVASTATIN SODIUM,40,,,2438922.002,74255
00185,0070,LOVASTATIN,10,,,827366.4,24809
00093,0074,ZOLPIDEM TARTRATE,10,CIV,,55643379.432000004,2057602
45802,0919,CETIRIZINE HYDROCHLORIDE,10,,,36985085.774000004,1222456
00591,2886,VERAPAMIL HYDROCHLORIDE,360,,,795868.002,24793
00093,5455,ESTRADIOL AND NORETHINDRONE ACETATE,1; .5,,,18126,610
51672,2010,HYDROCORTISONE,0.5,,,77484.482,2459
00149,0472,RISEDRONATE SODIUM,35,,,834704.272,179645
50458,0307,RISPERIDONE,NA,,,224312.902,110552
51672,1272,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,3996078.082,117648
00023,8694,AZELAIC ACID,0.2,,,402637,10149
00264,1940,POTASSIUM CHLORIDE,14.9,,,536916.984,3256
49348,0892,ACETAMINOPHEN,500,,,12837,137
00603,0857,GUAIFENESIN,100,,,29248678.646,156025
65649,0103,MESALAMINE,375,,,1115827,9630
00409,6657,SODIUM CHLORIDE,2.92,,,910888.7999999999,2374
00143,1292,METHOCARBAMOL,750,,,15316675.82,226343
00008,1211,DESVENLAFAXINE SUCCINATE,50,,,10208496.798,314810
00555,0834,WARFARIN SODIUM,7.5,,,1798348.48,66500
42858,0301,HYDROMORPHONE HYDROCHLORIDE,2,CII,YES,318200,6016
00338,0047,SODIUM CHLORIDE,900,,,11367468.72,2245
00338,0047,SODIUM CHLORIDE,900,,,11367468.72,2245
00378,0351,HALOPERIDOL,0.5,,,1759125.052,33796
00143,1764,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,1643156,27037
65862,0186,CLINDAMYCIN HYDROCHLORIDE,300,,,58951.141,2090
65862,0186,CLINDAMYCIN HYDROCHLORIDE,300,,,58951.141,2090
24208,0353,LOTEPREDNOL ETABONATE,2,,,337272,50552
00591,3754,PRAMIPEXOLE DIHYDROCHLORIDE,1,,,4781,80
00409,5084,CEFTAZIDIME,2,,,2038.1,327
00093,7169,AZITHROMYCIN,500,,,1557452.4440000001,438513
39822,1055,AMPHOTERICIN B,50,,,11099.686,1497
24385,0494,KETOTIFEN FUMARATE,0.25,,,3185,601
00115,3511,PYRIDOSTIGMINE BROMIDE,60,,,3058818,21707
00093,7254,GLIMEPIRIDE,1,,,1222416,30224
55111,0223,LAMOTRIGINE,200,,,2880829,64013
00078,0456,OXCARBAZEPINE,150,,,2133109,24917
68462,0190,NAPROXEN,500,,,60958107.074,1297099
68180,0480,SIMVASTATIN,40,,,37083652.006,1130468
00781,6139,AMOXICILLIN AND CLAVULANATE POTASSIUM,600; 42.9,,,49056460.602,386969
00168,0313,CICLOPIROX OLAMINE,7.7,,,5162942.002,90316
49348,0020,"ALUMINUM HYDROXIDE, MAGNESIUM HYDROXIDE, SIMETHICONE",200; 200; 20,,,7467500.626,16136
00781,6039,AMOXICILLIN,125,,,28353390.4,204229
00603,0648,CAPSICUM OLEORESIN,0.25,,,2118374.432,29951
61442,0111,ACYCLOVIR,200,,,1237041.204,22680
00078,0383,VALSARTAN AND HYDROCHLOROTHIAZIDE,160; 25,,,8767580.762,266480
68462,0344,HYDRALAZINE HYDROCHLORIDE,100,,,81109.222,978
67405,0110,METRONIDAZOLE,7.5,,,47010,1045
63323,0229,PROTAMINE SULFATE,10,,,1784.5,509
63323,0229,PROTAMINE SULFATE,10,,,1784.5,509
63323,0229,PROTAMINE SULFATE,10,,,1784.5,509
00088,1208,DOLASETRON MESYLATE,12.5,,,4642.03,1547
51672,1274,BETAMETHASONE DIPROPIONATE,0.64,,,1872759.146,45019
64679,0937,FAMOTIDINE,40,,,2348209.333,59344
00603,0235,BISMUTH SUBSALICYLATE,262,,,670558,9447
61703,0350,METHOTREXATE,25,,,118304.788,26832
61703,0350,METHOTREXATE,25,,,118304.788,26832
16714,0652,CIPROFLOXACIN HYDROCHLORIDE,500,,,1689178.156,99638
00527,1350,LEVOTHYROXINE SODIUM,0.175,,,3589770.6,107475
24385,0517,"PHENYLEPHRINE HCL, BROMPHENIRAMINE MALEATE",5; 2,,,859070,5039
00378,1817,LEVOTHYROXINE SODIUM,175,,,6731166.004,200626
00378,4415,FLURAZEPAM HYDROCHLORIDE,15,CIV,,1047003.4,30469
65862,0198,GABAPENTIN,100,,,259492,2650
00603,7609,"NORETHINDRONE ACETATE, ETHINYL ESTRADIOL AND FERROUS FUMARATE",NA,,,981451.736,28258
00185,0064,CLONAZEPAM,1,CIV,,30624959.699,484043
65862,0053,SIMVASTATIN,40,,,11711858.06,362645
00472,0379,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,13405967.104,355142
24385,0116,"PIPERONYL BUTOXIDE, PYRETHRUM EXTRACT",4; .33,,,349180.674,2624
00904,1748,IBUPROFEN,400,,,1343316.6,34849
00378,6021,DOXYCYCLINE,50,,,21436,511
00093,0012,PANTOPRAZOLE SODIUM,40,,,6247818.756,175661
00378,6440,VERAPAMIL HYDROCHLORIDE,240,,,1683886.49,45855
00591,5442,PREDNISONE,10,,,12649064.048,386968
51660,0526,LORATADINE,10,,,45408841.644,1497762
68382,0058,WARFARIN SODIUM,7.5,,,495629,16747
00228,2031,ALPRAZOLAM,1,CIV,,58354252.008,821528
00378,6090,DILTIAZEM HYDROCHLORIDE,90,,,310377.03,6018
00904,5165,SENNOSIDES A AND B,8.6,,,23060971.194,362111
00009,0760,CLINDAMYCIN PALMITATE HYDROCHLORIDE,75,,,61347637.116,249718
00536,0970,GUAIFENESIN AND DEXTROMETHORPHAN HYDROBROMIDE,100; 10,,,11335442.835,62086
00093,7153,SIMVASTATIN,10,,,8176674.004,246970
63824,0041,GUAIFENESIN AND PSEUDOEPHEDRINE HYDROCHLORIDE,1200; 120,,,205302,7183
51660,0527,LORATADINE,10,,,218702,7061
00093,7364,LOSARTAN POTASSIUM,25,,,1564338,43976
00603,7864,TRIAMCINOLONE ACETONIDE,1,,,224729.001,3343
00904,2019,ASPIRIN,325,,,875300.96,27502
00904,5463,IBUPROFEN,50,,,376405.5,20270
49884,0872,FLUOXETINE HYDROCHLORIDE,40,,,2625174,74737
37000,0032,BISMUTH SUBSALICYLATE,525,,,1797155.516,5748
54838,0154,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,7907070.982,40657
00536,4544,SODIUM BICARBONATE,650,,,9647731.286,89906
54458,0948,NIFEDIPINE,60,,,679239,17714
49884,0727,DOXYCYCLINE,100,,,813700.002,28620
49884,0402,RISPERIDONE,3,,,136785,2994
00487,9501,ALBUTEROL SULFATE,2.5,,,650601414.639,3734808
60951,0655,MORPHINE SULFATE,60,CII,YES,10330904,142200
00093,7351,LANSOPRAZOLE,30,,,7978667.362,239517
00378,0614,THIORIDAZINE HYDROCHLORIDE,25,,,1129713.001,14553
00603,5337,PREDNISONE,5,,,6917862.502,162008
00069,0807,MARAVIROC,150,,,528356,8974
00093,0733,METOPROLOL TARTRATE,50,,,19139956.2,327514
50419,0421,LEVONORGESTREL,52,,,271853.404,287062
00310,0282,QUETIAPINE FUMARATE,200,,,8669608.002,251650
24208,0342,DESMOPRESSIN ACETATE,0.1,,,354097.408,55190
51672,4124,CARBAMAZEPINE,200,,,6650220.002,72534
00113,0416,ASPIRIN,325,,,335320,9804
37205,0565,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,1201921.304,8670
00781,1061,ALPRAZOLAM,0.25,CIV,,32064438.212,636482
00172,3758,LISINOPRIL,5,,,9067234.146,269401
68180,0591,RAMIPRIL,10,,,2313386.32,56419
60432,0621,VALPROIC ACID,250,,,70022536.016,113751
00049,3920,ZIPRASIDONE MESYLATE,20,,,30996.266,9822
00603,5770,SOTALOL HYDROCHLORIDE,120,,,91491,1408
24385,0429,ASPIRIN,325,,,1095826,28652
55566,5030,DESMOPRESSIN ACETATE,4,,,877.76,57
24208,0317,SULFACETAMIDE SODIUM AND PREDNISOLONE SODIUM PHOSPHATE,100; 2.3,,,54971,7529
00143,1176,CARISOPRODOL,350,CIV,,1118173,16010
00574,0611,PODOFILOX,5,,,30755.642,8645
64679,0175,ROPINIROLE HYDROCHLORIDE,4,,,243062,5766
59762,4900,SERTRALINE HYDROCHLORIDE,50,,,53191532.148,1573141
24385,0462,DIPHENHYDRAMINE HYDROCHLORIDE,25,,,236815,4901
45802,0730,ACETAMINOPHEN,650,,,33155.28,2606
00378,1012,LISINOPRIL AND HYDROCHLOROTHIAZIDE,10; 12.5,,,1201084,35647
65862,0038,LISINOPRIL,5,,,211525,6363
49348,0852,NICOTINE POLACRILEX,2,,,68914,688
00078,0386,MYCOPHENOLIC ACID,360,,,5447818,53320
00228,2781,PROPRANOLOL HYDROCHLORIDE,160,,,406348,11549
00591,5381,METHOCARBAMOL,500,,,1271525,20705
62756,0137,GABAPENTIN,100,,,2070537,23290
00591,0800,HYDROXYZINE PAMOATE,25,,,4838590.25,77197
60793,0850,LEVOTHYROXINE SODIUM,25,,,966613,26238
63304,0459,ONDANSETRON,8,,,526917.16,26629
51672,1294,CLOBETASOL PROPIONATE,0.5,,,91623,1766
00781,1972,DESIPRAMINE HYDROCHLORIDE,25,,,723392,13334
00713,0639,HALOBETASOL PROPIONATE,0.5,,,187960,3779
00006,0740,SIMVASTATIN,20,,,41988,1301
64679,0553,RISPERIDONE,0.25,,,367302,6991
00172,3925,DIAZEPAM,2,CIV,,9505297.102,178144
55111,0200,SIMVASTATIN,40,,,18594371.202,587830
00113,0535,ASPIRIN,81,,,659580,20432
00641,0928,PROMETHAZINE HYDROCHLORIDE,25,,,270638.71,91555
67877,0124,SILVER SULFADIAZINE,10,,,8988965.59,69588
50242,0044,ALTEPLASE,NA,,,1248.1,3784
63323,0025,CHORIONIC GONADOTROPIN,NA,,,866.7,400
00409,1778,METOPROLOL TARTRATE,1,,,987.005,346
00409,1778,METOPROLOL TARTRATE,1,,,987.005,346
00172,5412,FLUCONAZOLE,150,,,3495553.452,2336771
00310,0755,ROSUVASTATIN CALCIUM,5,,,12958564,375090
49348,0706,IBUPROFEN,200,,,625569,9126
00228,2530,NIFEDIPINE,20,,,1067267.292,15017
60432,0037,LACTULOSE,10,,,29320875.678,34204
00085,0854,MOMETASONE FUROATE,1,,,10620,190
65580,0303,VENLAFAXINE HYDROCHLORIDE,150,,,4579849.402,122867
68645,0131,FLUOXETINE,10,,,2034525,55028
66758,0043,PACLITAXEL,6,,,63669.13,2928
00228,2837,PILOCARPINE HYDROCHLORIDE,7.5,,,37939,412
00603,3900,HYDROCORTISONE,10,,,2599661.736,36882
00781,1205,PENICILLIN V POTASIUM,250,,,2752105.54,72733
00002,3232,OLANZAPINE AND FLUOXETINE HYDROCHLORIDE,12; 25,,,352772,10746
00054,0099,OXCARBAZEPINE,600,,,5187284.504,73730
67405,0100,MOMETASONE FUROATE,1,,,1000696,25243
00172,3926,DIAZEPAM,5,CIV,,35502125.986,678186
00555,0634,DANAZOL,100,,,23236,348
00378,0512,VERAPAMIL HYDROCHLORIDE,80,,,1781427.776,28359
60505,0192,METFORMIN HYDROCHLORIDE,1000,,,1073602.12,17576
63304,0774,LORAZEPAM,2,CIV,,4297915.398,83681
00009,0417,TESTOSTERONE CYPIONATE,200,CIII,,34844.1,13921
00703,0051,METHYLPREDNISOLONE ACETATE,80,,,51719.24,35129
00178,0859,"VITAMIN C, CALCIUM, IRON, VITAMIN D3, VITAMIN E, THIAMIN, RIBOFLAVIN, NIACINAMIDE, VITAMIN B6, FOLIC ACID, IODINE, ZINC, COPPER, DOCUSATE SODIUM",120; 125; 27; 400; 30; 3; 3.4; 20; 20; 1; 150; 25; 2; 50,,,34975,906
00310,0271,QUETIAPINE FUMARATE,100,,,79952775.84,1730300
00093,2131,NITROFURANTOIN MACROCRYSTALS,100,,,2626896.53,108956
00264,7865,SODIUM CHLORIDE AND POTASSIUM CHLORIDE,.9; .15,,,667730,430
50111,0471,PROPRANOLOL HYDROCHLORIDE,80,,,1782265.86,26933
53746,0254,RANITIDINE,300,,,10979679.23,246016
00143,2112,DOXYCYCLINE HYCLATE,100,,,6135859.086,238336
49884,0290,MEGESTROL ACETATE,40,,,2337463.5,34644
00093,2267,AMOXICILLIN,125,,,46264,1161
00527,1338,DOXYCYCLINE,100,,,31084,1141
49348,0001,ASPIRIN,325,,,520057,14644
00056,0172,WARFARIN SODIUM,5,,,1526154.8260000001,36549
53489,0479,SULINDAC,200,,,591731,11173
00015,1910,IXABEPILONE,NA,,,5193.571,1208
50383,0801,PROMETHAZINE HYDROCHLORIDE,6.25,,,49442341.394,306845
00054,4496,LEUCOVORIN CALCIUM,5,,,75642.942,2387
53746,0178,METFORMIN HYDROCHLORIDE,500,,,6487994.002,80902
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,66259.044,43522
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,66259.044,43522
55111,0183,LEVETIRACETAM,750,,,891593,10574
00093,4125,PENICILLIN V POTASSIUM,125,,,16678448.456,92345
00591,3256,CYCLOBENZAPRINE HYDROCHLORIDE,5,,,2424474.424,56334
52544,0259,NORETHINDRONE AND ETHINYL ESTRADIOL,NA,,,160892.588,2646
16714,0681,SIMVASTATIN,5,,,29772,740
13811,0544,"ASCORBIC ACID, TRIBASIC CALCIUM PHOSPHATE, IRON, CHOLECALCIFEROL, ALPHA-TOCOPHEROL, PYRIDOXINE HYDROCHLORIDE, FOLIC ACID, DOCONEXENT, AND DOCUSATE SODIUM",25; 160; 30; 170; 30; 25; 1.24; 265; 55,,,69672,2114
00603,1481,NYSTATIN,100000,,,94285802.506,860486
00074,3080,NIACIN,1000,,,6959673,174544
61314,0014,DICLOFENAC SODIUM,1,,,6531,1399
24208,0825,ATROPINE SULFATE,10,,,12055.5,3137
00009,7376,MEDROXYPROGESTERONE ACETATE,150,,,63602.172,64238
00115,7033,FLUDROCORTISONE ACETATE,0.1,,,3128612.788,78372
00173,0719,FLUTICASONE PROPIONATE,110,,,18266558.5,1498607
60505,2503,LEFLUNOMIDE,20,,,64655,2030
00338,1007,DOPAMINE HYDROCHLORIDE,160,,,57951,172
00406,0365,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,5; 325,CII,YES,15735520.552,387387
55111,0340,AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDE,5; 20,,,173728,4677
37205,0646,IBUPROFEN,50,,,52972.49,2577
00409,2053,KETAMINE HYDROCHLORIDE,50,CIII,,7597.96,628
31722,0208,CITALOPRAM,40,,,3731685.0640000002,118630
00536,3000,CARBAMIDE PEROXIDE,81.86,,,825104,54054
00378,0093,FLURBIPROFEN,100,,,285043.002,6140
