Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
60793,0105,METHIMAZOLE,10,,,8915,125
24385,0359,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN",20; 200,,,7969332.48,37554
00168,0133,CLOTRIMAZOLE,10,,,8290929.822,228983
00093,0733,METOPROLOL TARTRATE,50,,,7441510.76,127040
00228,2803,SPIRONOLACTONE,25,,,2890653.502,57269
68382,0030,METFORMIN HYDROCHLORIDE,1000,,,25966409,415042
68382,0030,METFORMIN HYDROCHLORIDE,1000,,,25966409,415042
00603,2337,ACETAMINOPHEN AND CODEINE PHOSPHATE,15; 300,CIII,YES,26599,814
00591,0657,BUSPIRONE HYDROCHLORIDE,5,,,3898346.95,58164
00185,0122,NITROFURANTOIN (MONOHYDRATE/MACROCRYSTALS),75; 25,,,9039643.254,562776
24208,0635,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND HYDROCORTISONE",10; 3.5; 10000,,,2109833.48,210414
68462,0104,FLUCONAZOLE,200,,,1029845,71028
00121,0658,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,3840681.946,7388
00641,0477,PHENOBARBITAL SODIUM,130,CIV,,7017.0380000000005,839
11523,7160,LORATADINE,10,,,202702,6571
00591,0488,ESTRADIOL,2,,,420785.098,12088
00603,1491,OXYBUTYNIN CHLORIDE,5,,,5780478.658,23202
00555,0789,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE, AND AMPHETAMINE SULFATE",7.5; 7.5; 7.5; 7.5,CII,,8116834,237327
00597,0042,TELMISARTAN AND HYDROCHLOROTHIAZIDE,80; 25,,,2318419,69891
52544,0554,NORETHINDRONE AND ETHINYL ESTRADIOL TABLETS,NA,,,23449.16,703
00169,5175,ESTRADIOL AND NORETHINDRONE ACETATE,.5; .1,,,45672,1454
50111,0990,ERGOCALCIFEROL,1.25,,,11334264.648,2068926
57664,0399,GLIPIZIDE,10,,,1535225,25351
00703,7021,HALOPERIDOL DECANOATE,100,,,45140.3,26237
00143,9889,AMOXICILLIN,250,,,24313411.55,148169
00378,0023,DILTIAZEM HYDROCHLORIDE,30,,,1519776,19225
49348,0029,"POLYMYXIN B SULFATE, BACITRACIN ZINC, AND NEOMYCIN SULFATE",400; 3.5; 5000,,,246481.254,7681
00168,0162,CLOBETASOL PROPIONATE,0.5,,,2835931.422,50063
55111,0682,IBUPROFEN,400,,,6713826.6,146937
60505,1309,CIPROFLOXACIN HYDROCHLORIDE,500,,,4956628.166,296554
00904,5631,GABAPENTIN,100,,,7105,113
10702,0012,HYDROXYZINE HYDROCHLORIDE,50,,,772255,13754
00007,4891,ROPINIROLE,0.5,,,185284.01,4090
00603,3215,DIAZEPAM,10,CIV,,3771162.798,55959
00173,0388,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,42,,,129015,5042
00378,0243,SPIRONOLACTONE,50,,,1492995.468,32253
00456,1402,NEBIVOLOL HYDROCHLORIDE,2.5,,,90800,2798
00536,0825,GUAIFENESIN,100,,,15341349.66,74830
00121,0581,HALOPERIDOL,2,,,730692,3407
64679,0928,LISINOPRIL,5,,,537181,16385
00781,1832,PROMETHAZINE HYDROCHLORIDE,50,,,1263019.098,24876
51079,0073,FUROSEMIDE,40,,,193564.464,6050
00029,1527,MUPIROCIN CALCIUM,20,,,6997716.414,263448
00121,0727,RANITIDINE,15,,,11494892.554,78436
00574,0820,TESTOSTERONE CYPIONATE,200,CIII,,18509.628,5601
00378,7025,LOXAPINE,25,,,284949,4401
00409,2776,MILRINONE LACTATE,200,,,90343,120
55111,0153,ONDANSETRON HYDROCHLORIDE,4,,,3317243.998,200398
63402,0190,ESZOPICLONE,1,CIV,,288390.5,10173
00143,1347,NAPROXEN,375,,,238276,4862
59762,3120,AZITHROMYCIN,200,,,18773305.142,1165014
00378,3631,CARVEDILOL,3.125,,,3210572.44,51864
00245,0036,CHOLESTYRAMINE,4,,,1818678.415,10611
00178,0898,"VITAMIN C, CALCIUM, IRON, VITAMIN D3, VITAMIN E, THIAMIN, RIBOFLAVIN, NIACINAMIDE, VITAMIN B6, FOLIC ACID, IODINE, ZINC, COPPER, DOCUSATE SODIUM",120; 125; 27; 400; 30; 3; 3.4; 20; 20; 1; 150; 25; 2; 50,,,695300,11742
64980,0504,CYPROHEPTADINE HYDROCHLORIDE,2,,,12225167.964,57016
59762,0059,ALPRAZOLAM,1,CIV,,1191652,24526
11980,0180,PREDNISOLONE ACETATE,10,,,21345,2500
00603,1481,NYSTATIN,100000,,,57350999.45,552184
00169,1834,HUMAN INSULIN,100,,,3775627.498,215104
00378,0047,METOPROLOL TARTRATE,100,,,19630037.776,315809
00006,0573,INDINAVIR SULFATE,400,,,730734,4637
00168,0277,CLINDAMYCIN PHOSPHATE,20,,,847939.22,21841
65862,0123,RISPERIDONE,3,,,739861.5,15692
63323,0010,GENTAMICIN SULFATE,40,,,573790.447,21386
63323,0010,GENTAMICIN SULFATE,40,,,573790.447,21386
63323,0010,GENTAMICIN SULFATE,40,,,573790.447,21386
00409,1464,NALBUPHINE HYDROCHLORIDE,10,,,19045.255,8125
00603,1587,PROMETHAZINE HYDROCHLORIDE AND PHENYLEPHRINE HYDROCHLORIDE,6.25; 5,,,11358469.708,58789
00185,5600,METOLAZONE,10,,,116682.6,3326
59762,3070,AZITHROMYCIN,500,,,940383.742,246896
63653,1332,CLOPIDOGREL BISULFATE,300,,,665,167
50458,0639,TOPIRAMATE,25,,,6110190.46,55703
68180,0501,MELOXICAM,7.5,,,6346905,160759
00603,7864,TRIAMCINOLONE ACETONIDE,1,,,69724,1005
00338,0017,DEXTROSE MONOHYDRATE,50,,,40436512.583,48539
53489,0529,ATENOLOL,50,,,517442,13776
00046,1102,"ESTROGENS, CONJUGATED",0.625,,,10695077.77,319443
00002,8315,INSULIN HUMAN,100,,,5546376.898,304098
00781,2020,AMOXICILLIN,250,,,3700162.8,127219
00603,2582,CARISOPRODOL,350,CIV,,39818326.528,546173
49884,0290,MEGESTROL ACETATE,40,,,1822638.222,26474
51672,4057,AMIODARONE HYDROCHLORIDE,400,,,59221.5,1630
00781,5409,BICALUTAMIDE,50,,,26856,829
50242,0100,DORNASE ALFA,1,,,8030346.5,90170
57664,0537,TRAMADOL HYDROCHLORIDE AND ACETAMINOPHEN,37.5; 325,CIV,YES,5688166,88523
00093,4232,BUMETANIDE,0.5,,,200866,5268
00185,4416,METFORMIN HYDROCHLORIDE,500,,,1320784,18014
59762,3728,CLINDAMYCIN PHOSPHATE,10,,,3701495.2,62658
00143,9920,GLYBURIDE,6,,,115293,2133
37205,0970,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN",20; 200,,,4974768.408,21377
00409,4888,SODIUM CHLORIDE,9,,,6149020.734,38203
00378,1821,LEVOTHYROXINE SODIUM,300,,,620128.934,18676
51672,1306,ALCLOMETASONE DIPROPIONATE,0.5,,,531164.24,13766
00031,2234,"BROMPHENIRAMINE MALEATE, DEXTROMETHORPHAN HBR, PHENYLEPHRINE HCL",1; 5; 2.5,,,1160351.746,7742
00378,0505,BISOPROLOL FUMARATE AND HYDROCHLOROTHIAZIDE,10; 6.25,,,828639,23159
00185,0034,TIZANIDINE HYDROCHLORIDE,2,,,955937.941,12296
13310,0145,SULFAMETHOXAZOLE AND TRIMETHOPRIM,400; 80,,,342,14
00093,0293,CARBIDOPA AND LEVODOPA,25; 100,,,6226176.5,62754
51672,4074,HYDROCORTISONE BUTYRATE,1,,,2120531.322,55267
00832,0044,AMLODIPINE BESYLATE,10,,,344488.222,10986
00406,0483,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 15,CIII,YES,192592,5857
64679,0904,CAPTOPRIL,50,,,272602.842,4081
49884,0545,RANITIDINE,300,,,2279771.5,52287
00591,3256,CYCLOBENZAPRINE HYDROCHLORIDE,5,,,2171741,49377
57664,0397,METFORMIN HYDROCHLORIDE,500,,,27532201,395862
53014,0548,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX,10; 8,CII,YES,41329221.25,301536
55111,0322,GLIMEPIRIDE,4,,,8422532,173585
00378,0810,HYDROCHLOROTHIAZIDE,12.5,,,7950045,243165
00009,0746,MEDROXYPROGESTERONE ACETATE,150,,,466745.051,492926
00009,5136,LINEZOLID,100,,,1419980,4602
00172,5411,FLUCONAZOLE,100,,,1814492.65,145312
00781,6023,CLARITHROMYCIN,250,,,3213140,29686
00409,7138,SODIUM CHLORIDE,900,,,55709330.56,16664
00259,4126,NAFTIFINE HYDROCHLORIDE,10,,,3222395,60930
57664,0247,CARVEDILOL,25,,,654976,10534
00487,9904,ALBUTEROL SULFATE,1.5,,,25306083.458,175665
00781,6077,CEFDINIR,125,,,43290524.022,549515
51079,0790,ALPRAZOLAM,1,CIV,,38876.262,1242
00555,0159,CHLORDIAZEPOXIDE HYDROCHLORIDE,25,CIV,,3720693.002,64362
54458,0967,GLIMEPIRIDE,2,,,249447,5594
51672,1310,BETAMETHASONE DIPROPIONATE,0.5,,,307173.6,7138
00228,2029,ALPRAZOLAM,0.5,CIV,,38581905.8,669464
68462,0160,METFORMIN HYDROCHLORIDE,850,,,220523,2993
50458,0550,PALIPERIDONE,3,,,4785958.82,150252
00024,5401,ZOLPIDEM TARTRATE,5,CIV,,95278.04,3626
49348,0706,IBUPROFEN,200,,,565701.86,8721
00168,0134,FLUOCINONIDE,0.5,,,1305066.538,20182
00078,0351,NATEGLINIDE,60,,,1775648,20408
00406,0512,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,103331266.642,2183719
45802,0269,PERMETHRIN,50,,,42839523,649895
59762,3719,ALPRAZOLAM,0.25,CIV,,28513665,544366
00591,0345,VERAPAMIL HYDROCHLORIDE,120,,,598848.338,10392
00409,1215,NALOXONE HYDROCHLORIDE,0.4,,,1717.522,678
00409,1215,NALOXONE HYDROCHLORIDE,0.4,,,1717.522,678
60951,0712,OXYCODONE AND ACETAMINOPHEN,10; 325,CII,YES,49475069.4,469592
45802,0257,MOMETASONE FUROATE,1,,,7106649.176,184997
00228,2550,DICLOFENAC SODIUM,50,,,353148,6190
00378,3515,MIRTAZAPINE,15,,,2940025.9,96987
31722,0274,RAMIPRIL,10,,,30079,751
00143,1277,LITHIUM CARBONATE,450,,,6228241.82,107220
68462,0128,ZONISAMIDE,25,,,2519258,24222
00641,0956,PROMETHAZINE HYDROCHLORIDE,50,,,2131.3,1166
62756,0185,OXCARBAZEPINE,600,,,5049807,75935
00378,6510,LOVASTATIN,10,,,387662,12032
00832,1024,BACLOFEN,10,,,28113404.522,316955
63304,0846,METOCLOPRAMIDE,10,,,2922721,40517
00406,3243,HYDROMORPHONE HYDROCHLORIDE,2,CII,YES,10090621.84,183068
16252,0572,RAMIPRIL,5,,,2620062,74143
00168,0202,CLINDAMYCIN PHOSPHATE,10,,,7727727.048,157570
00378,1912,CLONAZEPAM,1,CIV,,24829093.636,373672
59630,0574,METFORMIN HYDROCHLORIDE,500,,,806216,12664
00406,8003,MORPHINE SULFATE,20,CII,YES,194486.17,3443
51672,4025,AMIODARONE HYDROCHLORIDE,200,,,314392.84,7623
24208,0580,GENTAMICIN SULFATE,3,,,1337374.8260000001,236562
00173,0717,FLUTICASONE PROPIONATE AND SALMETEROL XINAFOATE,230; 21,,,750569.6,61721
00054,0228,MELOXICAM,7.5,,,61389,570
00603,4992,OXYCODONE HYDROCHLORIDE,30,CII,YES,6045593.6,47880
50242,0061,BEVACIZUMAB,400,,,525058.4400000001,23574
24385,0283,HYDROCORTISONE,1,,,72988.8,616
00173,0778,LAMOTRIGINE,NA,,,2024.9160000000002,1473
00904,5255,ACETAMINOPHEN,80,,,6079737.31,235029
00054,8648,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,6605.86,326
00228,2530,NIFEDIPINE,20,,,750457.738,11014
45802,0376,BETAMETHASONE DIPROPIONATE,0.5,,,678422.04,15506
63304,0562,ACETAMINOPHEN AND CODEINE PHOSPHATE,30; 300,CIII,YES,2926468,81619
00409,4283,LIDOCAINE HYDROCHLORIDE,40,,,4583.25,263
00173,0720,FLUTICASONE PROPIONATE,220,,,3245261.406,262400
00832,1213,WARFARIN SODIUM,2.5,,,201096.5,8331
00093,0755,DIFLUNISAL,500,,,1398582,33566
00832,1216,WARFARIN SODIUM,5,,,893052,27774
00703,6801,MEDROXYPROGESTERONE ACETATE,150,,,410341.498,402258
00299,3822,DOXYCYCLINE,40,,,159496,5258
55111,0154,ONDANSETRON HYDROCHLORIDE,8,,,2257455.256,121072
00023,9201,EPINASTINE HYDROCHLORIDE,0.5,,,238402.1,45554
59762,0450,COLESTIPOL HYDROCHLORIDE,1,,,1187148,13113
00781,1089,ALPRAZOLAM,2,CIV,,25314000.344,334402
51672,1258,CLOBETASOL PROPIONATE,0.5,,,3620762.427,70683
00406,1170,NALTREXONE HYDROCHLORIDE,50,,,321972.4,8748
24385,0416,ASPIRIN,325,,,113622,3206
00781,2823,FLUOXETINE HYDROCHLORIDE,10,,,7585013,203168
00093,4155,AMOXICILLIN,250,,,425523806.528,2614037
00536,2470,MAGNESIUM HYDROXIDE,1200,,,7412932.728,15166
00781,2043,RIBAVIRIN,200,,,1956032,13215
00591,2190,NEOMYCIN AND POLYMYXIN B SULFATES,40; 200000,,,2686.75,548
57664,0474,METFORMIN HYDROCHLORIDE,1000,,,14409263,225595
00054,3176,DEXAMETHASONE INTENSOL,1,,,296564.276,8007
00378,5208,AMLODIPINE BESYLATE,2.5,,,3318175.292,95611
00591,0844,GLIPIZIDE,5,,,4863153,113098
00591,5788,NORTRIPTYLINE HYDROCHLORIDE,50,,,3202806,68648
00781,2051,TERAZOSIN HYDROCHLORIDE,1,,,802795,21113
00173,0736,SUMATRIPTAN SUCCINATE,50,,,759731.8,78950
64125,0117,FUROSEMIDE,40,,,1746516,43419
00456,1410,NEBIVOLOL HYDROCHLORIDE,10,,,1342259,36813
00056,0189,WARFARIN SODIUM,6,,,108494.3,3529
00172,3927,DIAZEPAM,10,CIV,,28014516.372,443562
00074,3074,NIACIN,500,,,13266004.282,301976
50383,0803,PROMETHAZINE HYDROCHLORIDE AND DEXTROMETHORPHAN HYDROBROMIDE,6.25; 15,,,17516944.998,79769
00093,1174,PENICILLIN V POTASSIUM,500,,,21536301,707137
50419,0491,ESTRADIOL AND LEVONORGESTREL,.045; .015,,,12741.84,2951
63323,0103,CISPLATIN,1,,,1652448.86,19905
00115,5522,FENOFIBRATE,160,,,1597856,51954
00093,5116,PENTOXIFYLLINE,400,,,4866341,59626
00409,9158,PHYTONADIONE,10,,,44506.301999999996,20120
00409,9158,PHYTONADIONE,10,,,44506.301999999996,20120
50419,0421,LEVONORGESTREL,52,,,230296.426,232494
00093,7372,AMLODIPINE AND BENAZEPRIL HYDROCHLORIDE,5; 20,,,3019156.36,77502
00093,3165,MINOCYCLINE HYDROCHLORIDE,50,,,1072090.358,22012
00078,0485,ALISKIREN HEMIFUMARATE,150,,,1671145,50788
64764,0541,LANSOPRAZOLE,15,,,4859262.12,140470
00093,7201,PRAVASTATIN SODIUM,20,,,4301303,128208
00591,0348,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,269927,8944
00135,0195,NICOTINE,14,,,562018.766,27284
00378,6410,DOXEPIN HYDROCHLORIDE,100,,,2864618.528,63224
00299,2012,CALCITRIOL,3,,,133120,1296
50458,0552,PALIPERIDONE,9,,,4049608,136282
00555,0872,MEDROXYPROGESTERONE ACETATE,2.5,,,660324,20149
00143,1020,AMINOPHYLLINE DIHYDRATE,100,,,17562,196
64679,0906,RANITIDINE,150,,,22672002.82,416202
67877,0121,IBUPROFEN,800,,,599148.386,12138
00378,1355,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,2334645,71723
00115,4411,DANTROLENE SODIUM,25,,,2590981.476,24035
00603,2115,ALLOPURINOL,100,,,3231808.4,70961
00023,9177,BRIMONIDINE TARTRATE,1.5,,,717167.72,85933
00113,0175,ACETAMINOPHEN,160,,,336772.058,2414
00168,0313,CICLOPIROX OLAMINE,7.7,,,4615551.396,75662
00486,1125,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",852; 155; 130,,,326976,3701
00185,4400,TIZANIDINE HYDROCHLORIDE,4,,,11609886.696,148418
00603,3214,DIAZEPAM,5,CIV,,3293564.5,58292
00093,9364,GLYBURIDE,5,,,10255323,135592
00378,3132,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,2.5; 500,,,55323,719
00472,0379,CLOTRIMAZOLE AND BETAMETHASONE DIPROPIONATE,10; .5,,,8816675.016,224710
00168,0288,HYDROCORTISONE,25,,,2095633.604,27537
00591,0407,LISINOPRIL,10,,,2388241,69299
61314,0637,PREDNISOLONE ACETATE,10,,,1615503.96,188268
00904,3990,TRAZODONE HYDROCHLORIDE,50,,,118506.25,4624
37205,0780,"ALUMINUM HYDROXIDE, MAGNESIUM CARBONATE",160; 105,,,14375,139
60505,2552,GABAPENTIN,800,,,3607026.648,38787
63304,0627,GABAPENTIN,100,,,517465,5970
60505,2520,CITALOPRAM HYDROBROMIDE,40,,,9657732.9,311357
00185,0144,AMIODARONE HYDROCHLORIDE,200,,,4232366.526,108689
00172,4097,BACLOFEN,20,,,14251888.141999999,147754
59630,0205,GLYCOPYRROLATE,2,,,68150.47,771
59762,5030,FLUCONAZOLE,40,,,2024504.466,47802
62756,0260,ZONISAMIDE,100,,,3299843.568,32682
00378,0344,ONDANSETRON,8,,,417822.01,22361
50111,0328,HYDRALAZINE HYDROCHLORIDE,50,,,6575840.3,71159
59572,0425,LENALIDOMIDE,25,,,58332,2792
00185,0053,BENAZEPRIL HYDROCHLORIDE,10,,,2142759.08,53390
00603,7862,TRIAMCINOLONE ACETONIDE,1,,,147060,2131
16252,0570,RAMIPRIL,1.25,,,51770,1627
00781,2613,AMOXICILLIN,500,,,33938496.4,1234041
00093,7155,SIMVASTATIN,40,,,21360586.688,649940
00781,6039,AMOXICILLIN,125,,,22755071,162532
00093,8343,GLYBURIDE,2.5,,,4487938,92873
64679,0926,ENALAPRIL MALEATE,20,,,12670294.27,263044
60574,4113,PALIVIZUMAB,100,,,359770.584,303693
00378,2777,LORAZEPAM,2,CIV,,5012023.5,79632
00591,3467,ALBUTEROL SULFATE,0.63,,,16289318.02,127429
00054,2531,LITHIUM CARBONATE,600,,,1616347,33056
00143,9979,CEFUROXIME,750,,,2399.97,51
00603,1841,VALPROIC ACID,250,,,15924187.194,25640
00591,5787,NORTRIPTYLINE HYDROCHLORIDE,25,,,5152061.002,107349
00378,6232,CITALOPRAM,20,,,2245818,66916
66685,1002,AMOXICILLIN AND CLAVULANATE POTASSIUM,500; 125,,,1606626,73973
00536,4391,PSEUDOEPHEDRINE HCL,30,,,828806,19842
00004,0259,MYCOPHENOLATE MOFETIL,250,,,15282196.588,96834
00781,1048,PERPHENAZINE,8,,,3998936,59274
55111,0547,VENLAFAXINE HYDROCHLORIDE,50,,,35334,641
00023,0506,"POLYVINYL ALCOHOL, POVIDONE",14; 6,,,1230083.72,33727
00025,1710,EPLERENONE,25,,,67345,1786
68382,0094,CARVEDILOL,12.5,,,3154209.2,51704
00555,9018,NORGESTIMATE AND ETHINYL ESTRADIOL,NA,,,26595789.554,800743
15127,0072,ACETAMINOPHEN,325,,,73364,725
00462,0346,TERCONAZOLE,4,,,1521295.066,34807
00093,4069,PRAZOSIN HYDROCHLORIDE,5,,,302235,5767
00904,5834,OMEPRAZOLE,20,,,1194399.4,31612
00832,1015,AMANTADINE HYDROCHLORIDE,100,,,2076508,42801
00781,2201,TEMAZEPAM,15,CIV,,5904340,211512
24208,0615,ACETIC ACID,2,,,184211,3098
00781,1393,HALOPERIDOL,2,,,1424745,25647
54092,0191,MESALAMINE,500,,,6482816,34929
16714,0613,SERTRALINE HYDROCHLORIDE,100,,,4247339.5,107301
00472,0382,BETAMETHASONE DIPROPIONATE,0.5,,,826035,18334
60505,1325,MIDODRINE HYDROCHLORIDE,10,,,325282,4489
00832,0043,AMLODIPINE BESYLATE,5,,,338082,10062
62037,0696,DILTIAZEM HYDROCHLORIDE,120,,,92569,2542
00603,3887,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,10; 325,CII,YES,33129536,350385
00781,6156,AMOXICILLIN,200,,,2114196,18695
00006,3514,IMIPENEM AND CILASTATIN SODIUM,250; 250,,,15378.279999999999,1150
00703,4246,CARBOPLATIN,10,,,67469.779,1893
00703,4246,CARBOPLATIN,10,,,67469.779,1893
00093,9433,GLYBURIDE,2.5,,,1910446,40089
00093,7255,GLIMEPIRIDE,2,,,2638948,61492
24385,0518,LORATADINE,10,,,96050,3312
57664,0135,NIMODIPINE,30,,,48227,340
49348,0024,PSEUDOEPHEDRINE HCL,30,,,249888.6,6001
61748,0054,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,252148,578
00093,7206,MIRTAZAPINE,15,,,9185092.442,307919
63304,0551,QUINAPRIL,40,,,2280,64
00006,0745,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,100; 12.5,,,1602777,47497
00409,1317,PHENYTOIN SODIUM,50,,,7836.5,347
65862,0149,FINASTERIDE,5,,,48246,1515
00074,4317,PARICALCITOL,1,,,619057.642,21697
10019,0648,AZITHROMYCIN,100,,,49080.5,697
00054,3294,FUROSEMIDE,10,,,2384608.85,34434
00781,1077,ALPRAZOLAM,0.5,CIV,,56410366.04,915285
00378,1053,ENALAPRIL MALEATE,10,,,7432370.45,182154
63304,0768,AMOXICILLIN AND CLAVULANATE POTASSIUM,600; 42.9,,,12804668.298,99176
00168,0003,TRIAMCINOLONE ACETONIDE,0.25,,,8467485.39,161236
60505,1323,PRAVASTATIN SODIUM,80,,,630511,18880
00075,2915,ENOXAPARIN SODIUM,150,,,153536.192,10325
00075,2915,ENOXAPARIN SODIUM,150,,,153536.192,10325
52747,0903,VITAMIN MINERAL SUPPLEMENT,162; 115.2; 200; 10; 6; 5; 15; 1; 30; 10; 1.3; .8,,,1418976,26493
00172,5033,LISINOPRIL AND HYDROCHLOROTHIAZIDE,10; 12.5,,,1716698.714,51503
31722,0238,AMLODIPINE BESYLATE,5,,,3628009,105201
00378,1610,DICYCLOMINE HYDROCHLORIDE,10,,,4290332.82,59496
65862,0069,CEFPROZIL,500,,,56296,2922
00555,9051,DESOGESTREL AND ETHINYL ESTRADIOL,NA,,,602885.98,16504
00168,0057,BETAMETHASONE DIPROPIONATE,0.5,,,534409.3099999999,8236
