Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00054,8175,DEXAMETHASONE,4,,,86578,1411
00781,1655,PENICILLIN V POTASIUM,500,,,385085,12523
00054,8526,LITHIUM CARBONATE,150,,,483925,6152
00603,4998,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,692442,17549
00069,3230,PIROXICAM,20,,,9507957,294665
00054,8739,PREDNISONE,1,,,668514,6733
00904,0734,BACITRACIN ZINC NEOMYCIN SULFATE POLYMYXIN B SULFATE,400; 3.5; 5000,,,1604197,53774
00615,0536,PREDNISONE,5,,,71804,2186
00904,1453,METRONIDAZOLE,250,,,987087,37912
00781,1635,ISOSORBIDE DINITRATE,5,,,8130386.28,79596
00904,2725,SULFAMETHOXAZOLE AND TRIMETHOPRIM,800; 160,,,5324846,237536
00065,0631,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND DEXAMETHASONE",3.5; 10000; 1,,,101818,21782
00054,8527,LITHIUM CARBONATE,300,,,1392130,17559
00378,2625,AMITRIPTYLINE HYDROCHLORIDE,25,,,20297630,379957
00591,5325,PROBENECID AND COLCHICINE,500; .5,,,425386,8107
00832,1074,TOPIRAMATE,100,,,56717,639
11980,0174,PREDNISOLONE ACETATE,1.2,,,147749,21122
00378,5375,DOXEPIN HYDROCHLORIDE,75,,,2053433,50057
00904,2614,ALLOPURINOL,300,,,1915731,52254
00009,0331,CLINDAMYCIN HYDROCHLORIDE,75,,,17056,396
00904,1982,ACETAMINOPHEN,325,,,8593511,107947
00781,1818,FUROSEMIDE,20,,,18258730.6,451653
00781,2201,TEMAZEPAM,15,CIV,,3065388,105570
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,15390326,275513
00536,1355,BISACODYL,10,,,864418,60885
00781,1507,ATENOLOL,100,,,1014882,23145
00228,2497,NIFEDIPINE,10,,,12010855.2,128857
00054,3500,LIDOCAINE HYDROCHLORIDE,20,,,1942658,15856
00003,0293,TRIAMCINOLONE ACETONIDE,40,,,64560.5,12012
00173,0388,BECLOMETHASONE DIPROPIONATE MONOHYDRATE,42,,,12928724,497452
00781,1008,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,2738926,72321
00299,5765,DESONIDE,0.5,,,536488,5410
00603,5168,PHENOBARBITAL,97.2,CIV,,19177,395
00781,1048,PERPHENAZINE,8,,,3578940,44487
00069,2600,NIFEDIPINE,10,,,25441443.4,291440
51079,0118,DICYCLOMINE HYDROCHLORIDE,10,,,941462.24,12686
00536,4444,PSYLLIUM,3.4,,,23018510,47937
00615,0829,AMITRIPTYLINE HYDROCHLORIDE,25,,,259531,6745
00069,2670,NIFEDIPINE,90,,,22980147,665913
00025,2742,DISOPYRAMIDE PHOSPHATE,150,,,2214347,26488
00781,1049,PERPHENAZINE,16,,,1101895,15426
53489,0146,SULFAMETHOXAZOLE AND TRIMETHOPRIM,800; 160,,,13154095,594055
00591,5321,PRIMIDONE,250,,,6820008,76618
00071,2418,ETHOSUXIMIDE,250,,,10267736,27393
00603,5165,PHENOBARBITAL,16.2,CIV,,45024,469
00054,4741,PREDNISONE,1,,,4701753,47264
00781,2715,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,50; 25,,,16580646,321329
00054,3567,MILK OF MAGNESIA,2400,,,282273,867
00378,2146,SPIRONOLACTONE,25,,,10967230,122730
00781,1036,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,15987934.96,194405
00069,2650,NIFEDIPINE,30,,,138696968.6,3863680
00378,5010,THIOTHIXENE,10,,,11826213.72,151574
00054,4721,PROPANTHELINE BROMIDE,15,,,3745309,40949
00228,2129,CLONIDINE HYDROCHLORIDE,0.3,,,1414079,18392
00228,2127,CLONIDINE HYDROCHLORIDE,0.1,,,5477166,85670
00228,2077,TEMAZEPAM,30,CIV,,1789027.6,61974
00615,2528,IBUPROFEN,800,,,157263,2286
00071,0737,GEMFIBROZIL,600,,,81359174.28,1339229
51079,0658,ALBUTEROL,4,,,341112,3789
00074,6114,DIVALPROEX SODIUM,125,,,26340322.72,131546
00002,8715,INSULIN HUMAN,100,,,14201484,825274
00904,2013,ASPIRIN,325,,,5841351,99222
00378,6074,FLUPHENAZINE HYDROCHLORIDE,5,,,7325917,117177
00781,1488,AMITRIPTYLINE HYDROCHLORIDE,50,,,13753055,221359
00591,5238,MEPROBAMATE,400,CIV,,1265318,19508
00781,1976,DESIPRAMINE HYDROCHLORIDE,150,,,383053,10814
00615,2526,IBUPROFEN,600,,,731922,11220
00781,1490,AMITRIPTYLINE HYDROCHLORIDE,100,,,1657583,40003
00054,8724,PREDNISONE,5,,,1419066,30662
00378,0257,HALOPERIDOL,1,,,8686701,146158
00591,5347,PROBENECID,500,,,418524,8837
00591,5052,PREDNISONE,5,,,7817757,135387
00264,7510,DEXTROSE,5,,,2500105,1373
00228,2530,NIFEDIPINE,20,,,7879794,82415
00536,5700,ZINC OXIDE,200,,,483553,6595
00591,5454,QUINIDINE SULFATE,300,,,621528,6033
00085,0962,BETAMETHASONE DIPROPIONATE,0.5,,,1181730,23399
00641,2555,PHENYTOIN SODIUM,50,,,2283,38
00054,3177,DEXAMETHASONE,0.5,,,215018.5,1622
00904,2613,ALLOPURINOL,100,,,1573181,30680
00054,3298,FUROSEMIDE,40,,,939754,5138
00591,5553,DOXYCYCLINE HYCLATE,100,,,943567,49951
00832,1082,BENZTROPINE MESYLATE,2,,,1356402,25605
00172,2907,FUROSEMIDE,40,,,2703041,63780
00536,4533,SIMETHICONE,80,,,2532788,24974
00781,2229,THIOTHIXENE,10,,,3784976,46127
00002,8215,INSULIN HUMAN,100,,,13687873.4,998787
00172,2908,FUROSEMIDE,20,,,1521087,40681
00591,5661,SULINDAC,150,,,3407910,59521
00378,0618,THIORIDAZINE HYDROCHLORIDE,100,,,10629794,148299
00904,1228,DIPHENHYDRAMINE HCL,12.5,,,6997224,53540
00615,2549,BENZTROPINE MESYLATE,2,,,415060,7766
00904,2154,ISOSORBIDE DINITRATE,20,,,5572066,52068
00781,1972,DESIPRAMINE HYDROCHLORIDE,25,,,4194227,62650
49884,0097,MINOCYCLINE HYDROCHLORIDE,75,,,28876,457
00781,1047,PERPHENAZINE,4,,,4016406,54368
00054,3721,PREDNISONE INTENSOL,5,,,110475,2734
00074,6215,DIVALPROEX SODIUM,500,,,69312048.6,570312
00025,2762,DISOPYRAMIDE PHOSPHATE,150,,,533084,5774
00054,4183,DEXAMETHASONE,2,,,105462,1788
00054,8740,PREDNISONE,2.5,,,332907,9427
00536,4540,SODIUM BICARBONATE,325,,,83920,600
00781,1391,HALOPERIDOL,0.5,,,4242650.6,69815
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,1797456,25014
00781,1975,DESIPRAMINE HYDROCHLORIDE,100,,,1985511,42789
51079,0386,LORAZEPAM,1,CIV,,3233790,54537
00037,9001,HYOSCYAMINE SULFATE,0.5,,,977342.062,4418
00615,2536,METOCLOPRAMIDE,10,,,815882,9925
00264,2304,ACETIC ACID,0.25,,,24462929,11051
00904,3379,SULINDAC,200,,,1095188,18949
00591,5642,MINOXIDIL,2.5,,,445295,5734
00904,1983,ACETAMINOPHEN,500,,,3926586,43617
00591,5556,PROPRANOLOL HYDROCHLORIDE,40,,,2222721,24460
00904,3016,NEOMYCIN AND POLYMYXIN B SULFATES AND GRAMICIDIN,1.75; 10000; .025,,,505997,50330
00054,4570,METHADONE HYDROCHLORIDE,5,CII,,1203857,14681
00603,4593,METHYLPREDNISOLONE,4,,,85212,3545
00904,2924,VERAPAMIL HYDROCHLORIDE,120,,,813984,11046
00054,3188,DIAZEPAM,5,CIV,,4450051,17141
00781,1046,PERPHENAZINE,2,,,2325763,34584
00378,4415,FLURAZEPAM HYDROCHLORIDE,15,CIV,,2951066,98026
00591,5554,PROPRANOLOL HYDROCHLORIDE,10,,,2577723,29007
00054,8181,DEXAMETHASONE,1.5,,,4e3,61
00054,3727,PROPRANOLOL HYDROCHLORIDE,20,,,1180269,5200
00615,1575,ISOSORBIDE DINITRATE,20,,,242257,2691
00228,2073,OXAZEPAM,30,CIV,,776382,13510
00172,4097,BACLOFEN,20,,,4721021.4,40604
00002,8315,INSULIN HUMAN,100,,,51494006.4,3025926
00591,5337,TRIHEXYPHENIDYL HYDROCHLORIDE,5,,,4875969,76157
00536,3222,ACETAMINOPHEN,325,,,16026825,199242
00603,2582,CARISOPRODOL,350,CIV,,358420,6257
00065,0359,CYCLOPENTOLATE HYDROCHLORIDE AND PHENYLEPHRINE HYDROCHLORIDE,2; 10,,,4507,716
00065,0645,NATAMYCIN,50,,,1575,106
00054,3527,LITHIUM,8,,,17657897,41573
00904,1985,ACETAMINOPHEN,160,,,5615966,44192
00615,2578,TRAZODONE HYDROCHLORIDE,50,,,507114,14318
00536,3414,CALCIUM CARBONATE,648,,,11905658,112206
00591,5319,PROMETHAZINE HYDROCHLORIDE,50,,,99344,2806
00536,4445,PSYLLIUM,3.4,,,8385397,17060
00574,9119,COMPOUND BENZOIN,100,,,1080,17
00591,5555,PROPRANOLOL HYDROCHLORIDE,20,,,2886028,33310
00904,1056,BENZTROPINE MESYLATE,1,,,10912687,174076
00904,3990,TRAZODONE HYDROCHLORIDE,50,,,4916031,98003
00591,5543,ALLOPURINOL,100,,,1180151,24332
00054,8299,FUROSEMIDE,40,,,4437950,127577
00603,5166,PHENOBARBITAL,32.4,CIV,,347558,3744
51672,1269,BETAMETHASONE VALERATE,1,,,377169,9920
00904,2995,"NEOMYCIN SULFATE AND POLYMYXIN B SULFATE, BACITRACIN ZINC AND HYDROCORTISONE",3.5; 10000; 400; 10,,,992.5,217
00054,4184,DEXAMETHASONE,4,,,608160.72,12083
00536,3757,DOCUSATE SODIUM,250,,,1043226,16907
00536,1002,TETRAHYDROZOLINE HYDROCHLORIDE,0.05,,,19296924.309,115271
00641,1496,PROMETHAZINE HYDROCHLORIDE,50,,,66234.1,8434
00054,4181,DEXAMETHASONE,1,,,101026,1893
00615,1593,ALLOPURINOL,300,,,66775,2318
00536,5150,TOLNAFTATE,1,,,38342,808
00781,1205,PENICILLIN V POTASIUM,250,,,352340,10379
00781,1446,FUROSEMIDE,80,,,9202593,174807
00591,5535,DOXYCYCLINE HYCLATE,50,,,56461,2335
00023,4554,CARBOXYMETHYLCELLULOSE SODIUM,10,,,905956.66,19946
00069,5420,HYDROXYZINE PAMOATE,50,,,613107,14197
00049,3420,FLUCONAZOLE,100,,,6063666,273607
00085,3315,NITROGLYCERIN,60,,,2811203,89915
00591,5443,PREDNISONE,20,,,2133843,76123
00536,1881,PSYLLIUM,3.4,,,1742126,5577
00054,8120,CALCIUM CARBONATE,1250,,,490107,5572
00378,4430,FLURAZEPAM HYDROCHLORIDE,30,CIV,,4986521,169702
00591,5643,MINOXIDIL,10,,,966903,15180
00054,4596,MEPERIDINE HYDROCHLORIDE,100,CII,,99259,2040
00615,2573,CLONIDINE HYDROCHLORIDE,0.2,,,228219,3663
00603,6241,TRIHEXYPHENIDYL HYDROCHLORIDE,5,,,53186,868
00591,5571,TRIMETHOPRIM,100,,,191906,4950
00591,5307,PROMETHAZINE HYDROCHLORIDE,25,,,992674,35540
00615,1554,MECLIZINE HYDROCHLORIDE,25,,,334186,4958
00536,3594,DIPHENHYDRAMINE HCL,25,,,2855636,50131
00615,2562,PROPRANOLOL HYDROCHLORIDE,20,,,99510,1490
00904,3012,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND BACITRACIN ZINC",3.5; 10000; 400,,,32683,5086
00054,8297,FUROSEMIDE,20,,,3393877,103288
00904,1087,DIPYRIDAMOLE,50,,,1052623,12512
00536,3985,MECLIZINE HCL,12.5,,,605789,10617
00054,8528,LITHIUM CARBONATE,300,,,418425,6232
00054,3686,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,1924281,4437
00187,3013,PYRIDOSTIGMINE BROMIDE,180,,,372273,6276
00536,3756,DOCUSATE SODIUM,100,,,8392126,135468
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,644426,12895
00904,3991,TRAZODONE HYDROCHLORIDE,100,,,1780945,37560
00264,7802,SODIUM CHLORIDE,0.45,,,1081613.996,402
00536,3597,DIPHENHYDRAMINE HCL,25,,,986853,17232
00536,3297,ASPIRIN,81,,,5026973,100566
00264,7850,WATER,1,,,309407,267
00536,3231,ACETAMINOPHEN,500,,,6798848,94612
00904,2151,ISOSORBIDE DINITRATE,10,,,6928013,68132
00054,8531,LITHIUM CARBONATE,600,,,87956,1536
00002,1407,QUINIDINE GLUCONATE,80,,,43231,35
00591,5786,NORTRIPTYLINE HYDROCHLORIDE,10,,,412335,7519
00054,8174,DEXAMETHASONE,1,,,7516,158
00264,1915,"GLYCERIN, ISOLEUCINE, LEUCINE, LYSINE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, GLYCINE, ARGININE, HISTIDINE, PROLINE, SERINE, CYSTEINE, SODIUM ACETATE, MAGNESIUM ACETATE, CALCIUM ACETATE, SODIUM CHLORIDE, POTASSIUM CHLORIDE, PHOSPHORIC ACID, AND POTASSIUM METABISULFITE",3; .21; .27; .22; .16; .17; .12; .046; .2; .21; .42; .29; .085; .34; .18; .014; .2; .054; .026; .12; .15; .041,,,727661,184
00615,1536,CYPROHEPTADINE HYDROCHLORIDE,4,,,309414,4823
00615,2579,TRAZODONE HYDROCHLORIDE,100,,,163212,4220
00264,7520,DEXTROSE,10,,,148e3,32
00378,2695,AMITRIPTYLINE HYDROCHLORIDE,150,,,599910,18220
00143,1445,PHENOBARBITAL,15,CIV,,234228,2343
00517,3950,CALCIUM GLUCONATE,98,,,1900,28
00904,2992,TETRAHYDROZOLINE HCL,0.5,,,1453,97
00087,6633,DIDANOSINE,10,,,56385,448
00054,8553,METHADONE HYDROCHLORIDE,5,CII,,11111,208
00115,4233,MIDODRINE HYDROCHLORIDE,10,,,41417,466
00904,2015,ASPIRIN,325,,,111933,1653
00517,4601,GLYCOPYRROLATE,0.2,,,1410,22
00087,6632,DIDANOSINE,10,,,72447,524
00536,5108,HYDROCORTISONE,1,,,195127,5668
00591,5787,NORTRIPTYLINE HYDROCHLORIDE,25,,,1421184,25709
00054,8176,DEXAMETHASONE,2,,,23300,410
00603,5167,PHENOBARBITAL,64.8,CIV,,105671,1552
00904,2674,HYDROCORTISONE,20,,,29920,541
00517,4620,GLYCOPYRROLATE,0.2,,,7262,12
00615,2572,CLONIDINE HYDROCHLORIDE,0.1,,,291321,5694
00603,7781,HYDROCORTISONE,25,,,54424,1681
00487,5901,RACEPINEPHRINE HYDROCHLORIDE,11.25,,,165,11
00591,5695,MINOCYCLINE HYDROCHLORIDE,100,,,2064,60
00536,4092,BENZOYL PEROXIDE,100,,,65925,1514
00264,7635,"DEXTROSE, SODIUM CHLORIDE, AND POTASSIUM CHLORIDE",5; .45; .15,,,671083,120
00904,2011,ASPIRIN,325,,,1291874,19432
00054,3545,MEPERIDINE HYDROCHLORIDE,50,CII,,360942,3614
00591,5694,MINOCYCLINE HYDROCHLORIDE,50,,,1601,40
00884,2592,SALICYLIC ACID,170,,,1020,13
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,1083599,348
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,1083599,348
00591,5708,CLINDAMYCIN HYDROCHLORIDE,150,,,2159,47
00054,8179,DEXAMETHASONE,0.5,,,48398,800
00264,7865,SODIUM CHLORIDE AND POTASSIUM CHLORIDE,.9; .15,,,336e3,54
