Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00527,1344,LEVOTHYROXINE SODIUM,0.088,,,2355454,72396
51672,4074,HYDROCORTISONE BUTYRATE,1,,,1696946.322,44678
64679,0936,FAMOTIDINE,20,,,8312661.807,177627
00527,1638,LEVOTHYROXINE SODIUM,0.137,,,542138,16416
00555,9050,DESOGESTREL/ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL,NA,,,6073483.76,157276
63323,0165,DEXAMETHASONE SODIUM PHOSPHATE,4,,,1910453.037,68853
63323,0165,DEXAMETHASONE SODIUM PHOSPHATE,4,,,1910453.037,68853
60505,0753,CEFTRIAXONE,2,,,74967.118,5548
63304,0535,LISINOPRIL,40,,,1226418,34802
00135,0194,NICOTINE,21,,,859820.622,38730
00378,3545,MIRTAZAPINE,45,,,1740596.006,57692
00456,2010,ESCITALOPRAM OXALATE,10,,,58032112.942,1789931
51079,0255,METOPROLOL TARTRATE,25,,,230727.75,5034
00093,7247,LAMOTRIGINE,150,,,3711899.7,70083
99207,0525,FLUOCINONIDE,1,,,810514,10234
00832,1081,BENZTROPINE MESYLATE,1,,,18737507,362634
00310,0283,QUETIAPINE FUMARATE,300,,,5258716.722,120817
00173,0524,SUMATRIPTAN,5,,,63386.8,10085
00378,0772,VERAPAMIL HYDROCHLORIDE,120,,,905755,17903
54092,0476,MESALAMINE,1.2,,,863409,10657
00904,1057,BENZTROPINE MESYLATE,2,,,345629,7292
00603,2116,ALLOPURINOL,300,,,2700918.78,77689
00378,2610,AMITRIPTYLINE HYDROCHLORIDE,10,,,6823534.4,143041
17478,0284,GENTAMICIN SULFATE,3,,,158071.45,44124
00456,0461,"THYROID, PORCINE",120,,,136890,3495
65597,0113,AMLODIPINE BESYLATE AND OLMESARTAN MEDOXOMIL,10; 40,,,396266,12258
00409,6660,SODIUM CHLORIDE,5.84,,,697014.2,1423
62756,0798,DIVALPROEX SODIUM,500,,,3134942,42530
00781,1393,HALOPERIDOL,2,,,1310942.03,23248
00781,2325,INDOMETHACIN,25,,,222481,3646
67253,0183,AMPICILLIN,50,,,611889.4,3117
00143,2112,DOXYCYCLINE HYCLATE,100,,,2348870.72,96049
49502,0501,EPINEPHRINE,0.15,,,359077.2,113652
00185,0072,LOVASTATIN,20,,,2625107,78734
50458,0593,RISPERIDONE,2,,,4880026.002,111833
00472,1738,MICONAZOLE NITRATE,200,,,1923063,9924
00054,4581,MERCAPTOPURINE,50,,,1116922.36,27519
59762,3742,MEDROXYPROGESTERONE ACETATE,10,,,1426227.78,77791
00049,4940,SERTRALINE HYDROCHLORIDE,20,,,70619,825
00781,5317,ZOLPIDEM TARTRATE,5,CIV,,847790.54,44047
00338,0553,SODIUM CHLORIDE,900,,,42785811.74,50546
00093,2203,METOCLOPRAMIDE,10,,,17800136.626,260484
00093,0350,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 60,CIII,YES,6810631,93080
00168,0003,TRIAMCINOLONE ACETONIDE,0.25,,,7571548.34,139901
00703,9402,TOBRAMYCIN,40,,,436819.715,9727
00173,0697,FLUTICASONE PROPIONATE AND SALMETEROL,50; 500,,,43759558.61,710021
00002,4456,OLANZAPINE,20,,,2222182,64086
00591,0737,OXYCODONE AND ACETAMINOPHEN,5; 500,CII,YES,106821,2825
65862,0219,CEFDINIR,250,,,439515,5884
62037,0826,NAPROXEN SODIUM,500,,,264671,5819
00228,2597,INDAPAMIDE,1.25,,,68138,1853
63868,0360,BISACODYL,10,,,40330,1191
00228,2077,TEMAZEPAM,30,CIV,,12073267,422620
00037,0442,FELBAMATE,600,,,9290692.75,21852
00067,6117,LORATADINE,10,,,8541,284
00409,2552,HYDROMORPHONE HYDROCHLORIDE,1,CII,YES,12473,1634
00185,0117,LABETALOL HCL,200,,,9487377.222,112102
00006,0543,SIMVASTATIN,80,,,681027,17055
00172,5411,FLUCONAZOLE,100,,,1417077.748,110356
51672,1270,DESOXIMETASONE,2.5,,,6019596.692,119851
00093,7316,DESMOPRESSIN ACETATE,0.1,,,1335211,24398
00527,1383,CLINDAMYCIN HYDROCHLORIDE,300,,,63523,2129
50458,0550,PALIPERIDONE,3,,,4417719.478,140141
51672,1290,HYDROCORTISONE VALERATE,2,,,9642852.732,221628
00186,1092,METOPROLOL SUCCINATE,100,,,3952053,95614
57664,0247,CARVEDILOL,25,,,304066,4916
00781,1655,PENICILLIN V POTASIUM,500,,,10356060.8,341060
00517,4201,HYDROXYZINE HYDROCHLORIDE,25,,,7898.642,2483
00487,9904,ALBUTEROL SULFATE,1.5,,,20631752.42,139782
00378,0216,FUROSEMIDE,40,,,44090338,1003967
00056,0169,WARFARIN SODIUM,1,,,638793,12911
00049,3990,ZIPRASIDONE HYDROCHLORIDE,80,,,39304356.356,702365
37000,0455,OMEPRAZOLE MAGNESIUM,20.6,,,116305899.06,3075720
00591,3591,DRONABINOL,2.5,CIII,,229203,3947
24208,0457,DICLOFENAC SODIUM,1,,,19442,3837
00527,1341,LEVOTHYROXINE SODIUM,0.025,,,5670432,170395
00409,9093,FENTANYL CITRATE,50,CII,YES,125218.62,21072
00409,9093,FENTANYL CITRATE,50,CII,YES,125218.62,21072
00591,0348,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,251489.5,8547
00168,0288,HYDROCORTISONE,25,,,1677313.466,22269
00378,1020,NICARDIPINE HYDROCHLORIDE,20,,,125149.5,1387
00074,5182,LEVOTHYROXINE SODIUM,75,,,2930153.655,91113
00378,5617,LEVETIRACETAM,750,,,627525,7450
00603,3741,FUROSEMIDE,80,,,1838191.4,37942
00591,5513,CARISOPRODOL,350,CIV,,23415870.26,317025
00555,9064,ETHYNODIOL DIACETATE AND ETHINYL ESTRADIOL,NA,,,347600.6,10095
00054,0228,MELOXICAM,7.5,,,100876,773
00338,0048,SODIUM CHLORIDE,900,,,227264056.396,71364
00206,8854,PIPERACILLIN SODIUM AND TAZOBACTAM SODIUM,.375; 3,,,193952.415,15007
65862,0013,SERTRALINE HYDROCHLORIDE,100,,,1475759,38224
00781,3032,AMPICILLIN SODIUM AND SULBACTAM SODIUM,1; .5,,,7141.5,1532
00093,2277,AMOXICILLIN AND CLAVULANATE POTASSIUM,200; 28.5,,,5429083.598,50060
55111,0531,DIVALPROEX SODIUM,500,,,316179,4127
00228,2031,ALPRAZOLAM,1,CIV,,35400184.444,488982
00409,3796,KETOROLAC TROMETHAMINE,60,,,255821.576,73321
63304,0537,LISINOPRIL AND HYDROCHLOROTHIAZIDE,20; 12.5,,,444347,11470
00002,3235,DULOXETINE HYDROCHLORIDE,20,,,6289345.34,130140
00168,0381,PREDNICARBATE,1,,,422200,8637
00378,0147,INDOMETHACIN,50,,,4966303,98279
51645,0716,ASPIRIN,325,,,4085,134
00074,7126,DIVALPROEX SODIUM,500,,,134940900.522,1855842
00054,4728,PREDNISONE,5,,,4217525.5,95287
00527,1351,LEVOTHYROXINE SODIUM,0.2,,,2141433,64665
00113,0105,ACETAMINOPHEN,160,,,476614.034,3114
00168,0080,HYDROCORTISONE,25,,,20671077.734,478930
60505,2653,TRAZODONE HYDROCHLORIDE,50,,,12881377.416,323335
58281,0562,BACLOFEN,0.05,,,1415.7,78
00054,8181,DEXAMETHASONE,1.5,,,1651,35
67781,0251,THEOPHYLLINE ANHYDROUS,400,,,249151,6382
00555,0926,WARFARIN SODIUM,6,,,1715007,64229
59676,0570,ETRAVIRINE,100,,,2536360,21754
00113,0416,ASPIRIN,325,,,172701,4610
00409,7926,DEXTROSE MONOHYDRATE AND SODIUM CHLORIDE,5; .45,,,7871440.6,2333
00378,0618,THIORIDAZINE HYDROCHLORIDE,100,,,1796821,21401
00065,0275,BRINZOLAMIDE,10,,,424622,39075
00002,7511,INSULIN LISPRO,100,,,1964112.4,84432
51079,0454,SIMVASTATIN,10,,,6488,285
00406,8515,OXYCODONE HYDROCHLORIDE,15,CII,YES,15191534.4,134300
37000,0019,BISMUTH SUBSALICYLATE,1050,,,82851,162
49348,0633,PSYLLIUM HUSK,520,,,170718,1517
53746,0188,NAPROXEN,250,,,457753,9290
51672,4032,WARFARIN SODIUM,5,,,8290385.248,212998
62037,0600,DILTIAZEM HYDROCHLORIDE,300,,,869843,26952
00591,0780,SUCRALFATE,1,,,7493277.194,80247
00378,1053,ENALAPRIL MALEATE,10,,,6316441.76,154814
00591,0860,LISINOPRIL AND HYDROCHLOROTHIAZIDE,10; 12.5,,,1557441.722,48562
59148,0008,ARIPIPRAZOLE,10,,,31216557.544,945806
00591,0845,GLIPIZIDE,10,,,10888646,228421
59762,5024,GABAPENTIN,800,,,5142311.872,54229
59572,0425,LENALIDOMIDE,25,,,57709,2677
68382,0067,SIMVASTATIN,20,,,1967651.4,61864
15054,1040,MECASERMIN,40,,,51759.1,3074
45802,0054,TRIAMCINOLONE ACETONIDE,0.25,,,1049670.977,24531
50458,0330,RISPERIDONE,3,,,26340709.588,573780
59762,3718,TRIAZOLAM,0.25,CIV,,4584122.714,193248
63323,0047,HEPARIN SODIUM,5000,,,357605.56,22789
63304,0166,SERTRALINE HYDROCHLORIDE,100,,,1503715.046,39105
55111,0343,CITALOPRAM HYDROBROMIDE,20,,,10835549.08,325457
00603,5781,SULFAMETHOXAZOLE AND TRIMETHOPRIM,800; 160,,,7475141.24,374877
49348,0042,ACETAMINOPHEN,500,,,3281163,31444
00228,2530,NIFEDIPINE,20,,,763236,10885
00185,5600,METOLAZONE,10,,,118637.7,3314
59417,0107,LISDEXAMFETAMINE DIMESYLATE,70,CII,,8938778,290757
00832,1216,WARFARIN SODIUM,5,,,884297,28216
67253,0901,ALPRAZOLAM,0.5,CIV,,472484,8198
54458,0999,LISINOPRIL,2.5,,,295004,8663
59746,0384,TERAZOSIN HYDROCHLORIDE,2,,,55381,1383
60505,0260,METFORMIN HYDROCHLORIDE,500,,,6561377.16,85193
00904,5116,ACETAMINOPHEN,160,,,1368486,9247
63304,0726,CLARITHROMYCIN,500,,,2617866.2,122387
24385,0518,LORATADINE,10,,,78989,2728
63459,0504,FENTANYL CITRATE,400,CII,YES,29071,417
00536,1875,PSYLLIUM HUSKS,3.4,,,7986300.08,20095
00245,0041,POTASSIUM CHLORIDE,750,,,16049196,328259
00093,3145,CEPHALEXIN,250,,,5072714.52,166431
00093,0050,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 15,CIII,YES,588672,18854
49884,0406,METOPROLOL SUCCINATE,100,,,5185251,140097
00228,2497,NIFEDIPINE,10,,,3857362.652,54577
00781,1223,METOPROLOL TARTRATE,50,,,14483656.866,259885
65862,0074,CITALOPRAM HYDROBROMIDE,10,,,142310,603
49884,0257,MINOXIDIL,10,,,485190,8688
68546,0229,RASAGILINE MESYLATE,1,,,58600,1932
65862,0063,METOPROLOL TARTRATE,50,,,1773514,32788
53014,0548,HYDROCODONE POLISTIREX AND CHLORPHENIRAMINE POLISTIREX,10; 8,CII,YES,46861730.055,346227
00409,3401,GENTAMICIN SULFATE,10,,,327.999,20
45802,0061,"BACITRACIN, NEOMYCIN, POLYMYXIN B",400; 3.5; 5000,,,202298.21,7198
00049,3160,VORICONAZOLE,40,,,255386.132,2485
00603,0209,MAGNESIUM OXIDE,400,,,1955279,35663
00555,0779,MEDROXYPROGESTERONE ACETATE,10,,,2914069.298,168101
00603,5167,PHENOBARBITAL,64.8,CIV,,18081115,278909
00006,0952,LOSARTAN POTASSIUM,50,,,14284832.96,376091
00172,3925,DIAZEPAM,2,CIV,,7186344.98,130376
00378,3007,CAPTOPRIL,12.5,,,297967.43,5662
17478,0070,ERYTHROMYCIN,5,,,6328.0599999999995,1748
49614,0332,MAGNESIUM HYDROXIDE,1200,,,290902,748
00574,7112,MORPHINE SULFATE,10,CII,YES,2506,125
00067,6070,LORATADINE,10,,,2511761.02,81298
00093,7256,GLIMEPIRIDE,4,,,4919429.8,100799
00472,1255,IBUPROFEN,100,,,805118,5375
61703,0309,VINCRISTINE SULFATE,1,,,22496.746,13063
61703,0309,VINCRISTINE SULFATE,1,,,22496.746,13063
00378,2685,AMITRIPTYLINE HYDROCHLORIDE,100,,,3426464.72,89446
64679,0924,ENALAPRIL MALEATE,5,,,6197126.172,145650
16252,0509,SIMVASTATIN,80,,,175293,5648
17478,0711,LIDOCAINE HYDROCHLORIDE,20,,,1284500.594,33044
00536,3756,DOCUSATE SODIUM,100,,,44263890.65,629105
00093,7153,SIMVASTATIN,10,,,4587743,144007
00169,5174,ESTRADIOL AND NORETHINDRONE ACETATE,1; .5,,,316047.2,9936
00173,0594,LAMOTRIGINE,NA,,,117230.219,39191
59011,0264,MORPHINE SULFATE,200,CII,YES,16410,95
00093,5171,ALENDRONATE SODIUM,70,,,1234099.892,290766
00472,5242,PERMETHRIN,1,,,21998524.844,300157
00527,1345,LEVOTHYROXINE SODIUM,0.1,,,8138166.5,244237
00555,9027,NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL,1.5; 30,,,121840.68,4599
00093,3165,MINOCYCLINE HYDROCHLORIDE,50,,,957971.556,19754
51079,0801,METOPROLOL TARTRATE,50,,,192965.8,4103
00259,4126,NAFTIFINE HYDROCHLORIDE,10,,,3467292,68365
00555,0831,WARFARIN SODIUM,1,,,6588530.2,143265
00002,4117,OLANZAPINE,10,,,25371406.23,643724
68382,0024,ATENOLOL,100,,,935493.2,25641
62756,0184,OXCARBAZEPINE,300,,,12111197.44,154059
64679,0701,CEFTRIAXONE,250,,,36727.12,16261
00338,5003,CEFTRIAXONE SODIUM,2,,,454359.25,1884
66220,0729,LACTULOSE,20,,,23249916.94,23953
00378,0243,SPIRONOLACTONE,50,,,1569550.104,32770
00378,7025,LOXAPINE,25,,,235937,3659
68180,0479,SIMVASTATIN,20,,,6620148,206606
50474,0595,LEVETIRACETAM,500,,,73744233.092,732776
00168,0089,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,927575.5,20310
00378,1105,GLIPIZIDE,5,,,7485797.28,139137
00185,0940,CHOLESTYRAMINE,4,,,17257261.19,58183
00603,5338,PREDNISONE,10,,,3930503,123443
00173,0715,FLUTICASONE PROPIONATE AND SALMETEROL XINAFOATE,45; 21,,,800554.18,65559
00603,0026,ASPIRIN,81,,,42854246,1023034
00904,5415,MICONAZOLE NITRATE,NA,,,1682.88,1102
00591,5381,METHOCARBAMOL,500,,,1520179,23352
00409,1316,HEPARIN SODIUM,10000,,,25451.3,2166
51079,0890,RIFAMPIN,300,,,3963,162
00904,5165,SENNOSIDES A AND B,8.6,,,14453656.884,226343
65862,0045,LISINOPRIL AND HYDROCHLOROTHIAZIDE,20; 25,,,1449906,41340
00168,0181,HYDROCORTISONE,10,,,1369570.101,41140
68180,0568,TRANDOLAPRIL,4,,,113097,2956
00781,1077,ALPRAZOLAM,0.5,CIV,,63351888.980000004,1012891
00093,0733,METOPROLOL TARTRATE,50,,,2467973,43372
45802,0014,HYDROCORTISONE,25,,,1040344.118,13479
00591,5335,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,3899403.516,56977
00591,0488,ESTRADIOL,2,,,737756.28,20853
13668,0009,CITALOPRAM HYDROBROMIDE,10,,,773122,23365
54092,0191,MESALAMINE,500,,,6058957,32075
59762,5017,FLUCONAZOLE,150,,,312040.502,215882
65597,0106,OLMESARTAN MEDOXOMIL-HYDROCHLOROTHIAZIDE,40; 12.5,,,3298574,100472
66490,0650,DIAZEPAM,2.5,CIV,,20671.006,11476
00168,0203,CLINDAMYCIN PHOSPHATE,10,,,4825443.1,77240
00378,0218,ATENOLOL,25,,,8584000.26,220831
37205,0213,CALCIUM POLYCARBOPHIL,625,,,457107,6125
00046,1103,"ESTROGENS, CONJUGATED",0.9,,,1916223.36,58909
53489,0110,CARISOPRODOL,350,CIV,,10223377.978,135215
00378,6180,PROPRANOLOL HYDROCHLORIDE,80,,,719776,20930
00013,2651,SOMATROPIN,NA,,,40499.67,1545
51672,1296,DIFLORASONE DIACETATE,0.5,,,34050,579
29336,0302,NITROGLYCERIN,5,,,31445,959
00781,2227,THIOTHIXENE,2,,,344266.2,5562
00603,5337,PREDNISONE,5,,,3607348.6,84738
00591,5788,NORTRIPTYLINE HYDROCHLORIDE,50,,,3531261,74400
00054,3117,CALCIUM CARBONATE,1250,,,25811849.786,74142
51672,2035,MICONAZOLE NITRATE,20,,,1260431.436,28289
60793,0850,LEVOTHYROXINE SODIUM,25,,,877481,24933
68084,0155,PROMETHAZINE HYDROCHLORIDE,25,,,7694,702
00049,3430,FLUCONAZOLE,200,,,5154.5,241
00591,3468,ALBUTEROL SULFATE,1.25,,,6896482.372,54558
60505,0234,TORSEMIDE,20,,,292911,5422
64679,0949,CLARITHROMYCIN,500,,,29098.587,1435
00904,2500,CALCIUM POLYCARBOPHIL,500,,,1359480,16216
59762,5007,MISOPROSTOL,100,,,300824,5443
00904,3017,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,10; 3.5; 10000,,,25905.77,2583
00378,1811,LEVOTHYROXINE SODIUM,112,,,4425113,129528
00536,6550,WHITE PETROLATUM MINERAL OIL,150; 830,,,89261.52,20334
51672,2020,TOLNAFTATE,1,,,96290,3111
00143,1202,CORTISONE ACETATE,25,,,107407.315,2107
60505,0083,PAROXETINE HYDROCHLORIDE,20,,,20237701,590858
24385,0675,MAGNESIUM CITRATE,1.745,,,1377219,1923
50419,0453,ESTRADIOL,0.075,,,6811,1363
00173,0718,FLUTICASONE PROPIONATE,44,,,6524764.458,601700
63323,0262,HEPARIN SODIUM,5000,,,788597.24,28588
63323,0262,HEPARIN SODIUM,5000,,,788597.24,28588
00173,0547,ATOVAQUONE,750,,,603760,2349
00536,1355,BISACODYL,10,,,520764.462,25107
00781,1453,GLIPIZIDE,10,,,7513826,117016
00555,0869,WARFARIN SODIUM,2,,,5212558.22,121772
00904,1055,BENZTROPINE MESYLATE,0.5,,,174887,3496
51672,1306,ALCLOMETASONE DIPROPIONATE,0.5,,,655923.12,17044
00781,5318,ZOLPIDEM TARTRATE,10,CIV,,1670774,69773
00591,5442,PREDNISONE,10,,,14985318.338,444729
00378,0208,FUROSEMIDE,20,,,25692128.008,647305
00172,5313,CIPROFLOXACIN,750,,,252924,11866
49884,0673,CABERGOLINE,0.5,,,173898.68,17198
00641,2569,DIPYRIDAMOLE,5,,,6543.786,1085
00006,0575,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,50; 500,,,2769411,45438
51079,0991,TRAMADOL HYDROCHLORIDE,50,CIV,YES,106880,2592
00603,4992,OXYCODONE HYDROCHLORIDE,30,CII,YES,1662601,11472
00603,3856,HYDROCHLOROTHIAZIDE,25,,,28090723.356,887548
00378,2457,LORAZEPAM,1,CIV,,25679593.332,432635
10702,0010,HYDROXYZINE HYDROCHLORIDE,10,,,281645,5009
00093,8739,MEXILETINE HYDROCHLORIDE,150,,,444584.727,5444
00378,0086,CAPTOPRIL AND HYDROCHLOROTHIAZIDE,50; 25,,,139848,3203
00378,0160,METHYCLOTHIAZIDE,5,,,10022,324
00078,0407,"CARBIDOPA, LEVODOPA, AND ENTACAPONE",12.5; 50; 200,,,124252,1339
00781,5044,CEFPROZIL,500,,,101203,5129
00409,6028,MORPHINE SULFATE,5,CII,YES,1091,60
45802,0356,TROLAMINE SALICYLATE,10,,,208159.1,2431
00078,0499,TERBINAFINE HYDROCHLORIDE,125,,,12512,412
00143,1277,LITHIUM CARBONATE,450,,,9426330.022,158124
00603,2553,"BUTALBITAL, ACETAMINOPHEN, CAFFEINE, AND CODEINE PHOSPHATE",50; 325; 40; 30,CIII,YES,836889,16827
00002,3238,ATOMOXETINE HYDROCHLORIDE,18,,,5719762.052,151018
00074,0522,LOPINAVIR AND RITONAVIR,100; 25,,,467135,2959
00378,0373,HYDROXYCHLOROQUINE SULFATE,200,,,2759143.4,48308
00186,5040,ESOMEPRAZOLE MAGNESIUM,40,,,128078843.688,3779831
00409,1253,MEPERIDINE HYDROCHLORIDE,50,CII,,31182.469999999998,8084
00378,6320,VERAPAMIL HYDROCHLORIDE,120,,,446008,12069
00115,2011,ORPHENADRINE CITRATE,100,,,2896229,72132
45802,0732,ACETAMINOPHEN,120,,,353697.222,21262
59762,5016,FLUCONAZOLE,100,,,610184.5,40227
00093,7441,DIVALPROEX SODIUM,500,,,4450550.96,59813
45802,0419,AMMONIUM LACTATE,12,,,23164061.898000002,73105
58177,0311,DEXTROAMPHETAMINE SULFATE,5,CII,,348162.5,4525
00781,5060,AMOXICILLIN,500,,,40849,1632
00472,0220,CLOTRIMAZOLE,1,,,1611070.5,35613
50111,0648,FLUOXETINE,20,,,21170586.8,459815
45802,0966,ERYTHROMYCIN,20,,,97570,1879
63481,0623,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,432430,9189
00143,1241,DIGOXIN,250,,,116183,3371
60505,1321,MIDODRINE HYDROCHLORIDE,5,,,554368.222,6239
00093,0834,CLONAZEPAM,2,CIV,,26879940.088,401643
51672,1259,CLOBETASOL PROPIONATE,0.5,,,3034014.976,53999
37205,0346,LORATADINE,10,,,4533280,147393
00054,3176,DEXAMETHASONE INTENSOL,1,,,230022.638,5684
49884,0022,ISOSORBIDE DINITRATE,20,,,142148.5,1693
60505,0190,METFORMIN HYDROCHLORIDE,500,,,24823939.96,339858
00703,7021,HALOPERIDOL DECANOATE,100,,,29477.18,16318
00172,5412,FLUCONAZOLE,150,,,1213878.955,798511
00884,1706,"ALUMINUM SULFATE TETRADECAHYDRATE, CALCIUM ACETATE MONOHYDRATE",615,,,4951.2,244
00603,6240,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,3421680,49621
00781,1506,ATENOLOL,50,,,19556213.668,483628
