Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
61314,0227,TIMOLOL MALEATE,5,,,4200552.746,412929
00054,2527,LITHIUM CARBONATE,300,,,50079503.096,570255
45802,0059,NYSTATIN,100000,,,1979061.705,66039
00056,0176,WARFARIN SODIUM,2.5,,,26600614.042,821484
00228,2069,OXAZEPAM,15,CIV,,2792529.738,49474
00093,4155,AMOXICILLIN,250,,,131034338.608,885141
00555,0572,METHOTREXATE,2.5,,,3810956.148,160802
52544,0550,NORETHINDRONE AND ETHINYL ESTRADIOL TABLETS,NA,,,689913.028,10418
00093,0810,NORTRIPTYLINE HYDROCHLORIDE,10,,,2935579.293,53327
00015,3080,MITOTANE,500,,,12413.552,127
00264,1943,MULTI ELECTROLYTE CONCENTRATE,1.96; 1.17; .68; .51; .37,,,10062.704,85
00078,0126,CLOZAPINE,25,,,27844021.692,1098525
00054,4527,LITHIUM CARBONATE,300,,,16210863.628,201106
00904,3003,NEOMYCIN AND POLYMYXIN B SULFATES AND DEXAMETHASONE,3.5; 10000; 1,,,22455.025,4358
00185,0615,HYDROXYZINE PAMOATE,50,,,2181454.11,41776
51079,0745,DILTIAZEM HYDROCHLORIDE,30,,,1422914.783,18884
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,1487825.543,21806
00338,0017,DEXTROSE MONOHYDRATE,50,,,71729613.534,56791
49884,0021,ISOSORBIDE DINITRATE,10,,,10766396.748,112281
00378,0525,DILTIAZEM HYDROCHLORIDE,120,,,425611.86,6803
00378,0611,METHYLDOPA,250,,,3650630.824,50293
00093,1172,PENICILLIN V POTASSIUM,250,,,1383199.94,36838
59762,3718,TRIAZOLAM,0.25,CIV,,3920800.846,169635
00023,0506,"POLYVINYL ALCOHOL, POVIDONE",14; 6,,,787462.5,28886
00071,0535,QUINAPRIL HYDROCHLORIDE,40,,,12763833.688,317682
00054,4496,LEUCOVORIN CALCIUM,5,,,220808.264,5346
11980,0211,FLUOROMETHOLONE,1,,,226755.635,27289
00832,0303,CHLORPROMAZINE HYDROCHLORIDE,100,,,4057224.648,53994
00781,1452,GLIPIZIDE,5,,,9611447.156,161217
24208,0715,PREDNISOLONE SODIUM PHOSPHATE,10,,,216369.95,24434
00093,2268,AMOXICILLIN,250,,,8524149.974,273938
11980,0228,FLUOROMETHOLONE,2.5,,,76206.245,9451
00378,2650,AMITRIPTYLINE HYDROCHLORIDE,50,,,20619924.726,406236
00573,0160,IBUPROFEN,200,,,79674,985
00006,0952,LOSARTAN POTASSIUM,50,,,44210450.236,1055754
50111,0459,THEOPHYLLINE,300,,,12033308.116,186540
51672,1253,FLUOCINONIDE,0.5,,,4431199.2,89738
00006,0072,FINASTERIDE,5,,,8951101.266,273925
37205,0162,HYDROCORTISONE,1,,,60590.8,1428
00093,2210,SUCRALFATE,1,,,25425322.644,287703
00378,2002,THIOTHIXENE,2,,,4873560.282,83868
00172,3927,DIAZEPAM,10,CIV,,9267507,142022
00025,1831,METRONIDAZOLE,250,,,54308.351,1434
00056,0172,WARFARIN SODIUM,5,,,47182102.064,1337752
50111,0456,OXYBUTYNIN CHLORIDE,5,,,52753514.416,772577
00904,3017,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,10; 3.5; 10000,,,272994.38,26373
00185,0064,CLONAZEPAM,1,CIV,,4727071.526,81094
00472,0735,MICONAZOLE NITRATE,20,,,35026.3,941
00025,1942,METRONIDAZOLE,375,,,775996.712,48919
50458,0295,ITRACONAZOLE,10,,,4155862.2,12901
00007,4890,ROPINIROLE,0.25,,,1802490.41,14198
00069,5420,HYDROXYZINE PAMOATE,50,,,274143.704,4793
00172,2907,FUROSEMIDE,40,,,31765618.842,744726
00338,0047,SODIUM CHLORIDE,900,,,21045223,3627
00338,0047,SODIUM CHLORIDE,900,,,21045223,3627
00378,0271,DIAZEPAM,2,CIV,,4989468.744,88827
00904,1453,METRONIDAZOLE,250,,,229591.865,8307
49348,0024,PSEUDOEPHEDRINE HCL,30,,,338234.074,6253
00006,0573,INDINAVIR SULFATE,400,,,62991161.694,361738
00378,4003,ALPRAZOLAM,0.5,CIV,,4222024.164,71136
00173,0479,SUMATRIPTAN SUCCINATE,6,,,58392.446,40331
60432,0466,DEXAMETHASONE,0.5,,,1152536.088,10473
00003,0249,HALCINONIDE,1,,,301360.454,5366
00245,0040,POTASSIUM CHLORIDE,600,,,22609174.522,330465
00078,0127,CLOZAPINE,100,,,113556058.94,2662211
49884,0087,DEXAMETHASONE,4,,,1867428.083,53831
00085,0539,INTERFERON ALFA-2B,NA,,,2077,601
00472,0155,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,1278984.76,41939
00003,0293,TRIAMCINOLONE ACETONIDE,40,,,202815.12099999998,5686
00781,1488,AMITRIPTYLINE HYDROCHLORIDE,50,,,7781833.386,157978
00777,3105,FLUOXETINE HYDROCHLORIDE,20,,,215188632.326,4935944
50844,0190,DIPHENHYDRAMINE HCL,25,,,910859,24519
00228,3004,CLONAZEPAM,1,CIV,,17413053.128,283821
00713,0165,ACETAMINOPHEN,650,,,229217,23719
00093,4150,AMOXICILLIN,125,,,73515942.79,527872
00185,0939,CHOLESTYRAMINE LIGHT,4,,,5594167.646,23322
00781,1486,AMITRIPTYLINE HYDROCHLORIDE,10,,,5802610.866,121206
00228,2039,ALPRAZOLAM,2,CIV,,1216964.373,17623
00228,2540,CARBIDOPA AND LEVODOPA,25; 250,,,2787327.144,31591
00472,0337,HYDROCORTISONE,25,,,1949043.37,60928
51079,0417,LORAZEPAM,0.5,CIV,,3229119.332,85950
00093,4125,PENICILLIN V POTASSIUM,125,,,7198172,43256
00904,0644,NITROGLYCERIN,6.5,,,892013.94,11884
00074,5681,VALPROIC ACID,250,,,3023453.504,18498
60432,0537,NYSTATIN,100000,,,36914164.426,362679
00904,1055,BENZTROPINE MESYLATE,0.5,,,1421099.64,29235
00264,1800,SODIUM CHLORIDE,9,,,54770850.22,58434
00603,1450,"VITAMIN A PALMITATE AND ASCORBIC ACID AND CHOLECALCIFEROL AND .ALPHA.-TOCOPHEROL ACETATE, DL- AND THIAMINE HYDROCHLORIDE AND RIBOFLAVIN AND NIACINAMIDE AND PYRIDOXINE HYDROCHLORIDE AND CYANOCOBALAMIN AND SODIUM FLUORIDE",1500; 35; 400; 5; .5; .6; 8; .4; 2; .5,,,154584,3060
00998,0630,"NEOMYCIN SULFATE, POLYMYXIN B SULFATE AND DEXAMETHASONE",3.5; 10000; 1,,,43279.105,8073
00025,1461,MISOPROSTOL,200,,,21621249.864,282564
00006,0207,LISINOPRIL,20,,,16087152.218,426770
00093,0109,CARBAMAZEPINE,200,,,88327249.69,821760
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,10416861.93,222191
00781,1047,PERPHENAZINE,4,,,4411238.136,72424
61314,0203,PILOCARPINE HYDROCHLORIDE,10,,,107956.315,7024
00536,1355,BISACODYL,10,,,853077.343,51954
00378,2410,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,464761.2,7123
00904,2666,GLYCERIN,1.3,,,18481,1061
00085,0370,MOMETASONE FUROATE,1,,,7223574.206,180630
49348,0080,"ACTEAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",650; 20; 400; 10,,,38079,632
50111,0328,HYDRALAZINE HYDROCHLORIDE,50,,,6357423.976,64580
00025,1891,VERAPAMIL HYDROCHLORIDE,240,,,2117025.764,51404
00172,3926,DIAZEPAM,5,CIV,,10618427.42,185359
00009,7529,IRINOTECAN HYDROCHLORIDE,20,,,34667.7,4556
17478,0290,TOBRAMYCIN,3,,,17364,3263
00555,0483,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,5; 50,,,1361314.744,38768
00781,2226,THIOTHIXENE,1,,,702226.994,13067
00378,1101,PRAZOSIN HYDROCHLORIDE,1,,,2703183.8,40045
00168,0020,HYDROCORTISONE,10,,,3131010.452,68920
00378,2100,LOPERAMIDE HYDROCHLORIDE,2,,,9439313.478,187793
00264,7645,"DEXTROSE, SODIUM CHLORIDE, AND POTASSIUM CHLORIDE",5; .2; .15,,,267014,36
00641,1495,PROMETHAZINE HYDROCHLORIDE,25,,,695865.4079999999,80741
00054,4596,MEPERIDINE HYDROCHLORIDE,100,CII,,71017.647,1126
00781,1966,FUROSEMIDE,40,,,29277199.996,682968
00093,0294,CARBIDOPA AND LEVODOPA,25; 250,,,9286914.397,100738
00039,0060,FUROSEMIDE,40,,,6973638.03,150913
00904,7651,"ACETAMINOPHEN, DIPHENHYDRAMINE HYDROCHLORIDE",500; 25,,,10715,279
00093,4175,CEPHALEXIN,125,,,21750454.21,127345
00781,1036,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,9257386.871,125770
00093,3107,AMOXICILLIN,250,,,8993653.552,319757
00781,1764,IMIPRAMINE HYDROCHLORIDE,25,,,18050150.166,291970
00378,0277,CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE,10; 27.98,CIV,,3618708.052,56710
00378,3007,CAPTOPRIL,12.5,,,13972158.208,223474
00093,0149,NAPROXEN,500,,,30092123.798,589606
00049,3440,FLUCONAZOLE,350,,,4287537.76,109892
00009,0870,CLINDAMYCIN PHOSPHATE,150,,,22567.404,991
00641,1397,CHLORPROMAZINE HYDROCHLORIDE,25,,,19093.214,2554
00904,0643,NITROGLYCERIN,2.5,,,719198.77,9675
00172,2089,HYDROCHLOROTHIAZIDE,50,,,5856747.8379999995,161166
00168,0151,DESOXIMETASONE,2.5,,,840,13
00007,4894,ROPINIROLE,5,,,44786.1,467
00245,0041,POTASSIUM CHLORIDE,750,,,58713058.528,959616
00904,7809,CYCLOBENZAPRINE HYDROCHLORIDE,10,,,825234.888,18709
00536,3233,ACETAMINOPHEN,80,,,517111,10801
50111,0471,PROPRANOLOL HYDROCHLORIDE,80,,,1319160.278,16480
00049,3500,FLUCONAZOLE,150,,,1297585.754,698368
00378,5105,PROCHLORPERAZINE MALEATE,5,,,456538.278,13980
00536,0825,GUAIFENESIN,100,,,16879416.412,79763
00168,0058,FLUOCINOLONE ACETONIDE,0.1,,,1325038.44,25485
00067,0005,SENNOSIDES,15,,,270,14
24385,0274,HYDROCORTISONE,1,,,205287.614,5727
00085,3315,NITROGLYCERIN,60,,,3172667.024,105767
00904,3379,SULINDAC,200,,,250680.81,4251
00009,7376,MEDROXYPROGESTERONE ACETATE,150,,,120265.203,115004
00228,2348,PROPYLTHIOURACIL,50,,,6746098.654,57008
49884,0111,ALPRAZOLAM,0.5,CIV,,149929,2312
00172,4097,BACLOFEN,20,,,14438851.816,124854
00536,0590,DOCUSATE SODIUM,50,,,7366568.3780000005,16913
51672,1269,BETAMETHASONE VALERATE,1,,,733557.059,18081
37205,0780,"ALUMINUM HYDROXIDE, MAGNESIUM CARBONATE",160; 105,,,6214,68
60951,0602,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,24587424.958,505311
49884,0289,MEGESTROL ACETATE,20,,,782331.514,13279
00054,8724,PREDNISONE,5,,,856798.215,29560
00228,2076,TEMAZEPAM,15,CIV,,3653629.124,124575
00781,2201,TEMAZEPAM,15,CIV,,2818069.352,108564
00603,5165,PHENOBARBITAL,16.2,CIV,,2197815.684,24939
55513,0546,FILGRASTIM,480,,,140884.44,11846
00049,3420,FLUCONAZOLE,100,,,8055156.388,431752
00472,0882,HYDORCORTISONE AND ACETIC ACID,1.1; 2.41,,,542839.34,53469
00338,0049,SODIUM CHLORIDE,9,,,180413997.202,146104
00904,0201,AMITRIPTYLINE HYDROCHLORIDE,25,,,1559938.696,33607
00088,1203,DOLASETRON MESYLATE,100,,,2354.013,357
00078,0241,CYCLOSPORINE,100,,,6552477.46,79779
00054,4595,MEPERIDINE HYDROCHLORIDE,50,CII,,283522.375,6456
00074,1564,VALPROATE SODIUM,100,,,1690,17
00003,2570,AZTREONAM,2,,,17632.108,924
00536,3597,DIPHENHYDRAMINE HCL,25,,,725675.06,11359
00093,0264,FLUOCINONIDE,0.5,,,6600129.57,115619
00781,2855,RANITIDINE HYDROCHLORIDE,150,,,4115731.1,89092
24385,0396,MAGNESIUM HYDROXIDE,1200,,,1307097,3528
60432,0651,DOXEPIN HYDROCHLORIDE,10,,,83378,541
37205,0960,GUAIFENESIN,100,,,148510.095,845
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,121919600.566,3589706
00172,4366,LABETALOL HYDROCHLORIDE,300,,,18222,224
00536,1002,TETRAHYDROZOLINE HYDROCHLORIDE,0.05,,,6489717.024,35614
00378,3005,THIOTHIXENE,5,,,8807417.052,143315
00093,0129,ESTAZOLAM,1,CIV,,319631.318,10610
00264,7800,SODIUM CHLORIDE,0.9,,,95771763.17,43327
00264,7800,SODIUM CHLORIDE,0.9,,,95771763.17,43327
00904,5017,POLYVINYL ALCOHOL,14,,,225136,14775
00075,2451,DESMOPRESSIN ACETATE,4,,,88899.66,5333
00054,3188,DIAZEPAM,5,CIV,,10583510.012,48212
00573,1238,"ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HCL",325; 2; 5,,,5968,210
00781,1032,TRIFLUOPERAZINE HYDROCHLORIDE,2,,,6299504.436,107684
49348,0622,POVIDONE-IODINE,100,,,159003.2,390
00781,2865,RANITIDINE HYDROCHLORIDE,300,,,192571.55299999999,5411
00039,0051,GLYBURIDE,2.5,,,1002387.072,21921
00029,1526,MUPIROCIN CALCIUM,20,,,77172.86,7603
00904,2013,ASPIRIN,325,,,6702455,137833
00781,1046,PERPHENAZINE,2,,,3773201.672,70812
60758,0119,PREDNISOLONE ACETATE,10,,,95459.595,10635
00054,4728,PREDNISONE,5,,,7243086.584,159567
52544,0552,NORETHINDRONE AND ETHINYL ESTRADIOL,NA,,,6859786.684,176358
08880,9505,SILVER SULFADIAZINE,10,,,19300623.847,165852
00093,2158,TRIMETHOPRIM,100,,,975936.308,28345
00228,2550,DICLOFENAC SODIUM,50,,,4847856.966,76985
00228,2497,NIFEDIPINE,10,,,6167545.698,90547
00641,2460,HEPARIN SODIUM,5000,,,969300.832,40896
00172,2083,HYDROCHLOROTHIAZIDE,25,,,19114059.3,564181
00378,0531,SULINDAC,200,,,2017583.054,34464
49884,0258,METAPROTERENOL SULFATE,10,,,92475.83,1043
00054,3721,PREDNISONE INTENSOL,5,,,147140.2,2832
50844,0175,ACETAMINOPHEN,500,,,2148032,21894
00056,0170,WARFARIN SODIUM,2,,,28966427.09,783888
00781,1078,ATENOLOL,25,,,21757455.886,564238
00781,1762,IMIPRAMINE HYDROCHLORIDE,10,,,7129889.626,103326
00781,1818,FUROSEMIDE,20,,,11280036.832,282409
00536,2470,MAGNESIUM HYDROXIDE,1200,,,9468896.54,19518
00002,4116,OLANZAPINE,7.5,,,14501525.098,336929
59528,4456,MINERAL/VITAMIN SUPPLEMENT,66; 40; 20; 10; 10; 1.7; 1.5; 1; .3; .006,,,755251.352,16971
49348,0839,GLYCERIN,995,,,42720,104
00025,2742,DISOPYRAMIDE PHOSPHATE,150,,,1009633.889,12326
00781,1883,RANITIDINE HYDROCHLORIDE,150,,,41743227.566,871885
00054,4741,PREDNISONE,1,,,11077036.286,112062
00093,0263,FLUOCINONIDE,0.5,,,446078.49,8436
00054,4181,DEXAMETHASONE,1,,,273908.498,6609
50111,0434,TRAZODONE HYDROCHLORIDE,100,,,13825561.06,295760
00904,1982,ACETAMINOPHEN,325,,,5414976,61184
00009,0626,MEDROXYPROGESTERONE ACETATE,400,,,37634.669,11775
00378,1171,NADOLOL,40,,,2112572.588,54207
00071,0805,GABAPENTIN,300,,,132739928.752,1147160
00781,1491,AMITRIPTYLINE HYDROCHLORIDE,150,,,437840.718,13408
51672,4011,CLOMIPRAMINE HYDROCHLORIDE,25,,,363273.404,5670
00007,4892,ROPINIROLE,1,,,1282493.48,12958
00187,0650,METHOXSALEN,10,,,122474.416,3121
00603,3508,POTASSIUM BICARBONATE AND POTASSIUM CHLORIDE EFFERVESCENT TABLETS FOR ORAL SOLUTION,1.25; 1.5; .7,,,21102.12,462
00093,3125,DICLOXACILLIN SODIUM,500,,,2215938.514,60515
00378,1049,DOXEPIN HYDROCHLORIDE,10,,,4294406.382,81339
00187,3010,PYRIDOSTIGMINE BROMIDE,60,,,6283602.436,44041
00378,6410,DOXEPIN HYDROCHLORIDE,100,,,6263473.362,134765
00378,0231,ATENOLOL,50,,,26977950.304,651115
00087,6633,DIDANOSINE,10,,,9737188.2,22759
00603,4975,OXYBUTYNIN CHLORIDE,5,,,4307758.28,65028
60758,0908,"POLYMYXIN B SULFATE, TRIMETHOPRIM SULFATE",10000; 1,,,87040.275,8788
17478,0291,CROMOLYN SODIUM,40,,,31762.04,3094
00781,1181,NADOLOL,20,,,12430.19,321
00781,1228,METOPROLOL TARTRATE,100,,,2165874.234,34687
00085,0854,MOMETASONE FUROATE,1,,,4018283.752,74875
00071,0157,ATORVASTATIN CALCIUM,40,,,5634594.236,155588
00781,2227,THIOTHIXENE,2,,,1840898.126,31937
00378,0616,THIORIDAZINE HYDROCHLORIDE,50,,,18238809.09,270980
59762,3740,MEDROXYPROGESTERONE ACETATE,2.5,,,8435526.202,211529
00904,1086,DIPYRIDAMOLE,25,,,149852,1836
00172,3925,DIAZEPAM,2,CIV,,2284920.107,38567
00185,0799,RIFAMPIN,300,,,1143819.26,24815
00143,1290,METHOCARBAMOL,500,,,908384.883,17473
00173,0518,WATER,NA,,,7821501.6,2794
49348,0530,MICONAZOLE NITRATE,2,,,472450.402,10320
00406,0358,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,7.5; 500,CII,YES,1385533,34761
00472,3901,FLUOCINONIDE,0.5,,,118570,1976
00603,4998,OXYCODONE HYDROCHLORIDE AND ACETAMINOPHEN,5; 325,CII,YES,1921963.763,37859
00093,3195,KETOPROFEN,75,,,2868458.867,42718
00378,1650,NITROFURANTOIN (MACROCRYSTALS),50,,,955166.008,24387
00781,1223,METOPROLOL TARTRATE,50,,,8060076.399999999,159393
00054,4550,METHOTREXATE SODIUM,2.5,,,288710.752,13221
00264,2304,ACETIC ACID,0.25,,,8805164,5775
00054,3532,LORAZEPAM,2,CIV,,971265.836,29582
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,1249671,17785
00555,0285,DIPYRIDAMOLE,50,,,10865189.6,132088
37205,0970,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN",20; 200,,,981530.764,5071
00472,1030,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,5; 1.5,CII,YES,4843125.38,29214
51672,4023,ACETAZOLAMIDE,250,,,650867.726,9781
51672,1272,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,384806.93,14939
00597,0052,BISACODYL,10,,,5180,306
00054,4301,FUROSEMIDE,80,,,8033631.18,187525
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,7282131,3853
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,7282131,3853
00781,1034,TRIFLUOPERAZINE HYDROCHLORIDE,5,,,10817226.379,167271
00615,3574,FLUPHENAZINE HYDROCHLORIDE,10,,,47640,884
00603,1378,LACTULOSE,10,,,16063102.162,20199
00009,3169,ALPROSTADIL,500,,,647,174
00025,2752,DISOPYRAMIDE PHOSPHATE,100,,,281561.7,2945
59762,3719,ALPRAZOLAM,0.25,CIV,,25434263.666,467293
00536,5005,OXYMETAZOLINE HYDROCHLORIDE,0.05,,,38086,1541
00169,1837,HUMAN INSULIN,100,,,18098499.042,1030743
00781,2074,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,37.5; 25,,,4091880.704,116249
00054,3556,METHADONE HYDROCHLORIDE,10,CII,,752128.89,1893
50111,0482,THEOPHYLLINE,200,,,9495688.58,140798
00641,1410,DIGOXIN,0.25,,,1491,113
00603,2338,ACETAMINOPHEN AND CODEINE PHOSPHATE,30; 300,CIII,YES,2554378.074,72971
00006,3519,DORZOLAMIDE HYDROCHLORIDE,20,,,6344954.928,779584
00228,2027,ALPRAZOLAM,0.25,CIV,,9435038.394,194744
00536,3218,ACETAMINOPHEN,500,,,4928937,52810
00023,8335,TAZAROTENE,0.5,,,350865.1,6427
00781,1089,ALPRAZOLAM,2,CIV,,889886.114,12090
00228,2029,ALPRAZOLAM,0.5,CIV,,10594557.06,177322
00054,8180,DEXAMETHASONE,0.75,,,2126,70
00832,1081,BENZTROPINE MESYLATE,1,,,5363903.348,107649
00781,1446,FUROSEMIDE,80,,,4048572.88,82729
00228,2073,OXAZEPAM,30,CIV,,894436.298,14920
00054,3555,METHADONE HYDROCHLORIDE,5,CII,,1566850.01,2922
00186,1094,METOPROLOL SUCCINATE,200,,,2423791.058,67077
00469,0617,TACROLIMUS,1,,,13895099.952,80159
00069,3120,AZITHROMYCIN DIHYDRATE,200,,,11076367.197999999,697100
00615,3552,METOPROLOL TARTRATE,50,,,445423,11513
00046,1065,ECHOTHIOPHATE IODIDE,NA,,,119516.73,23104
00085,3310,NITROGLYCERIN,40,,,7525760.168,247036
58468,1983,IMIGLUCERASE,40,,,384126.245,3579
51672,1263,NYSTATIN AND TRIAMCINOLONE ACETONIDE,100000; 1,,,3898096.52,123863
00603,1786,ASCORBIC ACID AND CHOLECALCIFEROL AND SODIUM FLUORIDE AND VITAMIN A PALMITATE,1500; 35; 400; .5,,,94677,1839
00904,2821,OXYBUTYNIN CHLORIDE,5,,,2148532.682,33762
00615,1575,ISOSORBIDE DINITRATE,20,,,409902,4676
00023,7824,POLYMYXIN B SULFATE AND TRIMETHOPRIM SULFATE,100000; 1,,,888535.23,89480
00023,0798,CARBOXYMETHYLCELLULOSE SODIUM,5,,,75862,4494
49348,0599,BISACODYL,5,,,37148.025,1154
00069,2660,NIFEDIPINE,60,,,55380910.724,1469865
00068,0508,RIFAMPIN,300,,,1088609.54,25799
00172,4096,BACLOFEN,10,,,29165932.354,277236
00009,3116,CLINDAMYCIN PHOSPHATE,10,,,1127498.15,18967
00378,0208,FUROSEMIDE,20,,,65364944.372,1642012
00087,6632,DIDANOSINE,10,,,3336239.602,11069
00074,7804,POTASSIUM CHLORIDE,750,,,10873878.524,191653
00172,2908,FUROSEMIDE,20,,,17563326.998,449201
00703,9416,TOBRAMYCIN,40,,,25923.21,239
00781,2202,TEMAZEPAM,30,CIV,,1828257.517,63785
00013,2150,ESTRADIOL,2,,,4911.056,4749
00039,0067,FUROSEMIDE,20,,,1943699.82,47617
00075,2450,DESMOPRESSIN ACETATE,0.1,,,535689.108,93820
00069,3051,AZITHROMYCIN DIHYDRATE,1,,,58336.409999999996,41039
24208,0580,GENTAMICIN SULFATE,3,,,1715625.07,272731
00007,4891,ROPINIROLE,0.5,,,403988.941,4472
00009,3449,GLYBURIDE,6,,,13358931.504,237171
00781,1079,ALPRAZOLAM,1,CIV,,8183479.88,110266
00069,3060,AZITHROMYCIN DIHYDRATE,250,,,11541840.714,1880540
00469,0657,TACROLIMUS,5,,,1955978.016,25739
00054,3294,FUROSEMIDE,10,,,23817604,245849
00054,4299,FUROSEMIDE,40,,,48875522.448,1244449
00299,5910,ADAPALENE,1,,,1745690.096,52172
00536,3313,ASPIRIN,325,,,24917727.56,524354
00228,2551,DICLOFENAC SODIUM,75,,,8452814.06,141196
00054,3185,DIAZEPAM INTENSOL,5,CIV,,258630.36,6901
00378,9104,NITROGLYCERIN,0.2,,,10111787.12,332685
00143,1260,ISONIAZID,100,,,3970,50
00603,2213,AMITRIPTYLINE HYDROCHLORIDE,25,,,5033243.443,105232
00781,1072,METHAZOLAMIDE,25,,,503624.07,7259
00074,6214,DIVALPROEX SODIUM,250,,,247871563.728,2709031
00378,6097,FLUPHENAZINE HYDROCHLORIDE,10,,,7170393.811,107903
00378,2610,AMITRIPTYLINE HYDROCHLORIDE,10,,,12502492.954,250881
00069,3140,AZITHROMYCIN DIHYDRATE,200,,,6752448.076,213663
00143,1787,"BUTALBITAL, ACETAMINOPHEN AND CAFFEINE",50; 325; 40,,,2742889.356,60213
00003,5178,PRAVASTATIN SODIUM,20,,,52349356.754,1381176
00054,4650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,48927917.48,981931
00536,3985,MECLIZINE HCL,12.5,,,284569,4528
00615,2528,IBUPROFEN,800,,,1730,20
62175,0446,"POLYETHYLENE GLYCOL 3350, SODIUM CHLORIDE, POTASSIUM CHLORIDE, SODIUM BICARBONATE, AND SODIUM SULFATE",240; 5.84; 2.98; 6.72; 22.72,,,117743183.24,29334
00006,0543,SIMVASTATIN,80,,,69467.23999999999,1981
00065,0397,CYCLOPENTOLATE HYDROCHLORIDE,20,,,11039.568,1957
