Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00378,0574,PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,4; 25,,,8038870.8,101865
49348,0169,CALCIUM CARBONATE,500,,,686329,6817
00054,4297,FUROSEMIDE,20,,,20626755.06,571537
24208,0430,NAPHAZOLINE HYDROCHLORIDE AND PHENIRAMINE MALEATE,.2675; 3.15,,,13736.3,303
00054,4595,MEPERIDINE HYDROCHLORIDE,50,CII,,53219,1241
00173,0447,ONDANSETRON HYDROCHLORIDE,8,,,735195,34839
00009,3073,METHYLPREDNISOLONE ACETATE,40,,,4641,3092
00009,3073,METHYLPREDNISOLONE ACETATE,40,,,4641,3092
00065,0665,APRACLONIDINE,5,,,1317534.1,225210
00228,2538,CARBIDOPA AND LEVODOPA,10; 100,,,1922693.1,21581
00225,0295,HYOSCYAMINE SULFATE,0.125,,,1373118,22019
00378,0541,CIMETIDINE,800,,,2830857,77310
49348,0062,SENNOSIDES,8.6,,,846445,11057
00085,0962,BETAMETHASONE DIPROPIONATE,0.5,,,1495083.002,27694
00025,1821,METRONIDAZOLE,500,,,58516,3116
00555,0484,LEUCOVORIN CALCIUM,5,,,639370,15203
00378,0317,CIMETIDINE,300,,,11774914.922,178267
00781,1396,HALOPERIDOL,5,,,6695804.8,110209
00173,0344,RANITIDINE HYDROCHLORIDE,150,,,395709423.00200003,8074373
00054,3117,CALCIUM CARBONATE,1250,,,4733085,11505
00378,0577,AMILORIDE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE,5; 50,,,1448407.002,41000
00904,3017,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,10; 3.5; 10000,,,645300.2,63015
00536,3305,ASPIRIN,325,,,1768598,28782
00172,2908,FUROSEMIDE,20,,,4107399.54,105538
00056,0174,WARFARIN SODIUM,10,,,1820892.44,57944
00536,2525,CAPSAICIN,0.025,,,187896.5,3658
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,8164,5186
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,8164,5186
00009,0760,CLINDAMYCIN PALMITATE HYDROCHLORIDE,75,,,3956512.002,17472
00781,1345,MECLIZINE HYDROCHLORIDE,12.5,,,2142179.5,36265
00573,2830,HYDROCORTISONE,10,,,2956,99
00168,0007,NYSTATIN,100000,,,760716.93,30704
00093,0810,NORTRIPTYLINE HYDROCHLORIDE,10,,,166903,2741
00781,1832,PROMETHAZINE HYDROCHLORIDE,50,,,1009945,23778
00904,0358,HYDROXYZINE HYDROCHLORIDE,25,,,2353945.24,44427
00781,1966,FUROSEMIDE,40,,,30433735.96,670512
00168,0060,FLUOCINOLONE ACETONIDE,0.25,,,1164824,14762
11980,0022,SULFACETAMIDE SODIUM AND PREDNISOLONE ACETATE,100; 2,,,1201222,166217
00378,0147,INDOMETHACIN,50,,,2667176,46179
50458,0350,RISPERIDONE,4,,,7011546,131234
49884,0289,MEGESTROL ACETATE,20,,,316637,4402
00143,3145,EPHEDRINE SULFATE,25,,,68513,848
00904,7623,HYDROCORTISONE,1,,,801920.8,20485
00049,4910,SERTRALINE HYDROCHLORIDE,100,,,45699821.828,1312702
00264,5535,METRONIDAZOLE,500,,,235724,198
00378,0210,CHLORPROPAMIDE,250,,,4161552.8,66899
00378,0028,NADOLOL,20,,,1174e3,28861
00078,0126,CLOZAPINE,25,,,25625996.98,1123694
00025,1891,VERAPAMIL HYDROCHLORIDE,240,,,11637197,280737
00591,5319,PROMETHAZINE HYDROCHLORIDE,50,,,12133,217
00093,0753,ATENOLOL,100,,,238736,6398
51672,2002,CLOTRIMAZOLE,1,,,2246894.1,76453
00093,0311,LOPERAMIDE HYDROCHLORIDE,2,,,2821535,70059
00904,7734,MICONAZOLE NITRATE,2,,,1081879.528,23311
00781,2202,TEMAZEPAM,30,CIV,,462078,15586
00378,0217,TOLAZAMIDE,250,,,597581,9524
00054,4550,METHOTREXATE SODIUM,2.5,,,146084.06,6740
00009,0064,MEDROXYPROGESTERONE ACETATE,2.5,,,8100925.858,211961
00904,1103,POVIDONE IODINE,100,,,1678355,4598
00904,2920,VERAPAMIL HYDROCHLORIDE,80,,,1252241,15472
51672,1271,DESOXIMETASONE,0.5,,,967404,23740
00904,3571,MEGESTROL ACETATE,40,,,527474,5296
00378,0715,TIMOLOL MALEATE,20,,,30253,557
00591,5513,CARISOPRODOL,350,CIV,,234852,3692
00143,1292,METHOCARBAMOL,750,,,466661,8501
00053,7680,ALBUMIN (HUMAN),25,,,47584,164
00085,0575,BETAMETHASONE DIPROPIONATE,0.5,,,3516574.002,81596
00049,3420,FLUCONAZOLE,100,,,11080691.306,518573
00603,2338,ACETAMINOPHEN AND CODEINE PHOSPHATE,30; 300,CIII,YES,8318744.3,251093
00781,1008,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,75; 50,,,4394899.78,116711
51079,0417,LORAZEPAM,0.5,CIV,,5071004.68,83598
51079,0746,DILTIAZEM HYDROCHLORIDE,60,,,1563506,14776
00378,0277,CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE,10; 27.98,CIV,,4198214,66297
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,3138767,1808
00264,7750,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, AND CALCIUM CHLORIDE",.6; .31; .03; .02,,,3138767,1808
00472,1030,HYDROCODONE BITARTRATE AND HOMATROPINE METHYLBROMIDE,5; 1.5,CII,YES,5454244.006,28669
59762,3717,TRIAZOLAM,0.125,CIV,,728572,31618
00781,1034,TRIFLUOPERAZINE HYDROCHLORIDE,5,,,18942047.202,290909
00168,0057,BETAMETHASONE DIPROPIONATE,0.5,,,321788,5088
00054,3294,FUROSEMIDE,10,,,23675843.94,240317
00046,0749,CONJUGATED ESTROGENS,25,,,990,315
00573,0170,IBUPROFEN,100,,,2355829,16469
00378,0152,CLONIDINE HYDROCHLORIDE,0.1,,,36073964.47,593784
00591,5335,TRIHEXYPHENIDYL HYDROCHLORIDE,2,,,1061581,17108
00006,3552,IMIPENEM AND CILASTATIN SODIUM,500; 500,,,145275,2137
00472,0829,FLUOCINONIDE,0.5,,,30160,496
00378,0442,PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,2; 25,,,12415423.282,173931
00169,1837,HUMAN INSULIN,100,,,18026381.274,942774
00378,0614,THIORIDAZINE HYDROCHLORIDE,25,,,25772631.522,360504
00904,0643,NITROGLYCERIN,2.5,,,1108249.76,14868
00071,0535,QUINAPRIL HYDROCHLORIDE,40,,,3792357,94739
00054,8553,METHADONE HYDROCHLORIDE,5,CII,,26709,461
49348,0233,"ACETAMINOPHEN, DIPHENHYDRAMINE HCL",500; 25,,,203443,2588
00591,5337,TRIHEXYPHENIDYL HYDROCHLORIDE,5,,,559763,9060
00074,7804,POTASSIUM CHLORIDE,750,,,8365762.2,128370
00486,1125,"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE",852; 155; 130,,,1271883,12080
24385,0429,ASPIRIN,325,,,2760249,29605
00074,6214,DIVALPROEX SODIUM,250,,,150189258.52,1418989
00378,0255,ALBUTEROL SULFATE,2,,,3344552,47407
00185,0757,SULFADIAZINE,500,,,505191.002,3114
00378,0213,CHLORTHALIDONE,50,,,828760,21985
00056,0172,WARFARIN SODIUM,5,,,48757387.602,1284507
00378,0181,ALLOPURINOL,300,,,4424988,87005
00054,8175,DEXAMETHASONE,4,,,58382,1236
00713,0223,FLUOCINOLONE ACETONIDE,0.1,,,14956,366
00456,0464,"THYROID, PORCINE",300,,,50238,811
00781,1556,ISOSORBIDE DINITRATE,10,,,32308786.3,320938
00069,2660,NIFEDIPINE,60,,,83657090.634,2233979
00228,2029,ALPRAZOLAM,0.5,CIV,,5956307.004,97664
00603,5167,PHENOBARBITAL,64.8,CIV,,4120370,62632
00054,8297,FUROSEMIDE,20,,,6097090,179005
00228,2073,OXAZEPAM,30,CIV,,711805.4,11363
00069,2670,NIFEDIPINE,90,,,32362687.008,929555
00009,0029,ALPRAZOLAM,0.25,CIV,,3449174.152,53114
00065,0660,APRACLONIDINE HYDROCHLORIDE,10,,,10758.6,1475
00085,3330,NITROGLYCERIN,120,,,2599590.84,83454
00299,5765,DESONIDE,0.5,,,5751348,59462
00378,0618,THIORIDAZINE HYDROCHLORIDE,100,,,16490208.442,231597
00536,6237,HYPROMELLOSE,4,,,17445,671
00904,2821,OXYBUTYNIN CHLORIDE,5,,,4259275.34,63266
49483,0222,NITROGLYCERIN,6.5,,,1521353,19416
00065,0246,BETAXOLOL HYDROCHLORIDE,2.8,,,3715311.94,369617
00075,2451,DESMOPRESSIN ACETATE,4,,,112221,6027
00025,1851,VERAPAMIL HYDROCHLORIDE,80,,,488972,5849
00054,8724,PREDNISONE,5,,,815955,26298
50111,0324,BETHANECHOL CHLORIDE,10,,,735764,8294
00832,0302,CHLORPROMAZINE HYDROCHLORIDE,50,,,1957556,28438
00536,3297,ASPIRIN,81,,,6350581,134941
00781,1766,IMIPRAMINE HYDROCHLORIDE,50,,,13480026,196537
00781,1032,TRIFLUOPERAZINE HYDROCHLORIDE,2,,,10474499.542,176247
00065,0647,TOBRAMYCIN AND DEXAMETHASONE,3; 1,,,2117421.305,406885
00143,1202,CORTISONE ACETATE,25,,,178891,3267
00378,3125,DOXEPIN HYDROCHLORIDE,25,,,9101410.46,166204
00025,1461,MISOPROSTOL,200,,,21571187.802,270495
00555,0285,DIPYRIDAMOLE,50,,,11977750,143998
00378,4007,ALPRAZOLAM,2,CIV,,212350,3206
00049,4110,GLIPIZIDE,5,,,8310628,140880
00378,0330,PERPHENAZINE AND AMITRIPTYLINE HYDROCHLORIDE,2; 10,,,5109389,77703
00143,1290,METHOCARBAMOL,500,,,186591,3672
00172,3927,DIAZEPAM,10,CIV,,5730178,93215
00536,5105,HYDROCORTISONE,1,,,1368868,10978
00085,3310,NITROGLYCERIN,40,,,12171723.162,394070
59762,3721,ALPRAZOLAM,1,CIV,,12425646.046,180065
00228,2497,NIFEDIPINE,10,,,14593730,182957
00054,4181,DEXAMETHASONE,1,,,173891,3626
00069,0950,DOXYCYCLINE HYCLATE,100,,,39150,2269
00536,4089,BENZOYL PEROXIDE,50,,,472498,9886
00068,0015,DESIPRAMINE HYDROCHLORIDE,50,,,342216,5058
00781,2325,INDOMETHACIN,25,,,1529316,24752
00054,4650,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,48566136.358,1001774
45802,0059,NYSTATIN,100000,,,499294.03,17544
00338,0085,DEXTROSE AND SODIUM CHLORIDE,5; 450,,,139824426.8,34412
00378,0216,FUROSEMIDE,40,,,84817120.022,1814065
00904,0428,DOXYCYCLINE HYCLATE,100,,,547096.02,28608
51672,1281,DESONIDE,0.5,,,344381.04,7172
00121,0489,DIPHENHYDRAMINE HYDROCHLORIDE,12.5,,,1990,12
00904,2728,SULFACCETAMIDE SODIUM,100,,,722083,48358
00054,4527,LITHIUM CARBONATE,300,,,15463539.224,181614
51672,1269,BETAMETHASONE VALERATE,1,,,914550,22329
00054,4299,FUROSEMIDE,40,,,35256096.98,903263
00338,0047,SODIUM CHLORIDE,900,,,20889652.36,5765
00338,0047,SODIUM CHLORIDE,900,,,20889652.36,5765
00591,5381,METHOCARBAMOL,500,,,55942,1016
00832,1024,BACLOFEN,10,,,5578,52
00264,7510,DEXTROSE,5,,,15228029,6227
00904,1056,BENZTROPINE MESYLATE,1,,,6665609.2,114999
59676,0312,ERYTHROPOIETIN,10000,,,323216,3632
00781,1975,DESIPRAMINE HYDROCHLORIDE,100,,,2007867.002,43767
00517,5023,SODIUM ACETATE,328,,,64331,265
00781,1599,SPIRONOLACTONE,25,,,5516311.04,68658
58468,1983,IMIGLUCERASE,40,,,4081,140
45802,0055,TRIAMCINOLONE ACETONIDE,1,,,2314974.94,19983
00087,6632,DIDANOSINE,10,,,2287456.002,10286
00536,3467,CHLORPHENIRAMINE MALEATE,4,,,1798654,26870
00143,1257,HYDROCHLOROTHIAZIDE,50,,,34803,979
00023,0313,SULFACETAMIDE SODIUM AND PREDNISOLONE ACETATE,100; 2,,,162722.95,40359
00069,2600,NIFEDIPINE,10,,,2237479.14,32108
00378,4003,ALPRAZOLAM,0.5,CIV,,2709112.4,47112
00781,1506,ATENOLOL,50,,,9654931.562,232245
24208,0615,ACETIC ACID,2,,,355065,6110
00781,1695,ISOSORBIDE DINITRATE,20,,,33198382.96,312583
00378,4010,TEMAZEPAM,15,CIV,,6917765.402,225617
00378,0231,ATENOLOL,50,,,20991141.805999998,498423
00172,3925,DIAZEPAM,2,CIV,,1409178.16,22272
00641,1496,PROMETHAZINE HYDROCHLORIDE,50,,,99581,11667
00603,2213,AMITRIPTYLINE HYDROCHLORIDE,25,,,6267131.16,121838
00781,2811,OXAZEPAM,30,CIV,,85121,1480
49884,0034,MECLIZINE HYDROCHLORIDE,12.5,,,4893007,85951
00781,1488,AMITRIPTYLINE HYDROCHLORIDE,50,,,4439761,74693
00603,4975,OXYBUTYNIN CHLORIDE,5,,,5813092.64,84140
00173,0446,ONDANSETRON HYDROCHLORIDE,4,,,230859,9282
00615,0536,PREDNISONE,5,,,22794,1305
00054,2527,LITHIUM CARBONATE,300,,,46351114.284,499187
00054,3686,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,3057880.002,7880
59762,3720,ALPRAZOLAM,0.5,CIV,,19782894.37,323268
00591,5382,METHOCARBAMOL,750,,,168057,2843
00904,3141,NEOMYCIN AND POLYMYXIN B SULFATES AND HYDROCORTISONE,3.5; 10000; 10,,,324716.4,32860
17478,0620,WATER,929,,,2288,467
00536,4445,PSYLLIUM,3.4,,,11646700.968,23993
00023,0316,FLUOROMETHOLONE,1,,,10377,2533
00781,1375,MECLIZINE HYDROCHLORIDE,25,,,8972640.009,159034
51672,1270,DESOXIMETASONE,2.5,,,7161413.106,161314
00904,2365,METHOCARBAMOL,750,,,458618.4,7304
51079,0588,THIOTHIXENE,5,,,348391.22,6304
00054,8528,LITHIUM CARBONATE,300,,,2153552,25878
11980,0779,OFLOXACIN,3,,,384319,74393
00378,2625,AMITRIPTYLINE HYDROCHLORIDE,25,,,33849751.006,638307
24385,0385,FAMOTIDINE,20,,,1241990,6387
49348,0797,ACETAMINOPHEN,160,,,117311,836
00781,1446,FUROSEMIDE,80,,,6012776,112800
00069,1530,AMLODIPINE BESYLATE,5,,,65907444.878,1720489
53489,0478,SULINDAC,150,,,270211,4975
00641,2460,HEPARIN SODIUM,5000,,,726569,25980
00536,2470,MAGNESIUM HYDROXIDE,1200,,,11609716.98,22304
00781,1391,HALOPERIDOL,0.5,,,7151560.64,141218
00781,2613,AMOXICILLIN,500,,,500718,18126
00025,2752,DISOPYRAMIDE PHOSPHATE,100,,,376849,4144
00049,3500,FLUCONAZOLE,150,,,382019.02,223721
00071,2214,PHENYTOIN,125,,,231911645.108,812426
00603,2216,AMITRIPTYLINE HYDROCHLORIDE,100,,,926166,22364
00777,3105,FLUOXETINE HYDROCHLORIDE,20,,,146737566.76,3512947
00904,2725,SULFAMETHOXAZOLE AND TRIMETHOPRIM,800; 160,,,4289466.08,199489
00536,3313,ASPIRIN,325,,,21991455.6,427233
00603,6241,TRIHEXYPHENIDYL HYDROCHLORIDE,5,,,101276,1702
00591,5660,SULINDAC,200,,,448494,7596
00264,1510,DEXTROSE,50,,,13715307,15700
00074,6212,DIVALPROEX SODIUM,125,,,16244913.182,167912
00527,1231,PRIMIDONE,250,,,251436,3226
00049,2750,DOXAZOSIN MESYLATE,1,,,8876555.88,217223
00025,2762,DISOPYRAMIDE PHOSPHATE,150,,,357093,3986
00009,3449,GLYBURIDE,6,,,17336465.084,301451
08880,9505,SILVER SULFADIAZINE,10,,,12249505,97424
00338,0669,"POTASSIUM CHLORIDE, DEXTROSE MONOHYDRATE AND SODIUM CHLORIDE",75; 5; 450,,,1229547,329
00378,4005,ALPRAZOLAM,1,CIV,,1557837.52,23166
49884,0257,MINOXIDIL,10,,,434475,7163
00003,1967,STAVUDINE,40,,,3473835,56237
00075,2450,DESMOPRESSIN ACETATE,0.1,,,2063004.148,362264
00904,7889,DOCUSATE SODIUM,100,,,2224643,43343
00172,2907,FUROSEMIDE,40,,,7158155,165263
00054,8176,DEXAMETHASONE,2,,,26733,440
00904,2666,GLYCERIN,1.3,,,3546,273
51079,0083,ISONIAZID,300,,,278402.52,9298
00615,3532,ATENOLOL,50,,,64394,1920
00536,1355,BISACODYL,10,,,949881,63013
00781,1436,FLUPHENAZINE HYDROCHLORIDE,1,,,2028209,28399
00591,5788,NORTRIPTYLINE HYDROCHLORIDE,50,,,576133,12037
00054,3722,PREDNISONE,5,,,8075516.4,52906
00781,1487,AMITRIPTYLINE HYDROCHLORIDE,25,,,5488534.24,110990
00069,1520,AMLODIPINE BESYLATE,2.5,,,5401601.002,147110
11980,0228,FLUOROMETHOLONE,2.5,,,152734,18729
00603,1508,PHENOBARBITAL,20,CIV,,4715235.96,11028
00054,3486,LACTULOSE,10,,,15104108,22532
00126,0271,CHLORHEXIDINE GLUCONATE,1.2,,,29057543.402,53304
00085,3315,NITROGLYCERIN,60,,,3399574.44,109868
00781,1439,FLUPHENAZINE HYDROCHLORIDE,10,,,5294809,73579
00074,6114,DIVALPROEX SODIUM,125,,,53423267.108,269956
00378,4250,DOXEPIN HYDROCHLORIDE,50,,,10478149.302,190270
00378,2650,AMITRIPTYLINE HYDROCHLORIDE,50,,,24900602.624,450188
00781,1047,PERPHENAZINE,4,,,6341930.32,96359
00023,2181,KETOROLAC TROMETHAMINE,5,,,959542.1,184534
00781,1036,TRIFLUOPERAZINE HYDROCHLORIDE,10,,,16604969,213622
00069,0970,DOXYCYCLINE,25,,,291645.441,1798
00054,4496,LEUCOVORIN CALCIUM,5,,,58727,1249
00469,0617,TACROLIMUS,1,,,4205416.98,26008
00703,9040,AMIKACIN SULFATE,1,,,1100,39
00703,9040,AMIKACIN SULFATE,1,,,1100,39
00904,3379,SULINDAC,200,,,676127,11308
00781,1048,PERPHENAZINE,8,,,5038763.6,70436
00781,1486,AMITRIPTYLINE HYDROCHLORIDE,10,,,2509030.014,49720
51079,0299,CLONIDINE HYDROCHLORIDE,0.1,,,914132,15264
00904,2011,ASPIRIN,325,,,1507420,21826
00781,1764,IMIPRAMINE HYDROCHLORIDE,25,,,14497557.84,225131
51672,1274,BETAMETHASONE DIPROPIONATE,0.64,,,147050,3247
00009,3169,ALPROSTADIL,500,,,1663.95,762
51672,2013,HYDROCORTISONE,1,,,341411,9208
00904,7809,CYCLOBENZAPRINE HYDROCHLORIDE,10,,,549956.4,11794
00054,3177,DEXAMETHASONE,0.5,,,439528,5100
00904,1087,DIPYRIDAMOLE,50,,,641940.32,7899
58281,0560,BACLOFEN,0.5,,,4006,314
00378,2685,AMITRIPTYLINE HYDROCHLORIDE,100,,,4870327.004,115586
00087,6633,DIDANOSINE,10,,,3144032.001,10427
00781,1437,FLUPHENAZINE HYDROCHLORIDE,2.5,,,1422514,26344
00049,4900,SERTRALINE HYDROCHLORIDE,50,,,99072448.202,2882430
00049,3440,FLUCONAZOLE,350,,,248865,5383
00378,6097,FLUPHENAZINE HYDROCHLORIDE,10,,,7481912,104578
00573,2871,"MINERAL OIL, PETROLATUM, PHENYLEPHRINE HCL",2.5; 140; 749,,,3407,72
00536,4742,CALGEST,500,,,1047960,8433
00536,3990,MECLIZINE HCL,25,,,168583,3993
00781,1392,HALOPERIDOL,1,,,7047067.12,121730
00074,5682,VALPROIC ACID,250,,,53432500.76,92398
00615,2558,BETHANECHOL CHLORIDE,25,,,87048,885
00054,8179,DEXAMETHASONE,0.5,,,41098,703
00603,2212,AMITRIPTYLINE HYDROCHLORIDE,10,,,2714577.5,53007
00069,5420,HYDROXYZINE PAMOATE,50,,,392876,8138
00904,2244,DOCUSATE SODIUM,100,,,5923003,93092
00054,3298,FUROSEMIDE,40,,,1025049.28,5345
00536,5150,TOLNAFTATE,1,,,247082,4633
00517,5601,HYDROXYZINE HYDROCHLORIDE,50,,,24415,2977
00093,0294,CARBIDOPA AND LEVODOPA,25; 250,,,10171621.36,110390
00172,2089,HYDROCHLOROTHIAZIDE,50,,,5790601.322,145403
00904,2019,ASPIRIN,325,,,247177,4311
59762,3742,MEDROXYPROGESTERONE ACETATE,10,,,2174018,101429
00228,2076,TEMAZEPAM,15,CIV,,9440622.02,106963
00054,8550,METHOTREXATE SODIUM,2.5,,,5275,323
00603,4593,METHYLPREDNISOLONE,4,,,477679.48,19596
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,11094,130
00703,9514,SULFAMETHOXAZOLE AND TRIMETHOPRIM,80; 16,,,11094,130
00536,3756,DOCUSATE SODIUM,100,,,13506742,210299
00121,0544,DOCUSATE SODIUM,50,,,4257906.78,9885
00025,2732,DISOPYRAMIDE PHOSPHATE,100,,,1791958,19324
00536,1995,SELENIUM SULFIDE,10,,,34425,128
00591,5442,PREDNISONE,10,,,198333,5314
00591,5643,MINOXIDIL,10,,,65088,937
00904,7727,ALUMINUM HYDROXIDE AND MAGNESIUM CARBONATE,95; 358,,,755406,1148
00904,3016,NEOMYCIN AND POLYMYXIN B SULFATES AND GRAMICIDIN,1.75; 10000; .025,,,110808,11240
00574,7050,BISACODYL,10,,,237418,18448
00054,8531,LITHIUM CARBONATE,600,,,61738,1406
00025,1861,VERAPAMIL HYDROCHLORIDE,120,,,238770,3180
00536,3222,ACETAMINOPHEN,325,,,18125731,214786
00591,5321,PRIMIDONE,250,,,529280.23,6390
00781,2226,THIOTHIXENE,1,,,1609500.62,28078
00591,5786,NORTRIPTYLINE HYDROCHLORIDE,10,,,394174,7451
